Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,738,292,51900,2076.0
1,1,740,290,51901,2076.04
2,0,0,0,51902,2076.08
3,1,750,282,51903,2076.12
4,1,752,282,51904,2076.16
5,1,755,285,51905,2076.2
6,1,760,288,51906,2076.24
7,1,762,290,51907,2076.28
8,1,762,292,51908,2076.32
9,1,768,300,51909,2076.36
10,1,770,308,51910,2076.4
11,1,772,312,51911,2076.44
12,1,775,320,51912,2076.48
13,1,775,322,51913,2076.52
14,1,750,290,51914,2076.56
15,0,0,0,51915,2076.6
16,1,718,242,51916,2076.64
17,1,702,228,51917,2076.68
18,1,692,215,51918,2076.72
19,1,682,205,51919,2076.76
20,1,670,192,51920,2076.8
21,1,662,188,51921,2076.84
22,1,652,180,51922,2076.88
23,1,642,175,51923,2076.92
24,1,635,172,51924,2076.96
25,1,628,172,51925,2077.0
26,1,620,170,51926,2077.04
27,1,612,172,51927,2077.08
28,1,605,175,51928,2077.12
29,1,598,180,51929,2077.16
30,1,590,188,51930,2077.2
31,1,582,192,51931,2077.24
32,1,578,200,51932,2077.28
33,1,570,210,51933,2077.32
34,1,562,222,51934,2077.36
35,1,558,232,51935,2077.4
36,1,552,248,51936,2077.44
37,1,548,260,51937,2077.48
38,1,540,278,51938,2077.52
39,1,535,295,51939,2077.56
40,1,530,312,51940,2077.6
41,1,525,330,51941,2077.64
42,1,522,345,51942,2077.68
43,1,505,602,51943,2077.72
44,1,488,605,51944,2077.76
45,0,0,0,51945,2077.8
46,1,458,628,51946,2077.84
47,1,450,645,51947,2077.88
48,1,505,262,51948,2077.92
49,1,505,260,51949,2077.96
50,1,502,260,51950,2078.0
51,1,505,262,51951,2078.04
52,1,505,262,51952,2078.08
53,1,512,258,51953,2078.12
54,1,525,248,51954,2078.16
55,1,532,238,51955,2078.2
56,1,542,230,51956,2078.24
57,1,550,225,51957,2078.28
58,1,558,220,51958,2078.32
59,1,565,218,51959,2078.36
60,1,570,215,51960,2078.4
61,1,578,215,51961,2078.44
62,1,582,215,51962,2078.48
63,1,590,220,51963,2078.52
64,1,595,222,51964,2078.56
65,1,600,228,51965,2078.6
66,1,605,232,51966,2078.64
67,1,610,240,51967,2078.68
68,1,615,245,51968,2078.72
69,1,620,255,51969,2078.76
70,1,625,265,51970,2078.8
71,1,628,275,51971,2078.84
72,1,632,285,51972,2078.88
73,1,638,480,51973,2078.92
74,1,638,478,51974,2078.96
75,1,645,330,51975,2079.0
76,1,648,345,51976,2079.04
