video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
43,43,1,12060,12210,402.0,407.0,5.0,5,True,
43,43,2,13620,13770,454.0,459.0,5.0,5,True,
43,43,3,16440,16740,548.0,558.0,10.0,10,True,
43,43,4,16950,17070,565.0,569.0,4.0,4,True,
43,43,5,17460,18150,582.0,605.0,23.0,23,True,
43,43,6,18540,19140,618.0,638.0,20.0,20,True,
43,43,7,19680,20280,656.0,676.0,20.0,20,True,
43,43,8,20880,21150,696.0,705.0,9.0,9,True,
43,43,9,21690,21960,723.0,732.0,9.0,9,True,
43,43,10,22140,22410,738.0,747.0,9.0,9,True,
43,43,11,22800,23010,760.0,767.0,7.0,7,True,
43,43,12,23400,24180,780.0,806.0,26.0,26,True,
43,43,13,24840,25020,828.0,834.0,6.0,6,True,
43,43,14,25170,25320,839.0,844.0,5.0,5,True,
43,43,15,25830,26070,861.0,869.0,8.0,8,True,
43,43,16,26550,26940,885.0,898.0,13.0,13,True,
43,43,17,27840,28320,928.0,944.0,16.0,16,True,
43,43,18,28710,28860,957.0,962.0,5.0,5,True,
43,43,19,28920,29070,964.0,969.0,5.0,5,True,
43,43,20,29190,29610,973.0,987.0,14.0,14,True,
43,43,21,30330,30480,1011.0,1016.0,5.0,5,True,
43,43,22,30900,31560,1030.0,1052.0,22.0,22,True,
43,43,23,32370,32580,1079.0,1086.0,7.0,7,True,
43,43,24,32850,33150,1095.0,1105.0,10.0,10,True,
43,43,25,33630,34050,1121.0,1135.0,14.0,14,True,
43,43,26,34260,34500,1142.0,1150.0,8.0,8,True,
43,43,27,34920,35160,1164.0,1172.0,8.0,8,True,
43,43,28,37020,37230,1234.0,1241.0,7.0,7,True,
43,43,29,37530,37920,1251.0,1264.0,13.0,13,True,
43,43,30,38190,38310,1273.0,1277.0,4.0,4,True,
43,43,31,38760,39120,1292.0,1304.0,12.0,12,True,
43,43,32,39900,40260,1330.0,1342.0,12.0,12,True,
43,43,33,40950,41040,1365.0,1368.0,3.0,3,True,
43,43,34,41160,41400,1372.0,1380.0,8.0,8,True,
43,43,35,41820,42360,1394.0,1412.0,18.0,18,True,
43,43,36,43290,44130,1443.0,1471.0,28.0,28,True,
43,43,37,45090,45570,1503.0,1519.0,16.0,16,True,
43,43,38,46260,46590,1542.0,1553.0,11.0,11,True,
43,43,39,47490,47790,1583.0,1593.0,10.0,10,True,
43,43,40,48240,48540,1608.0,1618.0,10.0,10,True,
43,43,41,48900,49470,1630.0,1649.0,19.0,19,True,
43,43,42,50340,50820,1678.0,1694.0,16.0,16,True,
43,43,43,52140,52470,1738.0,1749.0,11.0,11,True,
43,43,44,56070,56520,1869.0,1884.0,15.0,15,True,
43,43,45,56640,56940,1888.0,1898.0,10.0,10,True,
43,43,46,57330,57480,1911.0,1916.0,5.0,5,True,
43,43,47,57570,57660,1919.0,1922.0,3.0,3,True,
43,43,48,57960,58530,1932.0,1951.0,19.0,19,True,
43,43,49,59040,59610,1968.0,1987.0,19.0,19,True,
43,43,50,60360,60540,2012.0,2018.0,6.0,6,True,
43,43,51,60660,60870,2022.0,2029.0,7.0,7,True,
43,43,52,60930,61290,2031.0,2043.0,12.0,12,True,
43,43,53,61920,62190,2064.0,2073.0,9.0,9,True,
43,43,54,62760,63120,2092.0,2104.0,12.0,12,True,
43,43,55,63300,63690,2110.0,2123.0,13.0,13,True,
43,43,56,64110,64590,2137.0,2153.0,16.0,16,True,
43,43,57,65400,65820,2180.0,2194.0,14.0,14,True,
43,43,58,66300,66660,2210.0,2222.0,12.0,12,True,
43,43,59,67080,67560,2236.0,2252.0,16.0,16,True,
43,43,60,68250,68340,2275.0,2278.0,3.0,3,True,
43,43,61,68430,68670,2281.0,2289.0,8.0,8,True,
43,43,62,70380,70590,2346.0,2353.0,7.0,7,True,
43,43,63,70830,71130,2361.0,2371.0,10.0,10,True,
43,43,64,71220,71250,2374.0,2375.0,1.0,1,False,too_short
43,43,65,71490,72000,2383.0,2400.0,17.0,17,True,
43,43,66,72330,72540,2411.0,2418.0,7.0,7,True,
43,43,67,72930,73290,2431.0,2443.0,12.0,12,True,
43,43,68,73800,73950,2460.0,2465.0,5.0,5,True,
43,43,69,74310,74550,2477.0,2485.0,8.0,8,True,
43,43,70,74730,74880,2491.0,2496.0,5.0,5,True,
43,43,71,74940,75330,2498.0,2511.0,13.0,13,True,
43,43,72,75690,75720,2523.0,2524.0,1.0,1,False,too_short
43,43,73,75750,76080,2525.0,2536.0,11.0,11,True,
43,43,74,77070,77400,2569.0,2580.0,11.0,11,True,
43,43,75,77760,78180,2592.0,2606.0,14.0,14,True,
43,43,76,78720,80190,2624.0,2673.0,49.0,49,True,
43,43,77,80490,80700,2683.0,2690.0,7.0,7,True,
43,43,78,81300,81510,2710.0,2717.0,7.0,7,True,
43,43,79,81900,82200,2730.0,2740.0,10.0,10,True,
43,43,80,82800,83760,2760.0,2792.0,32.0,32,True,
43,43,81,84600,85020,2820.0,2834.0,14.0,14,True,
43,43,82,85470,85950,2849.0,2865.0,16.0,16,True,
43,43,83,86220,86640,2874.0,2888.0,14.0,14,True,
43,43,84,87210,87570,2907.0,2919.0,12.0,12,True,
43,43,85,88020,88440,2934.0,2948.0,14.0,14,True,
43,43,86,88560,88800,2952.0,2960.0,8.0,8,True,
43,43,87,89160,89670,2972.0,2989.0,17.0,17,True,
