video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
26,26,1,8190,8310,273.0,277.0,4.0,4,True,
26,26,2,11400,11550,380.0,385.0,5.0,5,True,
26,26,3,12090,12300,403.0,410.0,7.0,7,True,
26,26,4,12600,13380,420.0,446.0,26.0,26,True,
26,26,5,14190,14670,473.0,489.0,16.0,16,True,
26,26,6,15180,15630,506.0,521.0,15.0,15,True,
26,26,7,16050,16230,535.0,541.0,6.0,6,True,
26,26,8,16320,16800,544.0,560.0,16.0,16,True,
26,26,9,17760,18150,592.0,605.0,13.0,13,True,
26,26,10,18480,18840,616.0,628.0,12.0,12,True,
26,26,11,19350,19740,645.0,658.0,13.0,13,True,
26,26,12,20280,21420,676.0,714.0,38.0,38,True,
26,26,13,22170,22410,739.0,747.0,8.0,8,True,
26,26,14,22830,23340,761.0,778.0,17.0,17,True,
26,26,15,24000,24840,800.0,828.0,28.0,28,True,
26,26,16,25770,25980,859.0,866.0,7.0,7,True,
26,26,17,26220,27180,874.0,906.0,32.0,32,True,
26,26,18,28110,28230,937.0,941.0,4.0,4,True,
26,26,19,28650,28980,955.0,966.0,11.0,11,True,
26,26,20,30150,30420,1005.0,1014.0,9.0,9,True,
26,26,21,30870,31290,1029.0,1043.0,14.0,14,True,
26,26,22,32010,32580,1067.0,1086.0,19.0,19,True,
26,26,23,33180,33390,1106.0,1113.0,7.0,7,True,
26,26,24,33480,33540,1116.0,1118.0,2.0,2,True,
26,26,25,33570,33600,1119.0,1120.0,1.0,1,False,too_short
26,26,26,33810,34980,1127.0,1166.0,39.0,39,True,
26,26,27,37110,37680,1237.0,1256.0,19.0,19,True,
26,26,28,38160,38640,1272.0,1288.0,16.0,16,True,
26,26,29,39390,39600,1313.0,1320.0,7.0,7,True,
26,26,30,39990,40440,1333.0,1348.0,15.0,15,True,
26,26,31,41010,41520,1367.0,1384.0,17.0,17,True,
26,26,32,42150,42660,1405.0,1422.0,17.0,17,True,
26,26,33,43350,43500,1445.0,1450.0,5.0,5,True,
26,26,34,43590,44010,1453.0,1467.0,14.0,14,True,
26,26,35,45030,45240,1501.0,1508.0,7.0,7,True,
26,26,36,45930,45960,1531.0,1532.0,1.0,1,False,too_short
26,26,37,46230,46530,1541.0,1551.0,10.0,10,True,
26,26,38,46920,47220,1564.0,1574.0,10.0,10,True,
26,26,39,47370,48000,1579.0,1600.0,21.0,21,True,
26,26,40,48150,48600,1605.0,1620.0,15.0,15,True,
26,26,41,48870,49140,1629.0,1638.0,9.0,9,True,
26,26,42,49440,49710,1648.0,1657.0,9.0,9,True,
26,26,43,50160,50520,1672.0,1684.0,12.0,12,True,
26,26,44,53460,53670,1782.0,1789.0,7.0,7,True,
26,26,45,54210,55140,1807.0,1838.0,31.0,31,True,
26,26,46,55500,56070,1850.0,1869.0,19.0,19,True,
26,26,47,56220,56640,1874.0,1888.0,14.0,14,True,
26,26,48,57090,57330,1903.0,1911.0,8.0,8,True,
26,26,49,58110,58860,1937.0,1962.0,25.0,25,True,
26,26,50,59370,60000,1979.0,2000.0,21.0,21,True,
26,26,51,61110,61770,2037.0,2059.0,22.0,22,True,
26,26,52,62580,62820,2086.0,2094.0,8.0,8,True,
26,26,53,64170,64530,2139.0,2151.0,12.0,12,True,
26,26,54,65070,65370,2169.0,2179.0,10.0,10,True,
26,26,55,65970,66390,2199.0,2213.0,14.0,14,True,
26,26,56,66600,68220,2220.0,2274.0,54.0,54,True,
26,26,57,68910,69540,2297.0,2318.0,21.0,21,True,
26,26,58,69690,70320,2323.0,2344.0,21.0,21,True,
26,26,59,71670,72090,2389.0,2403.0,14.0,14,True,
26,26,60,72210,72450,2407.0,2415.0,8.0,8,True,
26,26,61,72570,73170,2419.0,2439.0,20.0,20,True,
26,26,62,73620,74070,2454.0,2469.0,15.0,15,True,
26,26,63,74520,75000,2484.0,2500.0,16.0,16,True,
26,26,64,75780,76230,2526.0,2541.0,15.0,15,True,
26,26,65,76740,77190,2558.0,2573.0,15.0,15,True,
26,26,66,77880,78900,2596.0,2630.0,34.0,34,True,
26,26,67,79380,80130,2646.0,2671.0,25.0,25,True,
26,26,68,80670,80880,2689.0,2696.0,7.0,7,True,
26,26,69,81270,81570,2709.0,2719.0,10.0,10,True,
26,26,70,82050,82470,2735.0,2749.0,14.0,14,True,
26,26,71,82890,83400,2763.0,2780.0,17.0,17,True,
26,26,72,84180,84420,2806.0,2814.0,8.0,8,True,
