Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,610,212,94740,3158.0
1,1,600,222,94741,3158.033333
2,1,600,222,94742,3158.066667
3,1,590,238,94743,3158.1
4,1,580,250,94744,3158.133333
5,1,572,260,94745,3158.166667
6,1,562,278,94746,3158.2
7,1,555,290,94747,3158.233333
8,1,555,292,94748,3158.266667
9,1,548,308,94749,3158.3
10,1,540,322,94750,3158.333333
11,1,532,338,94751,3158.366667
12,1,528,358,94752,3158.4
13,1,520,375,94753,3158.433333
14,1,520,375,94754,3158.466667
15,1,515,388,94755,3158.5
16,1,520,370,94756,3158.533333
17,1,525,345,94757,3158.566667
18,1,532,328,94758,3158.6
19,1,540,312,94759,3158.633333
20,1,540,312,94760,3158.666667
21,1,548,298,94761,3158.7
22,1,555,288,94762,3158.733333
23,1,558,280,94763,3158.766667
24,1,562,272,94764,3158.8
25,1,565,270,94765,3158.833333
26,1,565,268,94766,3158.866667
27,1,570,265,94767,3158.9
28,1,575,262,94768,3158.933333
29,1,578,260,94769,3158.966667
30,1,580,260,94770,3159.0
31,1,585,260,94771,3159.033333
32,1,585,260,94772,3159.066667
33,1,590,262,94773,3159.1
34,1,592,268,94774,3159.133333
35,1,598,270,94775,3159.166667
36,1,600,278,94776,3159.2
37,1,605,285,94777,3159.233333
38,1,605,285,94778,3159.266667
39,1,608,292,94779,3159.3
40,1,612,302,94780,3159.333333
41,1,615.0,313.5,94781,3159.366667
42,1,618,325,94782,3159.4
43,1,620,338,94783,3159.433333
44,1,620,338,94784,3159.466667
45,1,625,335,94785,3159.5
46,1,630.0,330.0,94786,3159.533333
47,1,635,325,94787,3159.566667
48,1,635,308,94788,3159.6
49,1,640,300,94789,3159.633333
50,1,640,300,94790,3159.666667
51,1,642,292,94791,3159.7
52,1,642,290,94792,3159.733333
53,1,645,288,94793,3159.766667
54,1,632,338,94794,3159.8
55,1,631.0,334.0,94795,3159.833333
56,1,630,330,94796,3159.866667
57,1,655,288,94797,3159.9
58,1,658,290,94798,3159.933333
59,1,658,292,94799,3159.966667
60,1,659.0,297.0,94800,3160.0
61,1,660.0,302.0,94801,3160.033333
62,1,661.0,307.0,94802,3160.066667
63,1,662,312,94803,3160.1
64,1,665,322,94804,3160.133333
65,1,665,330,94805,3160.166667
66,1,665,342,94806,3160.2
67,1,668,355,94807,3160.233333
68,1,668,355,94808,3160.266667
69,1,664.75,372.5,94809,3160.3
70,1,661.5,390.0,94810,3160.333333
71,1,658.25,407.5,94811,3160.366667
72,1,655,425,94812,3160.4
73,1,655,425,94813,3160.433333
74,1,652,422,94814,3160.466667
75,1,634.667,344.0,94815,3160.5
76,1,617.333,266.0,94816,3160.533333
77,1,600,188,94817,3160.566667
78,1,590,162,94818,3160.6
79,1,582,145,94819,3160.633333
80,1,582,145,94820,3160.666667
81,1,575,128,94821,3160.7
82,1,570,112,94822,3160.733333
83,1,562,102,94823,3160.766667
84,1,558,92,94824,3160.8
85,1,552,85,94825,3160.833333
86,1,552,85,94826,3160.866667
87,1,548,80,94827,3160.9
88,1,545,75,94828,3160.933333
89,1,540,70,94829,3160.966667
90,1,538,70,94830,3161.0
91,1,535,70,94831,3161.033333
92,1,532,70,94832,3161.066667
93,1,530,70,94833,3161.1
94,1,528,72,94834,3161.133333
95,1,525,75,94835,3161.166667
96,1,522,80,94836,3161.2
97,1,520,82,94837,3161.233333
98,1,520,85,94838,3161.266667
99,1,520,90,94839,3161.3
100,1,518,98,94840,3161.333333
101,1,518,105,94841,3161.366667
102,1,515,115,94842,3161.4
103,1,515,122,94843,3161.433333
104,1,515,122,94844,3161.466667
105,1,515,135,94845,3161.5
106,1,512,145,94846,3161.533333
107,1,512,158,94847,3161.566667
108,1,512,170,94848,3161.6
109,1,510,182,94849,3161.633333
110,1,510,182,94850,3161.666667
111,1,510,195,94851,3161.7
112,1,518,208,94852,3161.733333
113,1,558,202,94853,3161.766667
114,1,580,205,94854,3161.8
115,1,598,208,94855,3161.833333
116,1,598,208,94856,3161.866667
117,1,615,212,94857,3161.9
118,1,630,215,94858,3161.933333
119,1,642,220,94859,3161.966667
120,1,658,228,94860,3162.0
121,1,670,232,94861,3162.033333
122,1,670,232,94862,3162.066667
123,1,680,240,94863,3162.1
124,1,690,248,94864,3162.133333
125,1,700,258,94865,3162.166667
126,1,710,268,94866,3162.2
127,1,718,280,94867,3162.233333
128,1,718,280,94868,3162.266667
129,1,728,292,94869,3162.3
130,1,735,302,94870,3162.333333
131,1,742,318,94871,3162.366667
132,1,750,332,94872,3162.4
133,1,755,348,94873,3162.433333
134,1,755,348,94874,3162.466667
135,1,762,362,94875,3162.5
136,1,765,372,94876,3162.533333
137,1,728,322,94877,3162.566667
138,1,695,270,94878,3162.6
139,1,675,245,94879,3162.633333
140,1,675,245,94880,3162.666667
141,1,652,218,94881,3162.7
142,1,640,200,94882,3162.733333
143,1,625,185,94883,3162.766667
144,1,612,172,94884,3162.8
145,1,605,162,94885,3162.833333
146,1,602,162,94886,3162.866667
147,1,592,155,94887,3162.9
148,1,585,150,94888,3162.933333
149,1,578,145,94889,3162.966667
150,1,570,142,94890,3163.0
151,1,565,140,94891,3163.033333
152,1,562,140,94892,3163.066667
153,1,558,140,94893,3163.1
154,1,552,142,94894,3163.133333
155,1,548,142,94895,3163.166667
156,1,542,148,94896,3163.2
157,1,538,152,94897,3163.233333
158,1,538,152,94898,3163.266667
159,1,532,158,94899,3163.3
160,1,530,162,94900,3163.333333
161,1,528,170,94901,3163.366667
162,1,525,178,94902,3163.4
163,1,522,188,94903,3163.433333
164,1,520,188,94904,3163.466667
165,1,520,198,94905,3163.5
166,1,515,210,94906,3163.533333
167,1,508,228,94907,3163.566667
168,1,505,245,94908,3163.6
169,1,500,258,94909,3163.633333
170,1,500,258,94910,3163.666667
171,1,498,270,94911,3163.7
172,1,495,282,94912,3163.733333
173,1,492,295,94913,3163.766667
174,1,490,308,94914,3163.8
175,1,488,322,94915,3163.833333
176,1,488,322,94916,3163.866667
177,1,485,335,94917,3163.9
178,1,482,350,94918,3163.933333
179,1,480,362,94919,3163.966667
180,1,480,380,94920,3164.0
181,1,478,392,94921,3164.033333
182,1,478,392,94922,3164.066667
183,1,470,368,94923,3164.1
184,1,472,348,94924,3164.133333
185,1,470,332,94925,3164.166667
186,1,470,318,94926,3164.2
187,1,472,310,94927,3164.233333
188,1,472,308,94928,3164.266667
189,1,478,302,94929,3164.3
190,1,478,300,94930,3164.333333
191,1,475,298,94931,3164.366667
192,1,475,295,94932,3164.4
193,1,475,292,94933,3164.433333
194,1,475,292,94934,3164.466667
195,1,475,292,94935,3164.5
196,1,475,295,94936,3164.533333
197,1,475,298,94937,3164.566667
198,1,478,302,94938,3164.6
199,1,478,308,94939,3164.633333
200,1,478,308,94940,3164.666667
201,1,480.0,314.0,94941,3164.7
202,1,482,320,94942,3164.733333
203,1,482,330,94943,3164.766667
204,1,485,340,94944,3164.8
205,1,485,350,94945,3164.833333
206,1,485,350,94946,3164.866667
207,1,488,360,94947,3164.9
208,1,488,372,94948,3164.933333
209,1,488,385,94949,3164.966667
210,1,503.0,337.5,94950,3165.0
211,1,518,290,94951,3165.033333
212,1,518,288,94952,3165.066667
213,1,530,252,94953,3165.1
214,1,540,225,94954,3165.133333
215,1,552,195,94955,3165.166667
216,1,560,172,94956,3165.2
217,1,568,158,94957,3165.233333
218,1,568,155,94958,3165.266667
219,1,575,135,94959,3165.3
220,1,585,120,94960,3165.333333
221,1,590,110,94961,3165.366667
222,1,598,100,94962,3165.4
223,1,602,92,94963,3165.433333
224,1,605,90,94964,3165.466667
225,1,608,85,94965,3165.5
226,1,615,80,94966,3165.533333
227,1,620,75,94967,3165.566667
228,1,625,75,94968,3165.6
229,1,630,75,94969,3165.633333
230,1,630,75,94970,3165.666667
231,1,635,75,94971,3165.7
232,1,640,78,94972,3165.733333
233,1,642,85,94973,3165.766667
234,1,648,90,94974,3165.8
235,1,650,98,94975,3165.833333
236,1,650,98,94976,3165.866667
237,1,655,108,94977,3165.9
238,1,658,120,94978,3165.933333
239,1,660,130,94979,3165.966667
240,1,662,145,94980,3166.0
241,1,665,160,94981,3166.033333
242,1,665,160,94982,3166.066667
243,1,668,178,94983,3166.1
244,1,670,195,94984,3166.133333
245,1,672,212,94985,3166.166667
246,1,675,230,94986,3166.2
247,1,675,252,94987,3166.233333
248,1,675,252,94988,3166.266667
249,1,678,272,94989,3166.3
250,1,680,290,94990,3166.333333
251,1,680,312,94991,3166.366667
252,1,702,312,94992,3166.4
253,1,720,308,94993,3166.433333
254,1,720,308,94994,3166.466667
255,1,732,308,94995,3166.5
256,1,742,308,94996,3166.533333
257,1,750,308,94997,3166.566667
258,1,758,310,94998,3166.6
259,1,762,312,94999,3166.633333
260,1,762,315,95000,3166.666667
261,1,770,320,95001,3166.7
262,1,770,325,95002,3166.733333
263,1,770,328,95003,3166.766667
264,1,770,332,95004,3166.8
265,1,768,340,95005,3166.833333
266,1,768,340,95006,3166.866667
267,1,768,348,95007,3166.9
268,1,768,358,95008,3166.933333
269,1,768,368,95009,3166.966667
270,1,768,380,95010,3167.0
271,1,768,392,95011,3167.033333
272,1,768,392,95012,3167.066667
273,1,768,405,95013,3167.1
274,1,768,420,95014,3167.133333
275,1,768,435,95015,3167.166667
276,1,768,450,95016,3167.2
277,1,768,445,95017,3167.233333
278,1,768,442,95018,3167.266667
279,1,770,442,95019,3167.3
280,1,770,440,95020,3167.333333
281,1,770,440,95021,3167.366667
282,1,770,440,95022,3167.4
283,1,770,442,95023,3167.433333
284,1,770,445,95024,3167.466667
285,1,770,448,95025,3167.5
286,1,770,452,95026,3167.533333
287,1,768,452,95027,3167.566667
288,1,768,450,95028,3167.6
289,1,765,448,95029,3167.633333
290,1,765,448,95030,3167.666667
291,1,765,450,95031,3167.7
292,1,762,450,95032,3167.733333
293,1,760,452,95033,3167.766667
294,1,760,450,95034,3167.8
295,1,760,450,95035,3167.833333
296,1,760,450,95036,3167.866667
297,1,760,452,95037,3167.9
298,1,760,450,95038,3167.933333
299,1,760,450,95039,3167.966667
300,1,760,452,95040,3168.0
301,1,760,450,95041,3168.033333
302,1,760,450,95042,3168.066667
303,1,760,452,95043,3168.1
304,1,760,450,95044,3168.133333
305,1,760,450,95045,3168.166667
306,1,760,452,95046,3168.2
307,1,760,450,95047,3168.233333
