Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,799,570,13450,538.0
1,1,791,589,13451,538.04
2,1,781.0,589.0,13452,538.08
3,1,771.0,589.0,13453,538.12
4,1,761,589,13454,538.16
5,1,754,566,13455,538.2
6,1,742,544,13456,538.24
7,1,735,521,13457,538.28
8,1,731,506,13458,538.32
9,1,731,495,13459,538.36
10,1,728,476,13460,538.4
11,1,728,472,13461,538.44
12,1,724,465,13462,538.48
13,1,802,442,13463,538.52
14,1,795,450,13464,538.56
15,1,712,472,13465,538.6
16,1,712,472,13466,538.64
17,1,709,476,13467,538.68
18,1,705,484,13468,538.72
19,1,705,495,13469,538.76
20,1,698,499,13470,538.8
21,1,701,514,13471,538.84
22,1,694,525,13472,538.88
23,1,698,540,13473,538.92
24,1,698,551,13474,538.96
25,1,694,559,13475,539.0
26,1,686,540,13476,539.04
27,1,690,510,13477,539.08
28,1,690,491,13478,539.12
29,1,690,480,13479,539.16
30,1,690,476,13480,539.2
31,1,690,454,13481,539.24
32,1,686,450,13482,539.28
33,1,690,439,13483,539.32
34,1,686,435,13484,539.36
35,1,686,435,13485,539.4
36,1,686,431,13486,539.44
37,1,686,435,13487,539.48
38,1,686,435,13488,539.52
39,1,686,442,13489,539.56
40,1,690,450,13490,539.6
41,1,690,454,13491,539.64
42,1,690,469,13492,539.68
43,1,690,480,13493,539.72
44,1,690,488,13494,539.76
45,1,690,510,13495,539.8
46,1,690,525,13496,539.84
47,1,690,540,13497,539.88
48,1,690.0,562.5,13498,539.92
49,1,690,585,13499,539.96
50,1,690,589,13500,540.0
51,1,686,566,13501,540.04
52,1,682,536,13502,540.08
53,1,682,518,13503,540.12
54,1,682,502,13504,540.16
55,1,682,488,13505,540.2
56,1,682,476,13506,540.24
57,1,682,472,13507,540.28
58,1,682,469,13508,540.32
59,1,680.5,465.0,13509,540.36
60,1,679,461,13510,540.4
61,1,673.5,463.0,13511,540.44
62,1,668,465,13512,540.48
63,1,675,469,13513,540.52
64,1,675,469,13514,540.56
65,1,750,424,13515,540.6
66,1,795,446,13516,540.64
67,1,791,442,13517,540.68
68,1,712,480,13518,540.72
69,1,709,480,13519,540.76
70,1,799,442,13520,540.8
71,1,795,439,13521,540.84
72,1,755.5,510.0,13522,540.88
73,1,716,581,13523,540.92
74,1,720,585,13524,540.96
75,1,799.75,544.75,13525,541.0
76,1,879.5,504.5,13526,541.04
77,1,959.25,464.25,13527,541.08
78,1,1039,424,13528,541.12
79,1,1046,409,13529,541.16
80,1,1054,390,13530,541.2
81,1,1061,379,13531,541.24
82,1,1069,368,13532,541.28
83,1,1076,360,13533,541.32
84,1,1080,352,13534,541.36
85,1,1088,352,13535,541.4
86,1,1091,349,13536,541.44
87,1,1095,349,13537,541.48
88,1,1102,352,13538,541.52
89,1,1106,352,13539,541.56
90,1,1110,360,13540,541.6
91,1,1118,368,13541,541.64
92,1,1121,375,13542,541.68
93,1,1125,386,13543,541.72
94,1,1129,398,13544,541.76
95,1,1132,412,13545,541.8
96,1,1136,424,13546,541.84
97,1,1140,439,13547,541.88
98,1,1140,454,13548,541.92
99,1,1144,472,13549,541.96
100,1,1144,480,13550,542.0
101,1,1148,506,13551,542.04
102,1,1148,495,13552,542.08
103,1,1148,484,13553,542.12
104,1,1148,480,13554,542.16
105,1,1148,476,13555,542.2
106,1,1148,472,13556,542.24
107,1,1148,472,13557,542.28
108,1,1144,472,13558,542.32
109,1,1144,472,13559,542.36
110,1,1144,480,13560,542.4
111,1,1144,484,13561,542.44
112,1,1144,484,13562,542.48
113,1,1144,491,13563,542.52
114,1,1144,502,13564,542.56
115,1,1144,506,13565,542.6
116,1,1140,502,13566,542.64
117,1,1140,506,13567,542.68
118,1,1140,502,13568,542.72
119,1,1136,502,13569,542.76
120,1,1132,506,13570,542.8
121,1,1132,506,13571,542.84
122,1,1129,506,13572,542.88
123,1,1132,506,13573,542.92
124,1,1132,502,13574,542.96
125,1,1132,506,13575,543.0
126,1,1132,506,13576,543.04
127,1,1136,506,13577,543.08
128,1,1136,510,13578,543.12
129,0,0,0,13579,543.16
130,0,0,0,13580,543.2
131,0,0,0,13581,543.24
132,0,0,0,13582,543.28
133,0,0,0,13583,543.32
134,0,0,0,13584,543.36
135,1,750,952,13585,543.4
136,1,821.0,890.5,13586,543.44
137,1,892,829,13587,543.48
138,1,901.5,862.5,13588,543.52
139,1,911,896,13589,543.56
140,1,915,926,13590,543.6
141,0,0,0,13591,543.64
142,0,0,0,13592,543.68
143,0,0,0,13593,543.72
144,0,0,0,13594,543.76
145,0,0,0,13595,543.8
146,0,0,0,13596,543.84
147,1,1245,982,13597,543.88
148,0,0,0,13598,543.92
149,0,0,0,13599,543.96
150,0,0,0,13600,544.0
