Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,600,622,0,0.0
1,1,602,620,1,0.033333
2,1,602,622,2,0.066667
3,0,0,0,3,0.1
4,1,5,5,4,0.133333
5,1,5,5,5,0.166667
6,0,0,0,6,0.2
7,0,0,0,7,0.233333
8,1,1272,5,8,0.266667
9,0,0,0,9,0.3
10,0,0,0,10,0.333333
11,0,0,0,11,0.366667
12,0,0,0,12,0.4
13,0,0,0,13,0.433333
14,1,608,622,14,0.466667
15,1,938,198,15,0.5
16,0,0,0,16,0.533333
17,0,0,0,17,0.566667
18,1,702,8,18,0.6
19,1,702,5,19,0.633333
20,1,702,5,20,0.666667
21,0,0,0,21,0.7
22,0,0,0,22,0.733333
23,0,0,0,23,0.766667
24,0,0,0,24,0.8
25,0,0,0,25,0.833333
26,0,0,0,26,0.866667
27,0,0,0,27,0.9
28,0,0,0,28,0.933333
29,0,0,0,29,0.966667
30,0,0,0,30,1.0
31,0,0,0,31,1.033333
32,0,0,0,32,1.066667
33,0,0,0,33,1.1
34,0,0,0,34,1.133333
35,0,0,0,35,1.166667
36,0,0,0,36,1.2
37,0,0,0,37,1.233333
38,1,855,5,38,1.266667
39,1,855,5,39,1.3
40,1,855,8,40,1.333333
41,1,855,10,41,1.366667
42,1,852,12,42,1.4
43,1,852,15,43,1.433333
44,1,850,20,44,1.466667
45,1,852,22,45,1.5
46,1,850,25,46,1.533333
47,1,850,28,47,1.566667
48,1,848,32,48,1.6
49,1,848,35,49,1.633333
50,1,845,38,50,1.666667
51,0,0,0,51,1.7
52,0,0,0,52,1.733333
53,1,622,600,53,1.766667
54,0,0,0,54,1.8
55,0,0,0,55,1.833333
56,0,0,0,56,1.866667
57,0,0,0,57,1.9
58,0,0,0,58,1.933333
59,0,0,0,59,1.966667
60,0,0,0,60,2.0
61,0,0,0,61,2.033333
62,0,0,0,62,2.066667
63,0,0,0,63,2.1
64,0,0,0,64,2.133333
65,0,0,0,65,2.166667
66,0,0,0,66,2.2
67,0,0,0,67,2.233333
68,0,0,0,68,2.266667
69,1,722,715,69,2.3
70,1,722,715,70,2.333333
71,1,722,712,71,2.366667
72,0,0,0,72,2.4
73,0,0,0,73,2.433333
74,0,0,0,74,2.466667
75,1,722,702,75,2.5
76,1,722,702,76,2.533333
77,1,720,700,77,2.566667
78,1,722,698,78,2.6
79,1,720,695,79,2.633333
80,1,720,695,80,2.666667
81,1,632,565,81,2.7
82,1,632,565,82,2.733333
83,1,632,562,83,2.766667
84,0,0,0,84,2.8
85,0,0,0,85,2.833333
86,0,0,0,86,2.866667
87,1,1272,15,87,2.9
88,0,0,0,88,2.933333
89,0,0,0,89,2.966667
90,1,718,678,90,3.0
91,1,718,675,91,3.033333
92,1,718,672,92,3.066667
93,1,718,672,93,3.1
94,1,718,670,94,3.133333
95,1,718,668,95,3.166667
96,1,718,668,96,3.2
97,1,718,665,97,3.233333
98,1,718,662,98,3.266667
99,1,715,665,99,3.3
100,0,0,0,100,3.333333
101,0,0,0,101,3.366667
102,1,715,660,102,3.4
103,1,715,655,103,3.433333
104,1,715,652,104,3.466667
105,1,715,655,105,3.5
106,1,715,652,106,3.533333
107,1,712,652,107,3.566667
108,1,712,652,108,3.6
109,1,712,650,109,3.633333
110,1,712,648,110,3.666667
111,1,712,650,111,3.7
112,1,712,648,112,3.733333
113,1,712,645,113,3.766667
114,1,712,645,114,3.8
115,1,712,642,115,3.833333
116,1,710,642,116,3.866667
117,1,712,642,117,3.9
118,1,710,642,118,3.933333
119,1,710,640,119,3.966667
120,1,705,582,120,4.0
121,1,705,580,121,4.033333
122,1,700,580,122,4.066667
