Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,445,335,65220,2174.0
1,1,440,348,65221,2174.033333
2,1,438,362,65222,2174.066667
3,1,440,362,65223,2174.1
4,1,472,352,65224,2174.133333
5,1,508,332,65225,2174.166667
6,1,540,320,65226,2174.2
7,1,562,312,65227,2174.233333
8,1,580.0,308.0,65228,2174.266667
9,1,598.0,304.0,65229,2174.3
10,1,616.0,300.0,65230,2174.333333
11,1,634.0,296.0,65231,2174.366667
12,1,652.0,292.0,65232,2174.4
13,1,670,288,65233,2174.433333
14,1,679.0,289.0,65234,2174.466667
15,1,688,290,65235,2174.5
16,1,705,290,65236,2174.533333
17,1,720,292,65237,2174.566667
18,1,735,295,65238,2174.6
19,1,748,300,65239,2174.633333
20,1,760,308,65240,2174.666667
21,1,760,308,65241,2174.7
22,1,772,315,65242,2174.733333
23,1,782,322,65243,2174.766667
24,1,795,332,65244,2174.8
25,1,805,340,65245,2174.833333
26,1,815,350,65246,2174.866667
27,1,815,352,65247,2174.9
28,1,822,362,65248,2174.933333
29,1,832,372,65249,2174.966667
30,1,840,388,65250,2175.0
31,1,848,400,65251,2175.033333
32,1,852,405,65252,2175.066667
33,1,852,402,65253,2175.1
34,1,852,400,65254,2175.133333
35,1,852,398,65255,2175.166667
36,1,860,392,65256,2175.2
37,1,858,392,65257,2175.233333
38,1,858,392,65258,2175.266667
39,1,858,390,65259,2175.3
40,1,852,392,65260,2175.333333
41,1,852,395,65261,2175.366667
42,1,855,400,65262,2175.4
43,1,855,402,65263,2175.433333
44,1,855,405,65264,2175.466667
45,1,858,405,65265,2175.5
46,1,855,402,65266,2175.533333
47,1,855,402,65267,2175.566667
48,1,855,402,65268,2175.6
49,1,852,402,65269,2175.633333
50,1,852,405,65270,2175.666667
51,1,850,405,65271,2175.7
52,1,852,402,65272,2175.733333
53,1,852,402,65273,2175.766667
54,1,852,405,65274,2175.8
55,1,852,405,65275,2175.833333
56,1,855,405,65276,2175.866667
57,1,855,405,65277,2175.9
58,1,855,405,65278,2175.933333
59,1,855,405,65279,2175.966667
60,1,855,405,65280,2176.0
61,1,855,405,65281,2176.033333
62,1,855,405,65282,2176.066667
63,1,855,405,65283,2176.1
64,1,858,405,65284,2176.133333
65,1,858,408,65285,2176.166667
66,1,808.0,445.0,65286,2176.2
67,1,758,482,65287,2176.233333
68,1,758,485,65288,2176.266667
69,0,0,0,65289,2176.3
70,0,0,0,65290,2176.333333
71,0,0,0,65291,2176.366667
72,0,0,0,65292,2176.4
73,0,0,0,65293,2176.433333
74,0,0,0,65294,2176.466667
75,1,850,378,65295,2176.5
76,1,855.0,388.0,65296,2176.533333
77,1,860,398,65297,2176.566667
78,1,858.0,398.4,65298,2176.6
79,1,856.0,398.8,65299,2176.633333
80,1,854.0,399.2,65300,2176.666667
81,1,852.0,399.6,65301,2176.7
82,1,850,400,65302,2176.733333
83,1,842,392,65303,2176.766667
84,1,835,385,65304,2176.8
85,1,830,368,65305,2176.833333
86,1,825,365,65306,2176.866667
87,1,825,358,65307,2176.9
88,1,822,345,65308,2176.933333
89,1,793.5,415.0,65309,2176.966667
90,1,765,485,65310,2177.0
91,1,770.833,447.5,65311,2177.033333
92,1,776.667,410.0,65312,2177.066667
93,1,782.5,372.5,65313,2177.1
94,1,788.333,335.0,65314,2177.133333
95,1,794.167,297.5,65315,2177.166667
96,1,800,260,65316,2177.2
97,1,798,258,65317,2177.233333
98,1,795,255,65318,2177.266667
99,1,795,255,65319,2177.3
100,1,792,252,65320,2177.333333
101,1,790,250,65321,2177.366667
102,1,785,252,65322,2177.4
103,1,782,252,65323,2177.433333
104,1,780,252,65324,2177.466667
105,1,780,252,65325,2177.5
106,1,778,258,65326,2177.533333
107,1,775,260,65327,2177.566667
108,1,772,268,65328,2177.6
109,1,768,272,65329,2177.633333
110,1,765,280,65330,2177.666667
111,1,768,282,65331,2177.7
112,1,762,290,65332,2177.733333
113,1,762,295,65333,2177.766667
114,1,690.0,248.0,65334,2177.8
115,1,618.0,201.0,65335,2177.833333
116,1,546.0,154.0,65336,2177.866667
117,1,474.0,107.0,65337,2177.9
118,1,402,60,65338,2177.933333
119,1,402,60,65339,2177.966667
120,1,450,58,65340,2178.0
121,1,402,60,65341,2178.033333
122,1,402,60,65342,2178.066667
123,1,402,60,65343,2178.1
124,1,402,60,65344,2178.133333
125,1,402.6,60.0,65345,2178.166667
126,1,403.2,60.0,65346,2178.2
127,1,403.8,60.0,65347,2178.233333
128,1,404.4,60.0,65348,2178.266667
129,1,405,60,65349,2178.3
130,1,402,60,65350,2178.333333
131,1,402,60,65351,2178.366667
132,1,405,60,65352,2178.4
133,1,402,60,65353,2178.433333
134,1,402,62,65354,2178.466667
135,1,405,60,65355,2178.5
136,1,402,60,65356,2178.533333
137,1,402,62,65357,2178.566667
138,1,402,60,65358,2178.6
139,1,402,60,65359,2178.633333
140,1,402,60,65360,2178.666667
141,1,402,60,65361,2178.7
142,1,402,60,65362,2178.733333
143,1,402,60,65363,2178.766667
144,1,405,60,65364,2178.8
145,1,402,60,65365,2178.833333
146,1,402.0,60.0,65366,2178.866667
147,1,402,60,65367,2178.9
148,1,402,60,65368,2178.933333
149,1,402,60,65369,2178.966667
150,1,402,60,65370,2179.0
151,1,402,60,65371,2179.033333
152,1,402,60,65372,2179.066667
153,1,402,60,65373,2179.1
154,1,402,60,65374,2179.133333
155,1,402,60,65375,2179.166667
156,1,402,60,65376,2179.2
157,1,402,60,65377,2179.233333
158,1,402,60,65378,2179.266667
159,1,405,62,65379,2179.3
160,1,400,62,65380,2179.333333
161,1,402,60,65381,2179.366667
162,1,405,62,65382,2179.4
163,1,402,60,65383,2179.433333
164,1,402,60,65384,2179.466667
165,1,402,60,65385,2179.5
166,1,402,60,65386,2179.533333
167,1,402,60,65387,2179.566667
168,1,405,60,65388,2179.6
169,1,402,60,65389,2179.633333
170,1,402,60,65390,2179.666667
171,1,402,60,65391,2179.7
172,1,402,60,65392,2179.733333
173,1,402,60,65393,2179.766667
174,1,402.0,61.0,65394,2179.8
175,1,402,62,65395,2179.833333
176,1,402,60,65396,2179.866667
177,1,405,62,65397,2179.9
178,1,402.5,61.0,65398,2179.933333
179,1,400,60,65399,2179.966667
180,1,430,40,65400,2180.0
181,1,440,40,65401,2180.033333
182,1,408,42,65402,2180.066667
183,1,405,60,65403,2180.1
184,1,403.5,60.0,65404,2180.133333
185,1,402,60,65405,2180.166667
186,1,445,40,65406,2180.2
187,1,402,60,65407,2180.233333
188,1,402,60,65408,2180.266667
189,1,405,60,65409,2180.3
190,1,402,60,65410,2180.333333
191,1,402,60,65411,2180.366667
192,1,402,60,65412,2180.4
193,1,402,60,65413,2180.433333
194,1,402,60,65414,2180.466667
195,1,402,58,65415,2180.5
196,1,402,60,65416,2180.533333
197,1,402.0,60.0,65417,2180.566667
198,1,402.0,60.0,65418,2180.6
199,1,402,60,65419,2180.633333
200,1,402,60,65420,2180.666667
201,1,402.0,60.0,65421,2180.7
202,1,402,60,65422,2180.733333
203,1,402,60,65423,2180.766667
204,1,402.0,60.0,65424,2180.8
205,1,402,60,65425,2180.833333
206,1,402,60,65426,2180.866667
207,1,402.0,61.0,65427,2180.9
208,1,402,62,65428,2180.933333
209,1,402.0,62.0,65429,2180.966667
210,1,402,62,65430,2181.0
211,1,405,62,65431,2181.033333
212,1,405.0,61.0,65432,2181.066667
213,1,405,60,65433,2181.1
214,1,402,60,65434,2181.133333
215,1,402,60,65435,2181.166667
216,1,405,58,65436,2181.2
217,1,402,58,65437,2181.233333
218,1,402,60,65438,2181.266667
219,1,405,60,65439,2181.3
220,1,402,60,65440,2181.333333
221,1,402,60,65441,2181.366667
222,1,405,58,65442,2181.4
223,1,402,58,65443,2181.433333
224,1,402,58,65444,2181.466667
225,1,405,58,65445,2181.5
226,1,405,58,65446,2181.533333
227,1,436.5,59.0,65447,2181.566667
228,1,468,60,65448,2181.6
229,1,402,58,65449,2181.633333
230,1,402,58,65450,2181.666667
231,1,405,60,65451,2181.7
232,1,405,60,65452,2181.733333
233,1,404.25,60.0,65453,2181.766667
234,1,403.5,60.0,65454,2181.8
235,1,402.75,60.0,65455,2181.833333
236,1,402,60,65456,2181.866667
237,1,402.0,60.333,65457,2181.9
238,1,402.0,60.667,65458,2181.933333
239,1,402.0,61.0,65459,2181.966667
240,1,402.0,61.333,65460,2182.0
241,1,402.0,61.667,65461,2182.033333
242,1,402,62,65462,2182.066667
243,1,402.0,62.0,65463,2182.1
244,1,402.0,62.0,65464,2182.133333
245,1,402,62,65465,2182.166667
246,1,402.0,61.0,65466,2182.2
247,1,402,60,65467,2182.233333
248,1,402,60,65468,2182.266667
249,1,405,52,65469,2182.3
250,1,402,60,65470,2182.333333
251,1,402,60,65471,2182.366667
252,1,408,45,65472,2182.4
253,1,402,60,65473,2182.433333
254,1,402,60,65474,2182.466667
255,1,380,5,65475,2182.5
256,1,402,60,65476,2182.533333
257,1,430,5,65477,2182.566667
258,1,417.5,33.5,65478,2182.6
259,1,405,62,65479,2182.633333
260,1,355,2,65480,2182.666667
261,1,260,2,65481,2182.7
262,1,229.0,2.0,65482,2182.733333
263,1,198,2,65483,2182.766667
264,1,195,2,65484,2182.8
265,1,225.0,3.5,65485,2182.833333
266,1,255,5,65486,2182.866667
267,1,245.0,5.0,65487,2182.9
268,1,235.0,5.0,65488,2182.933333
269,1,225,5,65489,2182.966667
270,1,315.0,28.5,65490,2183.0
271,1,405,52,65491,2183.033333
272,1,406.5,52.0,65492,2183.066667
273,1,408,52,65493,2183.1
274,1,422.667,51.333,65494,2183.133333
275,1,437.333,50.667,65495,2183.166667
276,1,452,50,65496,2183.2
277,1,387.2,51.6,65497,2183.233333
278,1,322.4,53.2,65498,2183.266667
279,1,257.6,54.8,65499,2183.3
280,1,192.8,56.4,65500,2183.333333
281,1,128,58,65501,2183.366667
282,0,0,0,65502,2183.4
283,0,0,0,65503,2183.433333
284,0,0,0,65504,2183.466667
285,0,0,0,65505,2183.5
286,0,0,0,65506,2183.533333
287,0,0,0,65507,2183.566667
288,1,75,680,65508,2183.6
289,1,73.333,679.333,65509,2183.633333
290,1,71.667,678.667,65510,2183.666667
291,1,70,678,65511,2183.7
292,0,0,0,65512,2183.733333
293,0,0,0,65513,2183.766667
294,0,0,0,65514,2183.8
295,0,0,0,65515,2183.833333
296,0,0,0,65516,2183.866667
297,0,0,0,65517,2183.9
298,1,595,378,65518,2183.933333
299,0,0,0,65519,2183.966667
300,0,0,0,65520,2184.0
