Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,405,62,35190,1173.0
1,1,458,552,35191,1173.033333
2,1,402,60,35192,1173.066667
3,1,650,610,35193,1173.1
4,0,0,0,35194,1173.133333
5,1,412,652,35195,1173.166667
6,1,405,60,35196,1173.2
7,1,405,60,35197,1173.233333
8,1,425,108,35198,1173.266667
9,1,408,62,35199,1173.3
10,1,628,160,35200,1173.333333
11,1,645,105,35201,1173.366667
12,1,660,62,35202,1173.4
13,1,672,25,35203,1173.433333
14,1,680,5,35204,1173.466667
15,1,680,5,35205,1173.5
16,1,402,60,35206,1173.533333
17,1,402,60,35207,1173.566667
18,1,405,60,35208,1173.6
19,1,402,60,35209,1173.633333
20,1,402,60,35210,1173.666667
21,1,402,58,35211,1173.7
22,1,402,60,35212,1173.733333
23,1,402,60,35213,1173.766667
24,1,405,60,35214,1173.8
25,1,402,60,35215,1173.833333
26,1,402,60,35216,1173.866667
27,1,805,452,35217,1173.9
28,1,810,458,35218,1173.933333
29,1,815,462,35219,1173.966667
30,1,820,465,35220,1174.0
31,1,822,472,35221,1174.033333
32,1,822,475,35222,1174.066667
33,1,825,475,35223,1174.1
34,1,822,475,35224,1174.133333
35,1,820,475,35225,1174.166667
36,1,818,478,35226,1174.2
37,1,818,478,35227,1174.233333
38,1,815,480,35228,1174.266667
39,1,405,60,35229,1174.3
40,1,402,60,35230,1174.333333
41,1,402,60,35231,1174.366667
42,1,820,498,35232,1174.4
43,1,822,500,35233,1174.433333
44,1,825,502,35234,1174.466667
45,1,402,60,35235,1174.5
46,1,402,60,35236,1174.533333
47,1,798,10,35237,1174.566667
48,1,800,32,35238,1174.6
49,1,800,52,35239,1174.633333
50,1,800,75,35240,1174.666667
51,1,800,75,35241,1174.7
52,1,800,100,35242,1174.733333
53,1,802,122,35243,1174.766667
54,1,802,148,35244,1174.8
55,1,802,172,35245,1174.833333
56,1,800,198,35246,1174.866667
57,1,802,198,35247,1174.9
58,1,800,222,35248,1174.933333
59,1,802,248,35249,1174.966667
60,1,802,275,35250,1175.0
61,1,800,300,35251,1175.033333
62,1,800,328,35252,1175.066667
63,1,800,328,35253,1175.1
64,1,810,388,35254,1175.133333
65,1,785,260,35255,1175.166667
66,1,778,222,35256,1175.2
67,1,775,192,35257,1175.233333
68,1,770,172,35258,1175.266667
69,1,770,172,35259,1175.3
70,1,768,158,35260,1175.333333
71,1,765,145,35261,1175.366667
72,1,762,138,35262,1175.4
73,1,760,132,35263,1175.433333
74,1,758,128,35264,1175.466667
75,1,760,128,35265,1175.5
76,1,758,125,35266,1175.533333
77,1,758,122,35267,1175.566667
78,1,758,125,35268,1175.6
79,1,755,125,35269,1175.633333
80,1,755,128,35270,1175.666667
81,1,755,128,35271,1175.7
82,1,755,132,35272,1175.733333
83,1,755,135,35273,1175.766667
84,1,755,142,35274,1175.8
85,1,752,150,35275,1175.833333
86,1,402,62,35276,1175.866667
87,1,405,60,35277,1175.9
88,1,405,60,35278,1175.933333
89,1,402,62,35279,1175.966667
90,1,658,280,35280,1176.0
91,1,642,302,35281,1176.033333
92,1,622,330,35282,1176.066667
93,1,625,330,35283,1176.1
94,1,610,352,35284,1176.133333
95,1,598,372,35285,1176.166667
96,1,588,398,35286,1176.2
97,1,575,418,35287,1176.233333
98,1,568,435,35288,1176.266667
99,1,568,438,35289,1176.3
100,1,555,462,35290,1176.333333
101,1,545,482,35291,1176.366667
102,1,540,502,35292,1176.4
103,1,530,462,35293,1176.433333
104,1,532,420,35294,1176.466667
105,1,532,418,35295,1176.5
106,1,532,385,35296,1176.533333
107,1,532,355,35297,1176.566667
108,1,530,330,35298,1176.6
109,1,530,310,35299,1176.633333
110,1,530,292,35300,1176.666667
111,1,530,292,35301,1176.7
112,1,530,280,35302,1176.733333
113,1,530,268,35303,1176.766667
114,1,532,260,35304,1176.8
115,1,532,252,35305,1176.833333
116,1,530,245,35306,1176.866667
117,1,532,245,35307,1176.9
118,1,532,242,35308,1176.933333
119,1,532,240,35309,1176.966667
120,1,532,238,35310,1177.0
121,1,535,235,35311,1177.033333
122,1,535,238,35312,1177.066667
123,1,535,240,35313,1177.1
124,1,535,240,35314,1177.133333
125,1,535,242,35315,1177.166667
126,1,538,248,35316,1177.2
127,1,538,255,35317,1177.233333
128,1,540,260,35318,1177.266667
129,1,560,292,35319,1177.3
130,1,555,302,35320,1177.333333
131,1,550,308,35321,1177.366667
132,1,528,262,35322,1177.4
133,1,525,258,35323,1177.433333
134,1,522,252,35324,1177.466667
135,1,522,255,35325,1177.5
136,1,518,252,35326,1177.533333
137,1,510,250,35327,1177.566667
138,1,502,250,35328,1177.6
139,1,498,252,35329,1177.633333
140,1,492,252,35330,1177.666667
141,1,492,255,35331,1177.7
142,1,485,260,35332,1177.733333
143,1,482,265,35333,1177.766667
144,1,478,272,35334,1177.8
145,1,472,282,35335,1177.833333
146,1,468,290,35336,1177.866667
147,1,468,290,35337,1177.9
148,1,462,302,35338,1177.933333
149,1,460,312,35339,1177.966667
150,1,455,325,35340,1178.0
151,1,450,338,35341,1178.033333
152,1,448,352,35342,1178.066667
153,1,448,352,35343,1178.1
154,1,442,368,35344,1178.133333
155,1,438,382,35345,1178.166667
156,1,435,400,35346,1178.2
157,1,432,415,35347,1178.233333
158,1,470,348,35348,1178.266667
159,1,450,402,35349,1178.3
160,1,455,422,35350,1178.333333
161,1,522,245,35351,1178.366667
162,1,545,208,35352,1178.4
163,1,562,175,35353,1178.433333
164,1,578,150,35354,1178.466667
165,1,578,148,35355,1178.5
166,1,592,128,35356,1178.533333
167,1,605,108,35357,1178.566667
168,1,618,90,35358,1178.6
169,1,630,78,35359,1178.633333
170,1,640,65,35360,1178.666667
171,1,640,65,35361,1178.7
172,1,650,55,35362,1178.733333
173,1,658,48,35363,1178.766667
174,1,668,42,35364,1178.8
175,1,675,38,35365,1178.833333
176,1,682,35,35366,1178.866667
177,1,682,35,35367,1178.9
178,1,692,32,35368,1178.933333
179,1,698,32,35369,1178.966667
180,1,705,35,35370,1179.0
181,1,712,35,35371,1179.033333
182,1,718,38,35372,1179.066667
183,1,718,40,35373,1179.1
184,1,725,42,35374,1179.133333
185,1,730,48,35375,1179.166667
186,1,738,55,35376,1179.2
187,1,742,62,35377,1179.233333
188,1,748,70,35378,1179.266667
189,1,748,70,35379,1179.3
190,1,752,80,35380,1179.333333
191,1,758,88,35381,1179.366667
192,1,762,100,35382,1179.4
193,1,765,110,35383,1179.433333
194,1,770,122,35384,1179.466667
195,1,770,122,35385,1179.5
196,1,402,60,35386,1179.533333
197,1,402,60,35387,1179.566667
198,1,688,195,35388,1179.6
199,1,668,215,35389,1179.633333
200,1,645,232,35390,1179.666667
201,1,645,232,35391,1179.7
202,1,625,250,35392,1179.733333
203,1,610,265,35393,1179.766667
204,1,592,282,35394,1179.8
205,1,580,300,35395,1179.833333
206,1,565,318,35396,1179.866667
207,1,565,318,35397,1179.9
208,1,552,335,35398,1179.933333
209,1,540,350,35399,1179.966667
210,1,528,370,35400,1180.0
211,1,518,390,35401,1180.033333
