Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,640,238,89730,2991.0
1,1,635,240,89731,2991.033333
2,1,715,380,89732,2991.066667
3,0,0,0,89733,2991.1
4,0,0,0,89734,2991.133333
5,0,0,0,89735,2991.166667
6,0,0,0,89736,2991.2
7,0,0,0,89737,2991.233333
8,0,0,0,89738,2991.266667
9,0,0,0,89739,2991.3
10,0,0,0,89740,2991.333333
11,0,0,0,89741,2991.366667
12,0,0,0,89742,2991.4
13,0,0,0,89743,2991.433333
14,0,0,0,89744,2991.466667
15,0,0,0,89745,2991.5
16,0,0,0,89746,2991.533333
17,1,768,208,89747,2991.566667
18,1,788,200,89748,2991.6
19,0,0,0,89749,2991.633333
20,1,912,532,89750,2991.666667
21,1,995,55,89751,2991.7
22,1,992,55,89752,2991.733333
23,1,988,55,89753,2991.766667
24,1,982,55,89754,2991.8
25,1,975,55,89755,2991.833333
26,1,968,55,89756,2991.866667
27,1,968,55,89757,2991.9
28,1,960,52,89758,2991.933333
29,1,948,52,89759,2991.966667
30,1,935,52,89760,2992.0
31,1,922,50,89761,2992.033333
32,1,908,50,89762,2992.066667
33,1,905,50,89763,2992.1
34,1,890,48,89764,2992.133333
35,1,872,42,89765,2992.166667
36,1,852,40,89766,2992.2
37,1,838,38,89767,2992.233333
38,1,820,35,89768,2992.266667
39,1,820,35,89769,2992.3
40,1,802,32,89770,2992.333333
41,1,788,30,89771,2992.366667
42,1,775,28,89772,2992.4
43,1,762,25,89773,2992.433333
44,1,752,25,89774,2992.466667
45,1,752,22,89775,2992.5
46,1,745,22,89776,2992.533333
47,1,738,22,89777,2992.566667
48,1,500,682,89778,2992.6
49,0,0,0,89779,2992.633333
50,0,0,0,89780,2992.666667
51,0,0,0,89781,2992.7
52,1,508,560,89782,2992.733333
53,1,858,10,89783,2992.766667
54,1,740,22,89784,2992.8
55,1,742,25,89785,2992.833333
56,1,745,28,89786,2992.866667
57,1,748,28,89787,2992.9
58,1,752,30,89788,2992.933333
59,1,760,32,89789,2992.966667
60,1,768,35,89790,2993.0
61,1,775,38,89791,2993.033333
62,1,785,40,89792,2993.066667
63,1,785,40,89793,2993.1
64,1,795,42,89794,2993.133333
65,1,420,515,89795,2993.166667
66,1,500,195,89796,2993.2
67,1,820,52,89797,2993.233333
68,1,828,55,89798,2993.266667
69,1,830,55,89799,2993.3
70,1,838,60,89800,2993.333333
71,1,845,62,89801,2993.366667
72,1,1262,85,89802,2993.4
73,1,865,70,89803,2993.433333
74,1,872,75,89804,2993.466667
75,0,0,0,89805,2993.5
76,1,880,78,89806,2993.533333
77,1,682,618,89807,2993.566667
78,0,0,0,89808,2993.6
79,1,902,88,89809,2993.633333
80,1,700,635,89810,2993.666667
81,0,0,0,89811,2993.7
82,1,918,92,89812,2993.733333
83,0,0,0,89813,2993.766667
84,0,0,0,89814,2993.8
85,0,0,0,89815,2993.833333
86,0,0,0,89816,2993.866667
87,0,0,0,89817,2993.9
88,0,0,0,89818,2993.933333
89,0,0,0,89819,2993.966667
90,0,0,0,89820,2994.0
91,0,0,0,89821,2994.033333
92,0,0,0,89822,2994.066667
93,0,0,0,89823,2994.1
94,0,0,0,89824,2994.133333
95,0,0,0,89825,2994.166667
96,0,0,0,89826,2994.2
97,0,0,0,89827,2994.233333
98,0,0,0,89828,2994.266667
99,0,0,0,89829,2994.3
100,0,0,0,89830,2994.333333
101,0,0,0,89831,2994.366667
102,0,0,0,89832,2994.4
103,0,0,0,89833,2994.433333
104,0,0,0,89834,2994.466667
105,1,332,215,89835,2994.5
106,1,358,220,89836,2994.533333
107,1,572,318,89837,2994.566667
108,1,518,242,89838,2994.6
109,1,558,252,89839,2994.633333
110,0,0,0,89840,2994.666667
111,1,595,255,89841,2994.7
112,1,638,258,89842,2994.733333
113,0,0,0,89843,2994.766667
114,1,725,265,89844,2994.8
115,1,765,272,89845,2994.833333
116,1,755,368,89846,2994.866667
117,1,908,295,89847,2994.9
118,0,0,0,89848,2994.933333
119,0,0,0,89849,2994.966667
120,0,0,0,89850,2995.0
121,0,0,0,89851,2995.033333
122,0,0,0,89852,2995.066667
123,0,0,0,89853,2995.1
124,0,0,0,89854,2995.133333
125,0,0,0,89855,2995.166667
126,1,708,530,89856,2995.2
127,0,0,0,89857,2995.233333
128,1,352,578,89858,2995.266667
129,1,768,282,89859,2995.3
130,0,0,0,89860,2995.333333
131,0,0,0,89861,2995.366667
