Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,91475,3659.0
1,0,0,0,91476,3659.04
2,0,0,0,91477,3659.08
3,1,680,250,91478,3659.12
4,1,680,245,91479,3659.16
5,1,680,245,91480,3659.2
6,1,740.0,280.0,91481,3659.24
7,1,800.0,315.0,91482,3659.28
8,1,860,350,91483,3659.32
9,0,0,0,91484,3659.36
10,0,0,0,91485,3659.4
11,0,0,0,91486,3659.44
12,0,0,0,91487,3659.48
13,0,0,0,91488,3659.52
14,0,0,0,91489,3659.56
15,0,0,0,91490,3659.6
16,0,0,0,91491,3659.64
17,0,0,0,91492,3659.68
18,1,210,18,91493,3659.72
19,1,208,25,91494,3659.76
20,0,0,0,91495,3659.8
21,0,0,0,91496,3659.84
22,0,0,0,91497,3659.88
23,0,0,0,91498,3659.92
24,0,0,0,91499,3659.96
25,0,0,0,91500,3660.0
26,0,0,0,91501,3660.04
27,1,875,105,91502,3660.08
28,1,834.5,104.5,91503,3660.12
29,1,794.0,104.0,91504,3660.16
30,1,753.5,103.5,91505,3660.2
31,1,713.0,103.0,91506,3660.24
32,1,672.5,102.5,91507,3660.28
33,1,632,102,91508,3660.32
34,1,629.167,139.167,91509,3660.36
35,1,626.333,176.333,91510,3660.4
36,1,623.5,213.5,91511,3660.44
37,1,620.667,250.667,91512,3660.48
38,1,617.833,287.833,91513,3660.52
39,1,615,325,91514,3660.56
40,1,618.5,312.5,91515,3660.6
41,1,622,300,91516,3660.64
42,1,630,290,91517,3660.68
43,1,638,282,91518,3660.72
44,1,640,280,91519,3660.76
45,1,645,275,91520,3660.8
46,1,648,272,91521,3660.84
47,1,650,270,91522,3660.88
48,1,652,270,91523,3660.92
49,1,655,270,91524,3660.96
50,1,658,270,91525,3661.0
51,1,665,265,91526,3661.04
52,1,665,280,91527,3661.08
53,1,668.333,279.333,91528,3661.12
54,1,671.667,278.667,91529,3661.16
55,1,675,278,91530,3661.2
56,1,675,268,91531,3661.24
57,1,678,265,91532,3661.28
58,1,682,265,91533,3661.32
59,1,682,265,91534,3661.36
60,1,688,265,91535,3661.4
61,1,688,262,91536,3661.44
62,1,690,265,91537,3661.48
63,1,692,270,91538,3661.52
64,1,695,272,91539,3661.56
65,1,695,272,91540,3661.6
66,1,698,282,91541,3661.64
67,1,698,290,91542,3661.68
68,1,700,298,91543,3661.72
69,1,700,308,91544,3661.76
70,1,700,315,91545,3661.8
71,1,700,328,91546,3661.84
72,1,700,340,91547,3661.88
73,1,702,352,91548,3661.92
74,1,686.0,285.0,91549,3661.96
75,1,670,218,91550,3662.0
76,1,662,168,91551,3662.04
77,1,650,125,91552,3662.08
78,1,642,88,91553,3662.12
79,1,638,55,91554,3662.16
80,1,632,28,91555,3662.2
81,1,628,10,91556,3662.24
82,1,632.8,55.6,91557,3662.28
83,1,637.6,101.2,91558,3662.32
84,1,642.4,146.8,91559,3662.36
85,1,647.2,192.4,91560,3662.4
86,1,652,238,91561,3662.44
87,1,645,270,91562,3662.48
88,1,645,268,91563,3662.52
89,1,645,265,91564,3662.56
90,1,645,262,91565,3662.6
91,1,642,260,91566,3662.64
92,1,632.75,238.75,91567,3662.68
93,1,623.5,217.5,91568,3662.72
94,1,614.25,196.25,91569,3662.76
95,1,605,175,91570,3662.8
96,0,0,0,91571,3662.84
97,0,0,0,91572,3662.88
98,0,0,0,91573,3662.92
99,0,0,0,91574,3662.96
100,0,0,0,91575,3663.0
101,0,0,0,91576,3663.04
102,0,0,0,91577,3663.08
103,0,0,0,91578,3663.12
104,0,0,0,91579,3663.16
105,0,0,0,91580,3663.2
106,1,600,162,91581,3663.24
107,1,596.0,110.667,91582,3663.28
108,1,592.0,59.333,91583,3663.32
109,1,588,8,91584,3663.36
110,1,588,20,91585,3663.4
111,1,590,35,91586,3663.44
112,1,590,48,91587,3663.48
113,1,590,62,91588,3663.52
114,1,588,85,91589,3663.56
115,1,570,102,91590,3663.6
116,1,558,120,91591,3663.64
117,1,548,140,91592,3663.68
118,1,540,155,91593,3663.72
119,1,530,170,91594,3663.76
120,1,522,188,91595,3663.8
121,1,515,202,91596,3663.84
122,1,508,220,91597,3663.88
123,1,502,235,91598,3663.92
124,1,498,252,91599,3663.96
125,1,490,270,91600,3664.0
126,1,485,290,91601,3664.04
127,1,482,308,91602,3664.08
128,1,478,325,91603,3664.12
129,1,472,345,91604,3664.16
130,1,470,365,91605,3664.2
131,1,465,382,91606,3664.24
132,1,462,405,91607,3664.28
133,1,460,425,91608,3664.32
134,1,461.0,385.0,91609,3664.36
135,1,462,345,91610,3664.4
136,1,462,308,91611,3664.44
137,1,460,285,91612,3664.48
138,1,458.75,288.75,91613,3664.52
139,1,457.5,292.5,91614,3664.56
140,1,456.25,296.25,91615,3664.6
141,1,455,300,91616,3664.64
142,1,452,308,91617,3664.68
143,1,450,315,91618,3664.72
144,1,448,322,91619,3664.76
145,1,445,328,91620,3664.8
146,1,442.5,341.5,91621,3664.84
147,1,440,355,91622,3664.88
148,1,438,368,91623,3664.92
149,1,435,380,91624,3664.96
150,1,432,395,91625,3665.0
151,1,430,410,91626,3665.04
152,1,430,410,91627,3665.08
153,1,430,405,91628,3665.12
154,1,430,405,91629,3665.16
155,1,430,405,91630,3665.2
156,1,430,405,91631,3665.24
157,1,430,408,91632,3665.28
158,1,428,410,91633,3665.32
159,1,430,412,91634,3665.36
160,1,430,412,91635,3665.4
161,1,430,415,91636,3665.44
162,1,432,415,91637,3665.48
163,1,432,415,91638,3665.52
164,1,435,420,91639,3665.56
165,1,432,418,91640,3665.6
166,1,432,418,91641,3665.64
167,1,432,420,91642,3665.68
168,1,432,420,91643,3665.72
169,1,430,420,91644,3665.76
170,1,430,420,91645,3665.8
171,1,430.0,420.0,91646,3665.84
172,1,430.0,420.0,91647,3665.88
173,1,430.0,420.0,91648,3665.92
174,1,430,420,91649,3665.96
175,1,430,420,91650,3666.0
176,1,430,420,91651,3666.04
177,1,468.75,329.5,91652,3666.08
178,1,507.5,239.0,91653,3666.12
179,1,546.25,148.5,91654,3666.16
180,1,585,58,91655,3666.2
181,1,590,50,91656,3666.24
182,1,590,45,91657,3666.28
183,1,590.667,39.333,91658,3666.32
184,1,591.333,33.667,91659,3666.36
185,1,592,28,91660,3666.4
186,1,537.2,110.0,91661,3666.44
187,1,482.4,192.0,91662,3666.48
188,1,427.6,274.0,91663,3666.52
189,1,372.8,356.0,91664,3666.56
190,1,318,438,91665,3666.6
191,1,308,440,91666,3666.64
192,1,293.0,440.0,91667,3666.68
193,1,278,440,91668,3666.72
194,1,265,440,91669,3666.76
195,1,253.75,440.0,91670,3666.8
196,1,242.5,440.0,91671,3666.84
197,1,231.25,440.0,91672,3666.88
198,1,220,440,91673,3666.92
199,1,208,440,91674,3666.96
200,1,198,440,91675,3667.0
