Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,38760,1292.0
1,0,0,0,38761,1292.033333
2,0,0,0,38762,1292.066667
3,0,0,0,38763,1292.1
4,0,0,0,38764,1292.133333
5,1,402,62,38765,1292.166667
6,1,405,62,38766,1292.2
7,0,0,0,38767,1292.233333
8,1,402,62,38768,1292.266667
9,0,0,0,38769,1292.3
10,0,0,0,38770,1292.333333
11,0,0,0,38771,1292.366667
12,0,0,0,38772,1292.4
13,0,0,0,38773,1292.433333
14,1,402,62,38774,1292.466667
15,1,678,450,38775,1292.5
16,1,675,450,38776,1292.533333
17,1,678,452,38777,1292.566667
18,1,678,452,38778,1292.6
19,1,678,458,38779,1292.633333
20,1,678,458,38780,1292.666667
21,1,678,458,38781,1292.7
22,1,680,460,38782,1292.733333
23,1,680,462,38783,1292.766667
24,1,680,465,38784,1292.8
25,1,680,465,38785,1292.833333
26,1,680,465,38786,1292.866667
27,1,680,468,38787,1292.9
28,1,682,468,38788,1292.933333
29,1,682,468,38789,1292.966667
30,1,682,468,38790,1293.0
31,1,682,465,38791,1293.033333
32,1,682,465,38792,1293.066667
33,1,682,465,38793,1293.1
34,1,682,462,38794,1293.133333
35,1,682,460,38795,1293.166667
36,1,682,460,38796,1293.2
37,1,682,455,38797,1293.233333
38,1,682,455,38798,1293.266667
39,1,682,452,38799,1293.3
40,1,685,448,38800,1293.333333
41,1,685,445,38801,1293.366667
42,1,682,440,38802,1293.4
43,1,682,432,38803,1293.433333
44,1,682,432,38804,1293.466667
45,1,682,430,38805,1293.5
46,1,682,428,38806,1293.533333
47,1,680,425,38807,1293.566667
48,0,0,0,38808,1293.6
49,1,665,375,38809,1293.633333
50,1,665,375,38810,1293.666667
51,1,662,352,38811,1293.7
52,1,658,338,38812,1293.733333
53,1,652,325,38813,1293.766667
54,1,648,318,38814,1293.8
55,1,642,308,38815,1293.833333
56,1,642,308,38816,1293.866667
57,1,640,300,38817,1293.9
58,1,638,298,38818,1293.933333
59,1,635,292,38819,1293.966667
60,1,408,62,38820,1294.0
61,0,0,0,38821,1294.033333
62,1,402,62,38822,1294.066667
63,1,620,280,38823,1294.1
64,0,0,0,38824,1294.133333
65,1,622,300,38825,1294.166667
66,1,622,302,38826,1294.2
67,1,600,308,38827,1294.233333
68,1,598,305,38828,1294.266667
69,1,620,315,38829,1294.3
70,1,618,322,38830,1294.333333
71,1,618,330,38831,1294.366667
72,1,630,325,38832,1294.4
73,1,402,60,38833,1294.433333
74,1,402,60,38834,1294.466667
75,1,660,278,38835,1294.5
76,1,675,262,38836,1294.533333
77,1,685,250,38837,1294.566667
78,1,695,240,38838,1294.6
79,1,708,232,38839,1294.633333
80,1,708,232,38840,1294.666667
81,1,715,228,38841,1294.7
82,1,725,222,38842,1294.733333
83,1,732,220,38843,1294.766667
84,1,742,218,38844,1294.8
85,1,750,218,38845,1294.833333
86,1,750,218,38846,1294.866667
87,1,758,220,38847,1294.9
88,1,765,222,38848,1294.933333
89,1,770,228,38849,1294.966667
90,1,778,232,38850,1295.0
91,1,782,240,38851,1295.033333
92,1,782,240,38852,1295.066667
93,1,790,248,38853,1295.1
94,1,795,258,38854,1295.133333
95,1,800,270,38855,1295.166667
96,1,805,282,38856,1295.2
97,1,810,295,38857,1295.233333
98,1,810,295,38858,1295.266667
99,1,818,322,38859,1295.3
100,1,818,322,38860,1295.333333
101,0,0,0,38861,1295.366667
102,1,710,210,38862,1295.4
103,1,405,60,38863,1295.433333
104,1,402,60,38864,1295.466667
105,1,642,138,38865,1295.5
106,1,620,112,38866,1295.533333
107,1,600,95,38867,1295.566667
108,1,582,80,38868,1295.6
109,1,570,70,38869,1295.633333
110,1,570,70,38870,1295.666667
111,1,558,62,38871,1295.7
112,1,548,55,38872,1295.733333
113,1,538,52,38873,1295.766667
114,1,530,48,38874,1295.8
115,1,522,48,38875,1295.833333
116,1,522,48,38876,1295.866667
117,1,515,48,38877,1295.9
118,1,510,48,38878,1295.933333
119,1,502,50,38879,1295.966667
120,1,498,55,38880,1296.0
121,1,492,58,38881,1296.033333
122,1,492,58,38882,1296.066667
