Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,405,60,30900,1030.0
1,1,402,60,30901,1030.033333
2,1,402,60,30902,1030.066667
3,1,405,60,30903,1030.1
4,1,402,60,30904,1030.133333
5,1,402,60,30905,1030.166667
6,1,405,60,30906,1030.2
7,1,402,60,30907,1030.233333
8,1,402,60,30908,1030.266667
9,1,405,60,30909,1030.3
10,1,402,60,30910,1030.333333
11,1,402,60,30911,1030.366667
12,1,402.0,61.0,30912,1030.4
13,1,402,62,30913,1030.433333
14,1,402,62,30914,1030.466667
15,1,402.0,61.333,30915,1030.5
16,1,402.0,60.667,30916,1030.533333
17,1,402,60,30917,1030.566667
18,1,405,60,30918,1030.6
19,1,402,60,30919,1030.633333
20,1,402,60,30920,1030.666667
21,1,405,60,30921,1030.7
22,1,402,60,30922,1030.733333
23,1,402,60,30923,1030.766667
24,1,405,60,30924,1030.8
25,1,402,60,30925,1030.833333
26,1,402,60,30926,1030.866667
27,1,405,60,30927,1030.9
28,1,402,60,30928,1030.933333
29,1,402,60,30929,1030.966667
30,1,405,60,30930,1031.0
31,1,402,60,30931,1031.033333
32,1,402,60,30932,1031.066667
33,1,402.0,60.0,30933,1031.1
34,1,402.0,60.0,30934,1031.133333
35,1,402,60,30935,1031.166667
36,1,405,60,30936,1031.2
37,1,402,60,30937,1031.233333
38,1,402,60,30938,1031.266667
39,1,403.5,60.0,30939,1031.3
40,1,405,60,30940,1031.333333
41,1,402,62,30941,1031.366667
42,1,405,60,30942,1031.4
43,1,402,60,30943,1031.433333
44,1,402,60,30944,1031.466667
45,1,405,60,30945,1031.5
46,1,402,60,30946,1031.533333
47,1,403.5,60.0,30947,1031.566667
48,1,405,60,30948,1031.6
49,1,402,60,30949,1031.633333
50,1,402,60,30950,1031.666667
51,1,402.75,60.0,30951,1031.7
52,1,403.5,60.0,30952,1031.733333
53,1,404.25,60.0,30953,1031.766667
54,1,405,60,30954,1031.8
55,1,402,60,30955,1031.833333
56,1,402,60,30956,1031.866667
57,1,405,60,30957,1031.9
58,1,402,60,30958,1031.933333
59,1,402,60,30959,1031.966667
60,1,405,60,30960,1032.0
61,1,402,60,30961,1032.033333
62,1,402,60,30962,1032.066667
63,1,402.0,60.0,30963,1032.1
64,1,402.0,60.0,30964,1032.133333
65,1,402,60,30965,1032.166667
66,0,0,0,30966,1032.2
67,0,0,0,30967,1032.233333
68,0,0,0,30968,1032.266667
69,0,0,0,30969,1032.3
70,0,0,0,30970,1032.333333
71,0,0,0,30971,1032.366667
72,1,405,60,30972,1032.4
73,1,402,60,30973,1032.433333
74,1,402,60,30974,1032.466667
75,1,405,60,30975,1032.5
76,1,402,60,30976,1032.533333
77,1,402,60,30977,1032.566667
78,1,451.0,70.5,30978,1032.6
79,1,500.0,81.0,30979,1032.633333
80,1,549.0,91.5,30980,1032.666667
81,1,598,102,30981,1032.7
82,1,608,102,30982,1032.733333
83,1,539.333,88.0,30983,1032.766667
84,1,470.667,74.0,30984,1032.8
85,1,402,60,30985,1032.833333
86,1,402,60,30986,1032.866667
87,1,405,60,30987,1032.9
88,1,403.5,60.0,30988,1032.933333
89,1,402,60,30989,1032.966667
90,1,402.0,60.0,30990,1033.0
91,1,402,60,30991,1033.033333
92,1,402,60,30992,1033.066667
93,1,405,62,30993,1033.1
94,1,402,62,30994,1033.133333
95,1,403.5,62.0,30995,1033.166667
96,1,405,62,30996,1033.2
97,0,0,0,30997,1033.233333
98,0,0,0,30998,1033.266667
99,0,0,0,30999,1033.3
100,0,0,0,31000,1033.333333
