Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,405,60,19680,656.0
1,1,405,60,19681,656.033333
2,1,402,60,19682,656.066667
3,1,1218,438,19683,656.1
4,1,1215,435,19684,656.133333
5,1,1215,435,19685,656.166667
6,1,405,60,19686,656.2
7,1,405,62,19687,656.233333
8,1,860,170,19688,656.266667
9,1,1218,435,19689,656.3
10,1,1218,435,19690,656.333333
11,1,1218,435,19691,656.366667
12,1,405,60,19692,656.4
13,1,405,60,19693,656.433333
14,1,402,60,19694,656.466667
15,1,1218,438,19695,656.5
16,1,405,60,19696,656.533333
17,1,402,60,19697,656.566667
18,1,1215,438,19698,656.6
19,1,1212,435,19699,656.633333
20,1,1212,435,19700,656.666667
21,1,405,60,19701,656.7
22,1,405,60,19702,656.733333
23,1,402,60,19703,656.766667
24,1,1208,338,19704,656.8
25,1,232,282,19705,656.833333
26,1,232,282,19706,656.866667
27,1,232,282,19707,656.9
28,1,232,282,19708,656.933333
29,1,198,178,19709,656.966667
30,1,1202,338,19710,657.0
31,1,1202,338,19711,657.033333
32,1,1202,338,19712,657.066667
33,1,198,178,19713,657.1
34,1,195,178,19714,657.133333
35,1,195,178,19715,657.166667
36,1,600,445,19716,657.2
37,1,600,445,19717,657.233333
38,1,602,448,19718,657.266667
39,1,405,60,19719,657.3
40,1,405,60,19720,657.333333
41,1,578,438,19721,657.366667
42,1,405,60,19722,657.4
43,1,465,482,19723,657.433333
44,1,402,62,19724,657.466667
45,1,205,505,19725,657.5
46,1,850,175,19726,657.533333
47,1,850,175,19727,657.566667
48,1,405,60,19728,657.6
49,1,405,62,19729,657.633333
50,1,402,62,19730,657.666667
51,1,195,178,19731,657.7
52,1,192,178,19732,657.733333
53,1,192,178,19733,657.766667
54,1,405,62,19734,657.8
55,0,0,0,19735,657.833333
56,1,852,168,19736,657.866667
57,1,532,455,19737,657.9
58,1,490,542,19738,657.933333
59,1,488,545,19739,657.966667
60,1,405,60,19740,658.0
61,1,405,60,19741,658.033333
62,1,402,60,19742,658.066667
63,1,852,172,19743,658.1
64,1,850,175,19744,658.133333
65,1,222,280,19745,658.166667
66,1,405,62,19746,658.2
67,0,0,0,19747,658.233333
68,0,0,0,19748,658.266667
69,1,225,282,19749,658.3
70,1,225,282,19750,658.333333
71,1,225,282,19751,658.366667
72,1,405,62,19752,658.4
73,0,0,0,19753,658.433333
74,0,0,0,19754,658.466667
75,1,228,280,19755,658.5
76,1,225,280,19756,658.533333
77,1,225,280,19757,658.566667
78,1,405,62,19758,658.6
79,0,0,0,19759,658.633333
80,0,0,0,19760,658.666667
81,1,405,62,19761,658.7
82,0,0,0,19762,658.733333
83,1,405,62,19763,658.766667
84,1,222,280,19764,658.8
85,1,190,178,19765,658.833333
86,1,190,178,19766,658.866667
87,1,220,282,19767,658.9
88,1,222,282,19768,658.933333
89,1,222,282,19769,658.966667
90,1,222,282,19770,659.0
91,1,222,282,19771,659.033333
92,1,222,282,19772,659.066667
93,1,930,440,19773,659.1
94,0,0,0,19774,659.133333
95,1,542,600,19775,659.166667
96,1,408,62,19776,659.2
97,0,0,0,19777,659.233333
98,1,402,62,19778,659.266667
99,0,0,0,19779,659.3
100,0,0,0,19780,659.333333
101,0,0,0,19781,659.366667
102,1,408,62,19782,659.4
103,0,0,0,19783,659.433333
104,1,402,62,19784,659.466667
105,1,405,60,19785,659.5
106,1,220,278,19786,659.533333
107,1,220,280,19787,659.566667
108,1,405,60,19788,659.6
109,1,405,62,19789,659.633333
110,1,405,62,19790,659.666667
111,1,405,60,19791,659.7
112,1,405,62,19792,659.733333
113,1,548,600,19793,659.766667
114,1,222,282,19794,659.8
115,1,220,280,19795,659.833333
116,1,555,462,19796,659.866667
117,1,465,488,19797,659.9
118,1,462,485,19798,659.933333
119,1,465,485,19799,659.966667
120,1,408,62,19800,660.0
121,1,405,60,19801,660.033333
122,1,402,60,19802,660.066667
123,1,405,62,19803,660.1
124,0,0,0,19804,660.133333
125,1,402,60,19805,660.166667
126,0,0,0,19806,660.2
127,0,0,0,19807,660.233333
128,0,0,0,19808,660.266667
129,1,405,62,19809,660.3
130,0,0,0,19810,660.333333
131,1,402,62,19811,660.366667
132,1,405,60,19812,660.4
133,1,402,60,19813,660.433333
134,1,402,60,19814,660.466667
135,1,562,460,19815,660.5
136,1,562,448,19816,660.533333
137,1,568,435,19817,660.566667
138,1,405,60,19818,660.6
139,1,402,60,19819,660.633333
140,1,232,252,19820,660.666667
141,1,85,468,19821,660.7
142,1,402,60,19822,660.733333
143,1,402,60,19823,660.766667
144,0,0,0,19824,660.8
145,1,880,108,19825,660.833333
146,1,880,108,19826,660.866667
147,0,0,0,19827,660.9
148,1,650,362,19828,660.933333
149,1,645,342,19829,660.966667
150,1,635,332,19830,661.0
151,1,628,320,19831,661.033333
152,1,628,320,19832,661.066667
153,0,0,0,19833,661.1
154,1,615,305,19834,661.133333
155,1,612,300,19835,661.166667
156,1,405,60,19836,661.2
157,1,402,60,19837,661.233333
158,1,402,60,19838,661.266667
159,1,405,60,19839,661.3
160,1,405,60,19840,661.333333
161,1,402,60,19841,661.366667
162,1,405,60,19842,661.4
163,1,402,60,19843,661.433333
164,1,402,60,19844,661.466667
165,1,580,310,19845,661.5
166,1,615,278,19846,661.533333
167,1,610,278,19847,661.566667
168,1,585,292,19848,661.6
169,1,588,295,19849,661.633333
170,1,402,60,19850,661.666667
171,1,542,295,19851,661.7
172,1,532,292,19852,661.733333
173,1,525,292,19853,661.766667
174,1,522,292,19854,661.8
175,1,515,292,19855,661.833333
176,1,515,292,19856,661.866667
177,1,512,295,19857,661.9
178,1,508,300,19858,661.933333
179,1,502,305,19859,661.966667
180,1,498,312,19860,662.0
181,1,492,320,19861,662.033333
182,1,492,322,19862,662.066667
183,1,490,330,19863,662.1
184,1,485,340,19864,662.133333
185,1,480,350,19865,662.166667
186,1,478,365,19866,662.2
187,1,472,378,19867,662.233333
188,1,472,378,19868,662.266667
189,1,468,392,19869,662.3
190,1,465,405,19870,662.333333
191,1,462,420,19871,662.366667
192,1,462,345,19872,662.4
193,1,498,390,19873,662.433333
194,1,495,390,19874,662.466667
195,1,465,232,19875,662.5
196,1,465,192,19876,662.533333
197,1,465,155,19877,662.566667
198,1,468,128,19878,662.6
199,1,468,102,19879,662.633333
200,1,468,102,19880,662.666667
201,1,468,80,19881,662.7
202,1,470,62,19882,662.733333
203,1,470,45,19883,662.766667
204,1,472,32,19884,662.8
205,1,472,20,19885,662.833333
206,1,472,20,19886,662.866667
207,1,475,10,19887,662.9
208,1,475,5,19888,662.933333
209,0,0,0,19889,662.966667
210,1,405,60,19890,663.0
