Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,668,295,47490,1583.0
1,1,668,295,47491,1583.033333
2,1,668,295,47492,1583.066667
3,1,632,330,47493,1583.1
4,1,632,330,47494,1583.133333
5,1,668,295,47495,1583.166667
6,1,668,298,47496,1583.2
7,1,668,295,47497,1583.233333
8,1,668,295,47498,1583.266667
9,1,635,338,47499,1583.3
10,1,632,330,47500,1583.333333
11,1,635,330,47501,1583.366667
12,1,632,330,47502,1583.4
13,1,635,325,47503,1583.433333
14,1,632,325,47504,1583.466667
15,1,668,295,47505,1583.5
16,1,668,295,47506,1583.533333
17,1,668,295,47507,1583.566667
18,1,635,325,47508,1583.6
19,1,638,322,47509,1583.633333
20,1,638,320,47510,1583.666667
21,1,638,320,47511,1583.7
22,1,638,318,47512,1583.733333
23,1,638,318,47513,1583.766667
24,1,640,320,47514,1583.8
25,1,638,320,47515,1583.833333
26,1,635,320,47516,1583.866667
27,1,670,298,47517,1583.9
28,1,668,298,47518,1583.933333
29,1,668,295,47519,1583.966667
30,1,640,320,47520,1584.0
31,1,640,318,47521,1584.033333
32,0,0,0,47522,1584.066667
33,0,0,0,47523,1584.1
34,0,0,0,47524,1584.133333
35,0,0,0,47525,1584.166667
36,0,0,0,47526,1584.2
37,0,0,0,47527,1584.233333
38,0,0,0,47528,1584.266667
39,0,0,0,47529,1584.3
40,0,0,0,47530,1584.333333
41,0,0,0,47531,1584.366667
42,1,675,285,47532,1584.4
43,1,628,280,47533,1584.433333
44,0,0,0,47534,1584.466667
45,0,0,0,47535,1584.5
46,0,0,0,47536,1584.533333
47,0,0,0,47537,1584.566667
48,0,0,0,47538,1584.6
49,0,0,0,47539,1584.633333
50,0,0,0,47540,1584.666667
51,0,0,0,47541,1584.7
52,0,0,0,47542,1584.733333
53,0,0,0,47543,1584.766667
54,0,0,0,47544,1584.8
55,0,0,0,47545,1584.833333
56,0,0,0,47546,1584.866667
57,0,0,0,47547,1584.9
58,0,0,0,47548,1584.933333
59,0,0,0,47549,1584.966667
60,0,0,0,47550,1585.0
61,1,652,285,47551,1585.033333
62,1,650,285,47552,1585.066667
63,1,648,285,47553,1585.1
64,1,640,278,47554,1585.133333
65,1,632,272,47555,1585.166667
66,1,605,280,47556,1585.2
67,1,618,275,47557,1585.233333
68,1,610,278,47558,1585.266667
69,1,608,282,47559,1585.3
70,1,605,280,47560,1585.333333
71,1,598,285,47561,1585.366667
72,1,592,290,47562,1585.4
73,1,585,298,47563,1585.433333
74,1,580,302,47564,1585.466667
75,1,582,305,47565,1585.5
76,1,575,315,47566,1585.533333
77,1,570,322,47567,1585.566667
78,1,565,335,47568,1585.6
79,1,560,345,47569,1585.633333
80,1,555,358,47570,1585.666667
81,1,555,360,47571,1585.7
82,1,552,372,47572,1585.733333
83,1,542,372,47573,1585.766667
84,1,535,348,47574,1585.8
85,1,530,330,47575,1585.833333
86,1,522,315,47576,1585.866667
87,1,522,315,47577,1585.9
88,1,520,302,47578,1585.933333
89,1,520,292,47579,1585.966667
90,1,520,285,47580,1586.0
91,1,518,280,47581,1586.033333
92,1,515,275,47582,1586.066667
93,1,515,275,47583,1586.1
94,1,512,275,47584,1586.133333
95,1,510,272,47585,1586.166667
96,1,510,272,47586,1586.2
97,1,508,275,47587,1586.233333
98,1,505,275,47588,1586.266667
99,1,508,275,47589,1586.3
100,1,505,280,47590,1586.333333
101,1,502,285,47591,1586.366667
102,1,502,298,47592,1586.4
103,1,502,298,47593,1586.433333
104,1,502,305,47594,1586.466667
105,1,505,308,47595,1586.5
106,1,502,315,47596,1586.533333
107,1,502,325,47597,1586.566667
108,1,502,332,47598,1586.6
109,1,500,310,47599,1586.633333
110,1,498,285,47600,1586.666667
111,1,498,285,47601,1586.7
112,1,495,270,47602,1586.733333
113,1,495,255,47603,1586.766667
114,1,495,242,47604,1586.8
115,1,495,232,47605,1586.833333
116,1,492,225,47606,1586.866667
117,1,492,225,47607,1586.9
118,1,490,220,47608,1586.933333
119,1,490,215,47609,1586.966667
120,1,490,212,47610,1587.0
121,1,488,212,47611,1587.033333
122,1,485,212,47612,1587.066667
123,1,488,212,47613,1587.1
124,1,485,212,47614,1587.133333
125,1,485,215,47615,1587.166667
126,1,485,222,47616,1587.2
127,1,482,228,47617,1587.233333
128,1,482,235,47618,1587.266667
129,1,482,235,47619,1587.3
130,1,480,245,47620,1587.333333
131,1,480,252,47621,1587.366667
132,1,480,268,47622,1587.4
133,1,478,280,47623,1587.433333
134,1,478,292,47624,1587.466667
135,1,478,295,47625,1587.5
136,1,475,308,47626,1587.533333
137,1,475,325,47627,1587.566667
138,1,475,340,47628,1587.6
139,1,475,408,47629,1587.633333
140,1,478,318,47630,1587.666667
141,1,478,315,47631,1587.7
142,1,480,300,47632,1587.733333
143,1,482,290,47633,1587.766667
144,1,482,282,47634,1587.8
145,1,485,280,47635,1587.833333
146,1,485,278,47636,1587.866667
147,1,488,278,47637,1587.9
148,1,488,278,47638,1587.933333
149,1,490,278,47639,1587.966667
150,1,492,280,47640,1588.0
151,1,525,290,47641,1588.033333
152,1,525,295,47642,1588.066667
153,1,495,282,47643,1588.1
154,1,515,275,47644,1588.133333
155,1,525,275,47645,1588.166667
156,1,540,275,47646,1588.2
157,1,552,275,47647,1588.233333
158,1,562,278,47648,1588.266667
159,1,562,278,47649,1588.3
160,1,572,280,47650,1588.333333
161,1,580,282,47651,1588.366667
162,1,590,290,47652,1588.4
163,1,598,298,47653,1588.433333
164,1,605,302,47654,1588.466667
165,1,605,305,47655,1588.5
166,1,612,312,47656,1588.533333
167,1,618,322,47657,1588.566667
168,1,625,335,47658,1588.6
169,1,630,345,47659,1588.633333
170,1,635,358,47660,1588.666667
171,1,635,358,47661,1588.7
172,1,645,368,47662,1588.733333
173,1,655,322,47663,1588.766667
174,1,668,305,47664,1588.8
175,1,675,285,47665,1588.833333
176,1,680,275,47666,1588.866667
177,1,682,272,47667,1588.9
178,1,688,265,47668,1588.933333
179,1,692,260,47669,1588.966667
180,1,698,255,47670,1589.0
181,1,702,252,47671,1589.033333
182,1,705,250,47672,1589.066667
183,1,705,252,47673,1589.1
184,1,710,252,47674,1589.133333
185,1,712,255,47675,1589.166667
186,1,690,275,47676,1589.2
187,1,678,292,47677,1589.233333
188,1,660,292,47678,1589.266667
189,1,650,312,47679,1589.3
190,1,658,322,47680,1589.333333
191,1,648,340,47681,1589.366667
192,1,640.0,354.0,47682,1589.4
193,1,632,368,47683,1589.433333
194,1,625,382,47684,1589.466667
195,1,625,385,47685,1589.5
196,1,620,400,47686,1589.533333
197,1,612,418,47687,1589.566667
198,1,612,428,47688,1589.6
199,1,612,435,47689,1589.633333
200,1,612,435,47690,1589.666667
201,1,665.0,451.5,47691,1589.7
202,1,718,468,47692,1589.733333
203,1,722,472,47693,1589.766667
204,1,709.0,397.75,47694,1589.8
205,1,696.0,323.5,47695,1589.833333
206,1,683.0,249.25,47696,1589.866667
207,1,670,175,47697,1589.9
208,1,672,165,47698,1589.933333
209,1,676.0,156.5,47699,1589.966667
210,1,680,148,47700,1590.0
211,1,685,142,47701,1590.033333
212,1,687.5,141.0,47702,1590.066667
213,1,690,140,47703,1590.1
214,1,690,135,47704,1590.133333
215,1,692,135,47705,1590.166667
216,1,700.25,214.25,47706,1590.2
217,1,708.5,293.5,47707,1590.233333
218,1,716.75,372.75,47708,1590.266667
219,1,725,452,47709,1590.3
220,1,690.0,381.333,47710,1590.333333
221,1,655.0,310.667,47711,1590.366667
222,1,620,240,47712,1590.4
223,1,602,262,47713,1590.433333
224,1,588,285,47714,1590.466667
225,1,588,288,47715,1590.5
226,1,572,310,47716,1590.533333
227,1,558,330,47717,1590.566667
228,1,548,355,47718,1590.6
229,1,535,375,47719,1590.633333
230,1,525,395,47720,1590.666667
231,1,525,398,47721,1590.7
232,1,515,418,47722,1590.733333
233,1,508,440,47723,1590.766667
234,1,498,462,47724,1590.8
235,1,490,485,47725,1590.833333
236,1,482,505,47726,1590.866667
237,1,485,505,47727,1590.9
238,1,498,488,47728,1590.933333
239,1,528,428,47729,1590.966667
240,1,528,425,47730,1591.0
241,1,540,405,47731,1591.033333
242,1,555,390,47732,1591.066667
243,1,555,390,47733,1591.1
244,1,570,378,47734,1591.133333
245,1,580,365,47735,1591.166667
246,1,590,355,47736,1591.2
247,1,600,348,47737,1591.233333
248,1,561.6,292.8,47738,1591.266667
249,1,523.2,237.6,47739,1591.3
250,1,484.8,182.4,47740,1591.333333
251,1,446.4,127.2,47741,1591.366667
252,1,408,72,47742,1591.4
253,1,467.25,137.75,47743,1591.433333
254,1,526.5,203.5,47744,1591.466667
255,1,585.75,269.25,47745,1591.5
256,1,645,335,47746,1591.533333
257,1,648,345,47747,1591.566667
258,1,648,345,47748,1591.6
259,1,648,350,47749,1591.633333
260,1,648,358,47750,1591.666667
261,1,645,358,47751,1591.7
262,1,648,368,47752,1591.733333
263,1,648,375,47753,1591.766667
264,1,648,388,47754,1591.8
265,1,650,400,47755,1591.833333
266,1,650,412,47756,1591.866667
267,1,650,412,47757,1591.9
268,1,650,428,47758,1591.933333
269,1,652,440,47759,1591.966667
270,1,653.5,439.0,47760,1592.0
271,1,655,438,47761,1592.033333
272,1,655,435,47762,1592.066667
273,1,663.5,366.5,47763,1592.1
274,1,672,298,47764,1592.133333
275,1,672,295,47765,1592.166667
276,1,665.0,367.5,47766,1592.2
277,1,658,440,47767,1592.233333
278,1,648.4,429.6,47768,1592.266667
279,1,638.8,419.2,47769,1592.3
280,1,629.2,408.8,47770,1592.333333
281,1,619.6,398.4,47771,1592.366667
282,1,610,388,47772,1592.4
283,1,608,382,47773,1592.433333
284,1,608,378,47774,1592.466667
285,1,685.0,339.0,47775,1592.5
286,1,762,300,47776,1592.533333
287,1,762,302,47777,1592.566667
288,1,733.6,306.0,47778,1592.6
289,1,705.2,310.0,47779,1592.633333
290,1,676.8,314.0,47780,1592.666667
291,1,648.4,318.0,47781,1592.7
292,1,620,322,47782,1592.733333
293,1,622,322,47783,1592.766667
294,1,580.0,320.333,47784,1592.8
295,1,538.0,318.667,47785,1592.833333
296,1,496.0,317.0,47786,1592.866667
297,1,454.0,315.333,47787,1592.9
298,1,412.0,313.667,47788,1592.933333
299,1,370,312,47789,1592.966667
300,0,0,0,47790,1593.0
