Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,24840,828.0
1,0,0,0,24841,828.033333
2,1,442,308,24842,828.066667
3,1,538,322,24843,828.1
4,1,538,320,24844,828.133333
5,1,535,320,24845,828.166667
6,1,490.667,233.333,24846,828.2
7,1,446.333,146.667,24847,828.233333
8,1,402,60,24848,828.266667
9,1,405,60,24849,828.3
10,1,405,62,24850,828.333333
11,1,402,60,24851,828.366667
12,1,402.0,60.0,24852,828.4
13,1,402.0,60.0,24853,828.433333
14,1,402,60,24854,828.466667
15,1,453.0,139.333,24855,828.5
16,1,504.0,218.667,24856,828.533333
17,1,555,298,24857,828.566667
18,1,555,298,24858,828.6
19,1,540,325,24859,828.633333
20,1,555,295,24860,828.666667
21,1,540,325,24861,828.7
22,1,542,322,24862,828.733333
23,1,507.0,257.0,24863,828.766667
24,1,472.0,192.0,24864,828.8
25,1,437.0,127.0,24865,828.833333
26,1,402,62,24866,828.866667
27,1,452.0,138.667,24867,828.9
28,1,502.0,215.333,24868,828.933333
29,1,552,292,24869,828.966667
30,1,542,325,24870,829.0
31,1,542,325,24871,829.033333
32,1,540,325,24872,829.066667
33,1,540,322,24873,829.1
34,1,540,322,24874,829.133333
35,1,538,322,24875,829.166667
36,1,552,298,24876,829.2
37,1,538,322,24877,829.233333
38,1,552,298,24878,829.266667
39,1,502.0,219.333,24879,829.3
40,1,452.0,140.667,24880,829.333333
41,1,402,62,24881,829.366667
42,1,400.667,60.667,24882,829.4
43,1,399.333,59.333,24883,829.433333
44,1,398,58,24884,829.466667
45,1,444.667,146.0,24885,829.5
46,1,491.333,234.0,24886,829.533333
47,1,538,322,24887,829.566667
48,1,538,322,24888,829.6
49,1,538,322,24889,829.633333
50,1,538,325,24890,829.666667
51,1,552,298,24891,829.7
52,1,552,298,24892,829.733333
53,1,555,298,24893,829.766667
54,1,542,325,24894,829.8
55,1,542,325,24895,829.833333
56,1,552,295,24896,829.866667
57,1,501.333,216.667,24897,829.9
58,1,450.667,138.333,24898,829.933333
59,1,400,60,24899,829.966667
60,1,446.667,148.333,24900,830.0
61,1,493.333,236.667,24901,830.033333
62,1,540,325,24902,830.066667
63,1,494.0,236.667,24903,830.1
64,1,448.0,148.333,24904,830.133333
65,1,402,60,24905,830.166667
66,1,402.75,60.5,24906,830.2
67,1,403.5,61.0,24907,830.233333
68,1,404.25,61.5,24908,830.266667
69,1,405,62,24909,830.3
70,1,402,62,24910,830.333333
71,1,402,62,24911,830.366667
72,1,405,60,24912,830.4
73,1,402,60,24913,830.433333
74,1,402,60,24914,830.466667
75,1,405,60,24915,830.5
76,1,402,60,24916,830.533333
77,1,402,60,24917,830.566667
78,1,405,60,24918,830.6
79,1,402,60,24919,830.633333
80,1,402,60,24920,830.666667
81,1,402.0,60.0,24921,830.7
82,1,402.0,60.0,24922,830.733333
83,1,402,60,24923,830.766667
