Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,538,352,46260,1542.0
1,0,0,0,46261,1542.033333
2,1,912,665,46262,1542.066667
3,1,935,55,46263,1542.1
4,0,0,0,46264,1542.133333
5,1,630,195,46265,1542.166667
6,1,1125,5,46266,1542.2
7,1,808,45,46267,1542.233333
8,1,808,45,46268,1542.266667
9,1,405,60,46269,1542.3
10,1,575,480,46270,1542.333333
11,1,578,480,46271,1542.366667
12,1,1228,435,46272,1542.4
13,1,1228,435,46273,1542.433333
14,1,1228,435,46274,1542.466667
15,1,1230,435,46275,1542.5
16,1,1230,432,46276,1542.533333
17,1,1230,432,46277,1542.566667
18,0,0,0,46278,1542.6
19,0,0,0,46279,1542.633333
20,0,0,0,46280,1542.666667
21,1,405,62,46281,1542.7
22,0,0,0,46282,1542.733333
23,1,475,628,46283,1542.766667
24,1,405,60,46284,1542.8
25,1,402,62,46285,1542.833333
26,1,402,60,46286,1542.866667
27,1,1230,435,46287,1542.9
28,1,478,628,46288,1542.933333
29,1,478,625,46289,1542.966667
30,1,1228,432,46290,1543.0
31,1,190,170,46291,1543.033333
32,1,190,170,46292,1543.066667
33,1,478,625,46293,1543.1
34,1,478,625,46294,1543.133333
35,1,478,625,46295,1543.166667
36,1,788,48,46296,1543.2
37,0,0,0,46297,1543.233333
38,1,682,215,46298,1543.266667
39,1,408,62,46299,1543.3
40,0,0,0,46300,1543.333333
41,1,402,62,46301,1543.366667
42,1,785,48,46302,1543.4
43,1,1040,552,46303,1543.433333
44,1,1035,552,46304,1543.466667
45,1,930,452,46305,1543.5
46,1,172,170,46306,1543.533333
47,1,168,170,46307,1543.566667
48,1,768,50,46308,1543.6
49,1,765,50,46309,1543.633333
50,1,762,50,46310,1543.666667
51,1,662,150,46311,1543.7
52,1,665,165,46312,1543.733333
53,1,665,175,46313,1543.766667
54,1,735,240,46314,1543.8
55,1,738,255,46315,1543.833333
56,1,740,278,46316,1543.866667
57,1,670,238,46317,1543.9
58,1,835,155,46318,1543.933333
59,1,738,302,46319,1543.966667
60,1,835,165,46320,1544.0
61,1,635,280,46321,1544.033333
62,1,605,232,46322,1544.066667
