video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,85,1,25,85285,2842.833333,,,phase02_ground_truth_label
42,85,2,59,85319,2843.966667,,,phase02_ground_truth_label
42,85,3,89,85349,2844.966667,,,phase02_ground_truth_label
42,85,4,106,85366,2845.533333,,,phase02_ground_truth_label
42,85,5,137,85397,2846.566667,,,phase02_ground_truth_label
42,85,6,165,85425,2847.500000,,,phase02_ground_truth_label
42,85,7,205,85465,2848.833333,,,phase02_ground_truth_label
42,85,8,218,85478,2849.266667,,,phase02_ground_truth_label
42,85,9,247,85507,2850.233333,,,phase02_ground_truth_label
42,85,10,270,85530,2851.000000,,,phase02_ground_truth_label
42,85,11,283,85543,2851.433333,,,phase02_ground_truth_label
42,85,12,305,85565,2852.166667,,,phase02_ground_truth_label
42,85,13,334,85594,2853.133333,,,phase02_ground_truth_label
