video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,36,1,13,38143,1271.433333,,,phase02_ground_truth_label
42,36,2,97,38227,1274.233333,,,phase02_ground_truth_label
42,36,3,116,38246,1274.866667,,,phase02_ground_truth_label
42,36,4,146,38276,1275.866667,,,phase02_ground_truth_label
42,36,5,176,38306,1276.866667,,,phase02_ground_truth_label
42,36,6,209,38339,1277.966667,,,phase02_ground_truth_label
42,36,7,235,38365,1278.833333,,,phase02_ground_truth_label
42,36,8,279,38409,1280.300000,,,phase02_ground_truth_label
42,36,9,294,38424,1280.800000,,,phase02_ground_truth_label
42,36,10,325,38455,1281.833333,,,phase02_ground_truth_label
42,36,11,350,38480,1282.666667,,,phase02_ground_truth_label
42,36,12,374,38504,1283.466667,,,phase02_ground_truth_label
42,36,13,407,38537,1284.566667,,,phase02_ground_truth_label
42,36,14,449,38579,1285.966667,,,phase02_ground_truth_label
42,36,15,469,38599,1286.633333,,,phase02_ground_truth_label
42,36,16,497,38627,1287.566667,,,phase02_ground_truth_label
42,36,17,529,38659,1288.633333,,,phase02_ground_truth_label
42,36,18,554,38684,1289.466667,,,phase02_ground_truth_label
42,36,19,603,38733,1291.100000,,,phase02_ground_truth_label
42,36,20,638,38768,1292.266667,,,phase02_ground_truth_label
42,36,21,666,38796,1293.200000,,,phase02_ground_truth_label
42,36,22,695,38825,1294.166667,,,phase02_ground_truth_label
42,36,23,725,38855,1295.166667,,,phase02_ground_truth_label
