video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,90,1,30,88470,2949.000000,,,phase02_ground_truth_label
42,90,2,52,88492,2949.733333,,,phase02_ground_truth_label
42,90,3,76,88516,2950.533333,,,phase02_ground_truth_label
42,90,4,101,88541,2951.366667,,,phase02_ground_truth_label
42,90,5,127,88567,2952.233333,,,phase02_ground_truth_label
42,90,6,179,88619,2953.966667,,,phase02_ground_truth_label
42,90,7,203,88643,2954.766667,,,phase02_ground_truth_label
42,90,8,230,88670,2955.666667,,,phase02_ground_truth_label
42,90,9,261,88701,2956.700000,,,phase02_ground_truth_label
42,90,10,273,88713,2957.100000,,,phase02_ground_truth_label
42,90,11,300,88740,2958.000000,,,phase02_ground_truth_label
42,90,12,336,88776,2959.200000,,,phase02_ground_truth_label
42,90,13,368,88808,2960.266667,,,phase02_ground_truth_label
42,90,14,399,88839,2961.300000,,,phase02_ground_truth_label
42,90,15,418,88858,2961.933333,,,phase02_ground_truth_label
42,90,16,457,88897,2963.233333,,,phase02_ground_truth_label
42,90,17,473,88913,2963.766667,,,phase02_ground_truth_label
42,90,18,504,88944,2964.800000,,,phase02_ground_truth_label
42,90,19,530,88970,2965.666667,,,phase02_ground_truth_label
42,90,20,567,89007,2966.900000,,,phase02_ground_truth_label
42,90,21,595,89035,2967.833333,,,phase02_ground_truth_label
