video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,51,1,48,49488,1649.600000,,,phase02_ground_truth_label
42,51,2,75,49515,1650.500000,,,phase02_ground_truth_label
42,51,3,107,49547,1651.566667,,,phase02_ground_truth_label
42,51,4,124,49564,1652.133333,,,phase02_ground_truth_label
42,51,5,155,49595,1653.166667,,,phase02_ground_truth_label
42,51,6,196,49636,1654.533333,,,phase02_ground_truth_label
42,51,7,215,49655,1655.166667,,,phase02_ground_truth_label
42,51,8,243,49683,1656.100000,,,phase02_ground_truth_label
42,51,9,257,49697,1656.566667,,,phase02_ground_truth_label
42,51,10,280,49720,1657.333333,,,phase02_ground_truth_label
42,51,11,319,49759,1658.633333,,,phase02_ground_truth_label
42,51,12,344,49784,1659.466667,,,phase02_ground_truth_label
42,51,13,377,49817,1660.566667,,,phase02_ground_truth_label
42,51,14,410,49850,1661.666667,,,phase02_ground_truth_label
42,51,15,450,49890,1663.000000,,,phase02_ground_truth_label
42,51,16,467,49907,1663.566667,,,phase02_ground_truth_label
42,51,17,486,49926,1664.200000,,,phase02_ground_truth_label
42,51,18,510,49950,1665.000000,,,phase02_ground_truth_label
42,51,19,544,49984,1666.133333,,,phase02_ground_truth_label
42,51,20,572,50012,1667.066667,,,phase02_ground_truth_label
42,51,21,598,50038,1667.933333,,,phase02_ground_truth_label
42,51,22,624,50064,1668.800000,,,phase02_ground_truth_label
42,51,23,652,50092,1669.733333,,,phase02_ground_truth_label
42,51,24,693,50133,1671.100000,,,phase02_ground_truth_label
42,51,25,718,50158,1671.933333,,,phase02_ground_truth_label
