video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,80,1,24,81804,2726.800000,,,phase02_ground_truth_label
42,80,2,86,81866,2728.866667,,,phase02_ground_truth_label
42,80,3,112,81892,2729.733333,,,phase02_ground_truth_label
42,80,4,127,81907,2730.233333,,,phase02_ground_truth_label
42,80,5,160,81940,2731.333333,,,phase02_ground_truth_label
42,80,6,201,81981,2732.700000,,,phase02_ground_truth_label
42,80,7,230,82010,2733.666667,,,phase02_ground_truth_label
42,80,8,269,82049,2734.966667,,,phase02_ground_truth_label
42,80,9,296,82076,2735.866667,,,phase02_ground_truth_label
42,80,10,341,82121,2737.366667,,,phase02_ground_truth_label
42,80,11,367,82147,2738.233333,,,phase02_ground_truth_label
42,80,12,399,82179,2739.300000,,,phase02_ground_truth_label
