video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,72,1,138,72918,2430.600000,,,phase02_ground_truth_label
42,72,2,199,72979,2432.633333,,,phase02_ground_truth_label
42,72,3,217,72997,2433.233333,,,phase02_ground_truth_label
42,72,4,239,73019,2433.966667,,,phase02_ground_truth_label
42,72,5,259,73039,2434.633333,,,phase02_ground_truth_label
42,72,6,745,73525,2450.833333,,,phase02_ground_truth_label
42,72,7,804,73584,2452.800000,,,phase02_ground_truth_label
42,72,8,823,73603,2453.433333,,,phase02_ground_truth_label
42,72,9,853,73633,2454.433333,,,phase02_ground_truth_label
42,72,10,881,73661,2455.366667,,,phase02_ground_truth_label
42,72,11,907,73687,2456.233333,,,phase02_ground_truth_label
42,72,12,967,73747,2458.233333,,,phase02_ground_truth_label
42,72,13,997,73777,2459.233333,,,phase02_ground_truth_label
42,72,14,1026,73806,2460.200000,,,phase02_ground_truth_label
42,72,15,1073,73853,2461.766667,,,phase02_ground_truth_label
42,72,16,1088,73868,2462.266667,,,phase02_ground_truth_label
42,72,17,1814,74594,2486.466667,,,phase02_ground_truth_label
42,72,18,1874,74654,2488.466667,,,phase02_ground_truth_label
42,72,19,1898,74678,2489.266667,,,phase02_ground_truth_label
42,72,20,1929,74709,2490.300000,,,phase02_ground_truth_label
42,72,21,1962,74742,2491.400000,,,phase02_ground_truth_label
42,72,22,1981,74761,2492.033333,,,phase02_ground_truth_label
42,72,23,2003,74783,2492.766667,,,phase02_ground_truth_label
42,72,24,2032,74812,2493.733333,,,phase02_ground_truth_label
42,72,25,2082,74862,2495.400000,,,phase02_ground_truth_label
