video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,58,1,76,59956,1998.533333,,,phase02_ground_truth_label
42,58,2,146,60026,2000.866667,,,phase02_ground_truth_label
42,58,3,160,60040,2001.333333,,,phase02_ground_truth_label
42,58,4,184,60064,2002.133333,,,phase02_ground_truth_label
42,58,5,220,60100,2003.333333,,,phase02_ground_truth_label
42,58,6,253,60133,2004.433333,,,phase02_ground_truth_label
42,58,7,269,60149,2004.966667,,,phase02_ground_truth_label
42,58,8,295,60175,2005.833333,,,phase02_ground_truth_label
42,58,9,331,60211,2007.033333,,,phase02_ground_truth_label
42,58,10,359,60239,2007.966667,,,phase02_ground_truth_label
42,58,11,392,60272,2009.066667,,,phase02_ground_truth_label
