video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,52,1,211,51601,1720.033333,,,phase02_ground_truth_label
42,52,2,239,51629,1720.966667,,,phase02_ground_truth_label
42,52,3,278,51668,1722.266667,,,phase02_ground_truth_label
42,52,4,296,51686,1722.866667,,,phase02_ground_truth_label
42,52,5,326,51716,1723.866667,,,phase02_ground_truth_label
42,52,6,347,51737,1724.566667,,,phase02_ground_truth_label
42,52,7,372,51762,1725.400000,,,phase02_ground_truth_label
42,52,8,403,51793,1726.433333,,,phase02_ground_truth_label
42,52,9,447,51837,1727.900000,,,phase02_ground_truth_label
42,52,10,471,51861,1728.700000,,,phase02_ground_truth_label
42,52,11,509,51899,1729.966667,,,phase02_ground_truth_label
42,52,12,530,51920,1730.666667,,,phase02_ground_truth_label
42,52,13,562,51952,1731.733333,,,phase02_ground_truth_label
42,52,14,593,51983,1732.766667,,,phase02_ground_truth_label
42,52,15,629,52019,1733.966667,,,phase02_ground_truth_label
42,52,16,656,52046,1734.866667,,,phase02_ground_truth_label
42,52,17,685,52075,1735.833333,,,phase02_ground_truth_label
42,52,18,713,52103,1736.766667,,,phase02_ground_truth_label
42,52,19,766,52156,1738.533333,,,phase02_ground_truth_label
