video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,35,1,98,36668,1222.266667,,,phase02_ground_truth_label
42,35,2,157,36727,1224.233333,,,phase02_ground_truth_label
42,35,3,535,37105,1236.833333,,,phase02_ground_truth_label
42,35,4,587,37157,1238.566667,,,phase02_ground_truth_label
42,35,5,613,37183,1239.433333,,,phase02_ground_truth_label
42,35,6,644,37214,1240.466667,,,phase02_ground_truth_label
42,35,7,673,37243,1241.433333,,,phase02_ground_truth_label
42,35,8,707,37277,1242.566667,,,phase02_ground_truth_label
42,35,9,750,37320,1244.000000,,,phase02_ground_truth_label
42,35,10,774,37344,1244.800000,,,phase02_ground_truth_label
42,35,11,796,37366,1245.533333,,,phase02_ground_truth_label
42,35,12,827,37397,1246.566667,,,phase02_ground_truth_label
42,35,13,865,37435,1247.833333,,,phase02_ground_truth_label
42,35,14,894,37464,1248.800000,,,phase02_ground_truth_label
42,35,15,911,37481,1249.366667,,,phase02_ground_truth_label
