video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,12,1,157,18457,615.233333,,,phase02_ground_truth_label
42,12,2,213,18513,617.100000,,,phase02_ground_truth_label
42,12,3,238,18538,617.933333,,,phase02_ground_truth_label
42,12,4,251,18551,618.366667,,,phase02_ground_truth_label
42,12,5,277,18577,619.233333,,,phase02_ground_truth_label
42,12,6,309,18609,620.300000,,,phase02_ground_truth_label
42,12,7,337,18637,621.233333,,,phase02_ground_truth_label
42,12,8,362,18662,622.066667,,,phase02_ground_truth_label
42,12,9,389,18689,622.966667,,,phase02_ground_truth_label
42,12,10,419,18719,623.966667,,,phase02_ground_truth_label
42,12,11,449,18749,624.966667,,,phase02_ground_truth_label
42,12,12,480,18780,626.000000,,,phase02_ground_truth_label
42,12,13,516,18816,627.200000,,,phase02_ground_truth_label
42,12,14,545,18845,628.166667,,,phase02_ground_truth_label
42,12,15,580,18880,629.333333,,,phase02_ground_truth_label
42,12,16,612,18912,630.400000,,,phase02_ground_truth_label
42,12,17,640,18940,631.333333,,,phase02_ground_truth_label
42,12,18,679,18979,632.633333,,,phase02_ground_truth_label
42,12,19,691,18991,633.033333,,,phase02_ground_truth_label
42,12,20,718,19018,633.933333,,,phase02_ground_truth_label
