video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,73,1,7,76027,2534.233333,,,phase02_ground_truth_label
42,73,2,66,76086,2536.200000,,,phase02_ground_truth_label
42,73,3,87,76107,2536.900000,,,phase02_ground_truth_label
42,73,4,117,76137,2537.900000,,,phase02_ground_truth_label
42,73,5,144,76164,2538.800000,,,phase02_ground_truth_label
42,73,6,200,76220,2540.666667,,,phase02_ground_truth_label
42,73,7,251,76271,2542.366667,,,phase02_ground_truth_label
42,73,8,266,76286,2542.866667,,,phase02_ground_truth_label
42,73,9,293,76313,2543.766667,,,phase02_ground_truth_label
42,73,10,308,76328,2544.266667,,,phase02_ground_truth_label
42,73,11,329,76349,2544.966667,,,phase02_ground_truth_label
42,73,12,354,76374,2545.800000,,,phase02_ground_truth_label
42,73,13,386,76406,2546.866667,,,phase02_ground_truth_label
42,73,14,404,76424,2547.466667,,,phase02_ground_truth_label
42,73,15,437,76457,2548.566667,,,phase02_ground_truth_label
42,73,16,464,76484,2549.466667,,,phase02_ground_truth_label
42,73,17,492,76512,2550.400000,,,phase02_ground_truth_label
