video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
42,70,1,11,71441,2381.366667,,,phase02_ground_truth_label
42,70,2,65,71495,2383.166667,,,phase02_ground_truth_label
42,70,3,82,71512,2383.733333,,,phase02_ground_truth_label
42,70,4,107,71537,2384.566667,,,phase02_ground_truth_label
42,70,5,139,71569,2385.633333,,,phase02_ground_truth_label
42,70,6,163,71593,2386.433333,,,phase02_ground_truth_label
42,70,7,188,71618,2387.266667,,,phase02_ground_truth_label
42,70,8,217,71647,2388.233333,,,phase02_ground_truth_label
42,70,9,242,71672,2389.066667,,,phase02_ground_truth_label
42,70,10,257,71687,2389.566667,,,phase02_ground_truth_label
42,70,11,286,71716,2390.533333,,,phase02_ground_truth_label
42,70,12,317,71747,2391.566667,,,phase02_ground_truth_label
42,70,13,348,71778,2392.600000,,,phase02_ground_truth_label
42,70,14,372,71802,2393.400000,,,phase02_ground_truth_label
42,70,15,398,71828,2394.266667,,,phase02_ground_truth_label
42,70,16,430,71860,2395.333333,,,phase02_ground_truth_label
42,70,17,458,71888,2396.266667,,,phase02_ground_truth_label
42,70,18,515,71945,2398.166667,,,phase02_ground_truth_label
42,70,19,549,71979,2399.300000,,,phase02_ground_truth_label
