video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
03,3,1,6875,6950,275.0,278.0,3.0,3,True,
03,3,2,9200,9300,368.0,372.0,4.0,4,True,
03,3,3,11175,11600,447.0,464.0,17.0,17,True,
03,3,4,11925,12700,477.0,508.0,31.0,31,True,
03,3,5,13200,13875,528.0,555.0,27.0,27,True,
03,3,6,14250,14800,570.0,592.0,22.0,22,True,
03,3,7,15450,15600,618.0,624.0,6.0,6,True,
03,3,8,15850,16600,634.0,664.0,30.0,30,True,
03,3,9,17050,17225,682.0,689.0,7.0,7,True,
03,3,10,17425,18050,697.0,722.0,25.0,25,True,
03,3,11,18575,18800,743.0,752.0,9.0,9,True,
03,3,12,18875,19325,755.0,773.0,18.0,18,True,
03,3,13,19850,20075,794.0,803.0,9.0,9,True,
03,3,14,20350,20725,814.0,829.0,15.0,15,True,
03,3,15,21075,21525,843.0,861.0,18.0,18,True,
03,3,16,21825,22450,873.0,898.0,25.0,25,True,
03,3,17,22925,23275,917.0,931.0,14.0,14,True,
03,3,18,23875,24125,955.0,965.0,10.0,10,True,
03,3,19,24425,24650,977.0,986.0,9.0,9,True,
03,3,20,26400,26850,1056.0,1074.0,18.0,18,True,
03,3,21,26900,27050,1076.0,1082.0,6.0,6,True,
03,3,22,27375,27500,1095.0,1100.0,5.0,5,True,
03,3,23,27750,28275,1110.0,1131.0,21.0,21,True,
03,3,24,28625,28700,1145.0,1148.0,3.0,3,True,
03,3,25,28800,29650,1152.0,1186.0,34.0,34,True,
03,3,26,29925,31025,1197.0,1241.0,44.0,44,True,
03,3,27,32050,32650,1282.0,1306.0,24.0,24,True,
03,3,28,32775,33025,1311.0,1321.0,10.0,10,True,
03,3,29,33250,33525,1330.0,1341.0,11.0,11,True,
03,3,30,33875,34200,1355.0,1368.0,13.0,13,True,
03,3,31,34725,35225,1389.0,1409.0,20.0,20,True,
03,3,32,35750,36150,1430.0,1446.0,16.0,16,True,
03,3,33,36200,36225,1448.0,1449.0,1.0,1,False,too_short
03,3,34,36675,37175,1467.0,1487.0,20.0,20,True,
03,3,35,37575,37650,1503.0,1506.0,3.0,3,True,
03,3,36,38325,38675,1533.0,1547.0,14.0,14,True,
03,3,37,39275,39475,1571.0,1579.0,8.0,8,True,
03,3,38,39950,40150,1598.0,1606.0,8.0,8,True,
03,3,39,40350,40425,1614.0,1617.0,3.0,3,True,
03,3,40,40700,41225,1628.0,1649.0,21.0,21,True,
03,3,41,41675,41800,1667.0,1672.0,5.0,5,True,
03,3,42,42000,42350,1680.0,1694.0,14.0,14,True,
03,3,43,43025,43625,1721.0,1745.0,24.0,24,True,
03,3,44,45075,45425,1803.0,1817.0,14.0,14,True,
03,3,45,45700,45925,1828.0,1837.0,9.0,9,True,
03,3,46,46225,46575,1849.0,1863.0,14.0,14,True,
03,3,47,47100,47275,1884.0,1891.0,7.0,7,True,
03,3,48,47600,47925,1904.0,1917.0,13.0,13,True,
03,3,49,48075,49150,1923.0,1966.0,43.0,43,True,
03,3,50,50625,50725,2025.0,2029.0,4.0,4,True,
03,3,51,52975,53350,2119.0,2134.0,15.0,15,True,
03,3,52,53825,53950,2153.0,2158.0,5.0,5,True,
03,3,53,54125,55025,2165.0,2201.0,36.0,36,True,
03,3,54,55425,55850,2217.0,2234.0,17.0,17,True,
03,3,55,56150,56525,2246.0,2261.0,15.0,15,True,
03,3,56,56925,57250,2277.0,2290.0,13.0,13,True,
03,3,57,57625,57950,2305.0,2318.0,13.0,13,True,
03,3,58,58425,59000,2337.0,2360.0,23.0,23,True,
03,3,59,59450,59675,2378.0,2387.0,9.0,9,True,
03,3,60,61050,61250,2442.0,2450.0,8.0,8,True,
03,3,61,61600,61850,2464.0,2474.0,10.0,10,True,
03,3,62,62600,62825,2504.0,2513.0,9.0,9,True,
03,3,63,63200,63425,2528.0,2537.0,9.0,9,True,
03,3,64,63800,64600,2552.0,2584.0,32.0,32,True,
03,3,65,65700,65750,2628.0,2630.0,2.0,2,True,
03,3,66,65900,66150,2636.0,2646.0,10.0,10,True,
03,3,67,66450,66900,2658.0,2676.0,18.0,18,True,
03,3,68,67325,67975,2693.0,2719.0,26.0,26,True,
03,3,69,68500,68650,2740.0,2746.0,6.0,6,True,
03,3,70,68725,68925,2749.0,2757.0,8.0,8,True,
03,3,71,69025,69625,2761.0,2785.0,24.0,24,True,
03,3,72,70075,70325,2803.0,2813.0,10.0,10,True,
03,3,73,72175,72800,2887.0,2912.0,25.0,25,True,
03,3,74,73000,73650,2920.0,2946.0,26.0,26,True,
03,3,75,73950,74525,2958.0,2981.0,23.0,23,True,
03,3,76,75375,75525,3015.0,3021.0,6.0,6,True,
03,3,77,76125,76475,3045.0,3059.0,14.0,14,True,
03,3,78,76700,77000,3068.0,3080.0,12.0,12,True,
03,3,79,77450,77750,3098.0,3110.0,12.0,12,True,
03,3,80,78300,78975,3132.0,3159.0,27.0,27,True,
03,3,81,79625,79925,3185.0,3197.0,12.0,12,True,
03,3,82,80925,81200,3237.0,3248.0,11.0,11,True,
03,3,83,81375,82025,3255.0,3281.0,26.0,26,True,
03,3,84,82825,83050,3313.0,3322.0,9.0,9,True,
03,3,85,83275,83450,3331.0,3338.0,7.0,7,True,
03,3,86,83525,83600,3341.0,3344.0,3.0,3,True,
03,3,87,83775,83900,3351.0,3356.0,5.0,5,True,
03,3,88,84475,84850,3379.0,3394.0,15.0,15,True,
03,3,89,85250,85575,3410.0,3423.0,13.0,13,True,
03,3,90,86275,86475,3451.0,3459.0,8.0,8,True,
03,3,91,87150,87325,3486.0,3493.0,7.0,7,True,
03,3,92,87700,87725,3508.0,3509.0,1.0,1,False,too_short
03,3,93,87925,88675,3517.0,3547.0,30.0,30,True,
03,3,94,90275,90700,3611.0,3628.0,17.0,17,True,
03,3,95,94050,94200,3762.0,3768.0,6.0,6,True,
