video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
31,31,1,10470,11130,349.0,371.0,22.0,22,True,
31,31,2,11430,11820,381.0,394.0,13.0,13,True,
31,31,3,12090,12510,403.0,417.0,14.0,14,True,
31,31,4,12930,13230,431.0,441.0,10.0,10,True,
31,31,5,13350,13710,445.0,457.0,12.0,12,True,
31,31,6,13860,14190,462.0,473.0,11.0,11,True,
31,31,7,14220,14940,474.0,498.0,24.0,24,True,
31,31,8,15240,15570,508.0,519.0,11.0,11,True,
31,31,9,15930,16050,531.0,535.0,4.0,4,True,
31,31,10,16200,16890,540.0,563.0,23.0,23,True,
31,31,11,17640,18030,588.0,601.0,13.0,13,True,
31,31,12,18240,18270,608.0,609.0,1.0,1,False,too_short
31,31,13,18300,18780,610.0,626.0,16.0,16,True,
31,31,14,19170,19530,639.0,651.0,12.0,12,True,
31,31,15,19890,20190,663.0,673.0,10.0,10,True,
31,31,16,20280,20700,676.0,690.0,14.0,14,True,
31,31,17,22350,22860,745.0,762.0,17.0,17,True,
31,31,18,23040,23370,768.0,779.0,11.0,11,True,
31,31,19,23730,24060,791.0,802.0,11.0,11,True,
31,31,20,24840,25260,828.0,842.0,14.0,14,True,
31,31,21,25500,26130,850.0,871.0,21.0,21,True,
31,31,22,26820,27060,894.0,902.0,8.0,8,True,
31,31,23,27390,27630,913.0,921.0,8.0,8,True,
31,31,24,27870,28320,929.0,944.0,15.0,15,True,
31,31,25,28560,29010,952.0,967.0,15.0,15,True,
31,31,26,29850,30510,995.0,1017.0,22.0,22,True,
31,31,27,30660,30870,1022.0,1029.0,7.0,7,True,
31,31,28,30990,31350,1033.0,1045.0,12.0,12,True,
31,31,29,31620,32130,1054.0,1071.0,17.0,17,True,
31,31,30,35550,36480,1185.0,1216.0,31.0,31,True,
31,31,31,36750,37230,1225.0,1241.0,16.0,16,True,
31,31,32,37590,38130,1253.0,1271.0,18.0,18,True,
31,31,33,38640,38790,1288.0,1293.0,5.0,5,True,
31,31,34,38970,39030,1299.0,1301.0,2.0,2,True,
31,31,35,39090,39390,1303.0,1313.0,10.0,10,True,
31,31,36,39960,40230,1332.0,1341.0,9.0,9,True,
31,31,37,40650,41580,1355.0,1386.0,31.0,31,True,
31,31,38,42510,42780,1417.0,1426.0,9.0,9,True,
31,31,39,43020,43680,1434.0,1456.0,22.0,22,True,
31,31,40,44100,44550,1470.0,1485.0,15.0,15,True,
31,31,41,44880,45300,1496.0,1510.0,14.0,14,True,
31,31,42,45690,45990,1523.0,1533.0,10.0,10,True,
31,31,43,46380,46860,1546.0,1562.0,16.0,16,True,
31,31,44,47310,47640,1577.0,1588.0,11.0,11,True,
31,31,45,47820,48360,1594.0,1612.0,18.0,18,True,
31,31,46,49050,49650,1635.0,1655.0,20.0,20,True,
31,31,47,50130,50640,1671.0,1688.0,17.0,17,True,
31,31,48,51180,51570,1706.0,1719.0,13.0,13,True,
31,31,49,51870,52680,1729.0,1756.0,27.0,27,True,
31,31,50,54390,55740,1813.0,1858.0,45.0,45,True,
31,31,51,56430,56520,1881.0,1884.0,3.0,3,True,
31,31,52,56700,56790,1890.0,1893.0,3.0,3,True,
31,31,53,56940,57300,1898.0,1910.0,12.0,12,True,
31,31,54,58170,58560,1939.0,1952.0,13.0,13,True,
31,31,55,58920,59400,1964.0,1980.0,16.0,16,True,
31,31,56,60120,60600,2004.0,2020.0,16.0,16,True,
31,31,57,61050,61590,2035.0,2053.0,18.0,18,True,
31,31,58,62400,62490,2080.0,2083.0,3.0,3,True,
31,31,59,62730,63300,2091.0,2110.0,19.0,19,True,
31,31,60,63570,64440,2119.0,2148.0,29.0,29,True,
31,31,61,65250,65790,2175.0,2193.0,18.0,18,True,
31,31,62,65820,65880,2194.0,2196.0,2.0,2,True,
31,31,63,66210,66330,2207.0,2211.0,4.0,4,True,
31,31,64,66480,66660,2216.0,2222.0,6.0,6,True,
31,31,65,67050,67530,2235.0,2251.0,16.0,16,True,
31,31,66,68070,68520,2269.0,2284.0,15.0,15,True,
31,31,67,68850,69390,2295.0,2313.0,18.0,18,True,
31,31,68,69870,70230,2329.0,2341.0,12.0,12,True,
31,31,69,70680,71130,2356.0,2371.0,15.0,15,True,
31,31,70,71490,71970,2383.0,2399.0,16.0,16,True,
31,31,71,72480,72900,2416.0,2430.0,14.0,14,True,
