video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
30,30,1,7200,7260,240.0,242.0,2.0,2,True,
30,30,2,10200,10470,340.0,349.0,9.0,9,True,
30,30,3,10680,10830,356.0,361.0,5.0,5,True,
30,30,4,11490,12030,383.0,401.0,18.0,18,True,
30,30,5,12420,12840,414.0,428.0,14.0,14,True,
30,30,6,13350,13650,445.0,455.0,10.0,10,True,
30,30,7,14400,14790,480.0,493.0,13.0,13,True,
30,30,8,15210,16170,507.0,539.0,32.0,32,True,
30,30,9,17100,17760,570.0,592.0,22.0,22,True,
30,30,10,18210,18300,607.0,610.0,3.0,3,True,
30,30,11,18600,18780,620.0,626.0,6.0,6,True,
30,30,12,18900,19950,630.0,665.0,35.0,35,True,
30,30,13,20910,21480,697.0,716.0,19.0,19,True,
30,30,14,22170,22470,739.0,749.0,10.0,10,True,
30,30,15,23070,23250,769.0,775.0,6.0,6,True,
30,30,16,23730,23880,791.0,796.0,5.0,5,True,
30,30,17,24270,24510,809.0,817.0,8.0,8,True,
30,30,18,24810,25410,827.0,847.0,20.0,20,True,
30,30,19,26040,26160,868.0,872.0,4.0,4,True,
30,30,20,26520,26610,884.0,887.0,3.0,3,True,
30,30,21,26670,26910,889.0,897.0,8.0,8,True,
30,30,22,27480,27720,916.0,924.0,8.0,8,True,
30,30,23,30030,30780,1001.0,1026.0,25.0,25,True,
30,30,24,31140,32070,1038.0,1069.0,31.0,31,True,
30,30,25,33030,33480,1101.0,1116.0,15.0,15,True,
30,30,26,34230,34470,1141.0,1149.0,8.0,8,True,
30,30,27,35010,35250,1167.0,1175.0,8.0,8,True,
30,30,28,35940,36630,1198.0,1221.0,23.0,23,True,
30,30,29,37410,37650,1247.0,1255.0,8.0,8,True,
30,30,30,38130,38280,1271.0,1276.0,5.0,5,True,
30,30,31,38940,39690,1298.0,1323.0,25.0,25,True,
30,30,32,40950,41400,1365.0,1380.0,15.0,15,True,
30,30,33,41490,42090,1383.0,1403.0,20.0,20,True,
30,30,34,42750,43260,1425.0,1442.0,17.0,17,True,
30,30,35,43680,44400,1456.0,1480.0,24.0,24,True,
30,30,36,45000,45780,1500.0,1526.0,26.0,26,True,
30,30,37,46440,47070,1548.0,1569.0,21.0,21,True,
30,30,38,47520,48090,1584.0,1603.0,19.0,19,True,
30,30,39,48660,48870,1622.0,1629.0,7.0,7,True,
30,30,40,49350,49770,1645.0,1659.0,14.0,14,True,
30,30,41,53400,54030,1780.0,1801.0,21.0,21,True,
30,30,42,54240,54390,1808.0,1813.0,5.0,5,True,
30,30,43,54810,55050,1827.0,1835.0,8.0,8,True,
30,30,44,55410,55560,1847.0,1852.0,5.0,5,True,
30,30,45,55890,56280,1863.0,1876.0,13.0,13,True,
30,30,46,57000,57210,1900.0,1907.0,7.0,7,True,
30,30,47,57720,58110,1924.0,1937.0,13.0,13,True,
30,30,48,59400,59910,1980.0,1997.0,17.0,17,True,
30,30,49,60690,62010,2023.0,2067.0,44.0,44,True,
30,30,50,62820,63030,2094.0,2101.0,7.0,7,True,
30,30,51,63570,63780,2119.0,2126.0,7.0,7,True,
30,30,52,64260,64470,2142.0,2149.0,7.0,7,True,
30,30,53,65310,65460,2177.0,2182.0,5.0,5,True,
30,30,54,65850,66150,2195.0,2205.0,10.0,10,True,
30,30,55,66720,67050,2224.0,2235.0,11.0,11,True,
30,30,56,67440,67860,2248.0,2262.0,14.0,14,True,
30,30,57,68400,68640,2280.0,2288.0,8.0,8,True,
30,30,58,69720,70110,2324.0,2337.0,13.0,13,True,
30,30,59,70470,71160,2349.0,2372.0,23.0,23,True,
30,30,60,71790,72030,2393.0,2401.0,8.0,8,True,
30,30,61,72600,72750,2420.0,2425.0,5.0,5,True,
30,30,62,74340,75150,2478.0,2505.0,27.0,27,True,
30,30,63,75540,76080,2518.0,2536.0,18.0,18,True,
30,30,64,76800,76860,2560.0,2562.0,2.0,2,True,
30,30,65,76890,76920,2563.0,2564.0,1.0,1,False,too_short
30,30,66,76980,77670,2566.0,2589.0,23.0,23,True,
30,30,67,78750,79410,2625.0,2647.0,22.0,22,True,
