video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,37,1,84,45174,1505.800000,,,phase02_ground_truth_label
43,37,2,107,45197,1506.566667,,,phase02_ground_truth_label
43,37,3,138,45228,1507.600000,,,phase02_ground_truth_label
43,37,4,153,45243,1508.100000,,,phase02_ground_truth_label
43,37,5,179,45269,1508.966667,,,phase02_ground_truth_label
43,37,6,214,45304,1510.133333,,,phase02_ground_truth_label
43,37,7,234,45324,1510.800000,,,phase02_ground_truth_label
43,37,8,260,45350,1511.666667,,,phase02_ground_truth_label
43,37,9,273,45363,1512.100000,,,phase02_ground_truth_label
43,37,10,292,45382,1512.733333,,,phase02_ground_truth_label
43,37,11,328,45418,1513.933333,,,phase02_ground_truth_label
43,37,12,365,45455,1515.166667,,,phase02_ground_truth_label
