video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,67,1,5,72935,2431.166667,,,phase02_ground_truth_label
43,67,2,5,72935,2431.166667,,,phase02_ground_truth_label
43,67,3,5,72935,2431.166667,,,phase02_ground_truth_label
43,67,4,5,72935,2431.166667,,,phase02_ground_truth_label
43,67,5,29,72959,2431.966667,,,phase02_ground_truth_label
43,67,6,64,72994,2433.133333,,,phase02_ground_truth_label
43,67,7,87,73017,2433.900000,,,phase02_ground_truth_label
43,67,8,113,73043,2434.766667,,,phase02_ground_truth_label
43,67,9,146,73076,2435.866667,,,phase02_ground_truth_label
43,67,10,177,73107,2436.900000,,,phase02_ground_truth_label
43,67,11,201,73131,2437.700000,,,phase02_ground_truth_label
43,67,12,215,73145,2438.166667,,,phase02_ground_truth_label
43,67,13,230,73160,2438.666667,,,phase02_ground_truth_label
43,67,14,247,73177,2439.233333,,,phase02_ground_truth_label
43,67,15,260,73190,2439.666667,,,phase02_ground_truth_label
