video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,76,1,525,79245,2641.500000,,,phase02_ground_truth_label
43,76,2,546,79266,2642.200000,,,phase02_ground_truth_label
43,76,3,570,79290,2643.000000,,,phase02_ground_truth_label
43,76,4,594,79314,2643.800000,,,phase02_ground_truth_label
43,76,5,629,79349,2644.966667,,,phase02_ground_truth_label
43,76,6,650,79370,2645.666667,,,phase02_ground_truth_label
43,76,7,674,79394,2646.466667,,,phase02_ground_truth_label
43,76,8,700,79420,2647.333333,,,phase02_ground_truth_label
43,76,9,712,79432,2647.733333,,,phase02_ground_truth_label
43,76,10,736,79456,2648.533333,,,phase02_ground_truth_label
43,76,11,759,79479,2649.300000,,,phase02_ground_truth_label
43,76,12,772,79492,2649.733333,,,phase02_ground_truth_label
43,76,13,791,79511,2650.366667,,,phase02_ground_truth_label
43,76,14,820,79540,2651.333333,,,phase02_ground_truth_label
43,76,15,848,79568,2652.266667,,,phase02_ground_truth_label
43,76,16,876,79596,2653.200000,,,phase02_ground_truth_label
43,76,17,939,79659,2655.300000,,,phase02_ground_truth_label
