video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,41,1,36,48936,1631.200000,,,phase02_ground_truth_label
43,41,2,54,48954,1631.800000,,,phase02_ground_truth_label
43,41,3,79,48979,1632.633333,,,phase02_ground_truth_label
43,41,4,121,49021,1634.033333,,,phase02_ground_truth_label
43,41,5,145,49045,1634.833333,,,phase02_ground_truth_label
43,41,6,159,49059,1635.300000,,,phase02_ground_truth_label
43,41,7,177,49077,1635.900000,,,phase02_ground_truth_label
43,41,8,212,49112,1637.066667,,,phase02_ground_truth_label
43,41,9,224,49124,1637.466667,,,phase02_ground_truth_label
43,41,10,245,49145,1638.166667,,,phase02_ground_truth_label
43,41,11,273,49173,1639.100000,,,phase02_ground_truth_label
43,41,12,296,49196,1639.866667,,,phase02_ground_truth_label
43,41,13,326,49226,1640.866667,,,phase02_ground_truth_label
43,41,14,352,49252,1641.733333,,,phase02_ground_truth_label
43,41,15,382,49282,1642.733333,,,phase02_ground_truth_label
43,41,16,402,49302,1643.400000,,,phase02_ground_truth_label
43,41,17,433,49333,1644.433333,,,phase02_ground_truth_label
43,41,18,451,49351,1645.033333,,,phase02_ground_truth_label
