video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,52,1,67,60997,2033.233333,,,phase02_ground_truth_label
43,52,2,88,61018,2033.933333,,,phase02_ground_truth_label
43,52,3,118,61048,2034.933333,,,phase02_ground_truth_label
43,52,4,133,61063,2035.433333,,,phase02_ground_truth_label
43,52,5,151,61081,2036.033333,,,phase02_ground_truth_label
43,52,6,176,61106,2036.866667,,,phase02_ground_truth_label
43,52,7,205,61135,2037.833333,,,phase02_ground_truth_label
43,52,8,231,61161,2038.700000,,,phase02_ground_truth_label
43,52,9,260,61190,2039.666667,,,phase02_ground_truth_label
43,52,10,270,61200,2040.000000,,,phase02_ground_truth_label
