video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,17,1,16,27856,928.533333,,,phase02_ground_truth_label
43,17,2,47,27887,929.566667,,,phase02_ground_truth_label
43,17,3,57,27897,929.900000,,,phase02_ground_truth_label
43,17,4,80,27920,930.666667,,,phase02_ground_truth_label
43,17,5,101,27941,931.366667,,,phase02_ground_truth_label
43,17,6,134,27974,932.466667,,,phase02_ground_truth_label
43,17,7,164,28004,933.466667,,,phase02_ground_truth_label
43,17,8,182,28022,934.066667,,,phase02_ground_truth_label
43,17,9,193,28033,934.433333,,,phase02_ground_truth_label
43,17,10,214,28054,935.133333,,,phase02_ground_truth_label
43,17,11,242,28082,936.066667,,,phase02_ground_truth_label
43,17,12,253,28093,936.433333,,,phase02_ground_truth_label
43,17,13,279,28119,937.300000,,,phase02_ground_truth_label
43,17,14,297,28137,937.900000,,,phase02_ground_truth_label
43,17,15,333,28173,939.100000,,,phase02_ground_truth_label
43,17,16,353,28193,939.766667,,,phase02_ground_truth_label
43,17,17,380,28220,940.666667,,,phase02_ground_truth_label
