video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,35,1,67,41887,1396.233333,,,phase02_ground_truth_label
43,35,2,89,41909,1396.966667,,,phase02_ground_truth_label
43,35,3,113,41933,1397.766667,,,phase02_ground_truth_label
43,35,4,136,41956,1398.533333,,,phase02_ground_truth_label
43,35,5,159,41979,1399.300000,,,phase02_ground_truth_label
43,35,6,193,42013,1400.433333,,,phase02_ground_truth_label
43,35,7,208,42028,1400.933333,,,phase02_ground_truth_label
43,35,8,234,42054,1401.800000,,,phase02_ground_truth_label
43,35,9,245,42065,1402.166667,,,phase02_ground_truth_label
43,35,10,275,42095,1403.166667,,,phase02_ground_truth_label
43,35,11,288,42108,1403.600000,,,phase02_ground_truth_label
43,35,12,310,42130,1404.333333,,,phase02_ground_truth_label
43,35,13,327,42147,1404.900000,,,phase02_ground_truth_label
43,35,14,353,42173,1405.766667,,,phase02_ground_truth_label
43,35,15,379,42199,1406.633333,,,phase02_ground_truth_label
43,35,16,421,42241,1408.033333,,,phase02_ground_truth_label
43,35,17,448,42268,1408.933333,,,phase02_ground_truth_label
