video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,7,1,146,19826,660.866667,,,phase02_ground_truth_label
43,7,2,167,19847,661.566667,,,phase02_ground_truth_label
43,7,3,192,19872,662.400000,,,phase02_ground_truth_label
43,7,4,234,19914,663.800000,,,phase02_ground_truth_label
43,7,5,251,19931,664.366667,,,phase02_ground_truth_label
43,7,6,278,19958,665.266667,,,phase02_ground_truth_label
43,7,7,309,19989,666.300000,,,phase02_ground_truth_label
43,7,8,321,20001,666.700000,,,phase02_ground_truth_label
43,7,9,344,20024,667.466667,,,phase02_ground_truth_label
43,7,10,362,20042,668.066667,,,phase02_ground_truth_label
43,7,11,392,20072,669.066667,,,phase02_ground_truth_label
43,7,12,416,20096,669.866667,,,phase02_ground_truth_label
43,7,13,451,20131,671.033333,,,phase02_ground_truth_label
43,7,14,478,20158,671.933333,,,phase02_ground_truth_label
