video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,75,1,42,77802,2593.400000,,,phase02_ground_truth_label
43,75,2,66,77826,2594.200000,,,phase02_ground_truth_label
43,75,3,88,77848,2594.933333,,,phase02_ground_truth_label
43,75,4,114,77874,2595.800000,,,phase02_ground_truth_label
43,75,5,164,77924,2597.466667,,,phase02_ground_truth_label
43,75,6,177,77937,2597.900000,,,phase02_ground_truth_label
43,75,7,201,77961,2598.700000,,,phase02_ground_truth_label
43,75,8,220,77980,2599.333333,,,phase02_ground_truth_label
43,75,9,242,78002,2600.066667,,,phase02_ground_truth_label
43,75,10,260,78020,2600.666667,,,phase02_ground_truth_label
43,75,11,280,78040,2601.333333,,,phase02_ground_truth_label
43,75,12,298,78058,2601.933333,,,phase02_ground_truth_label
