video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
43,42,1,58,50398,1679.933333,,,phase02_ground_truth_label
43,42,2,87,50427,1680.900000,,,phase02_ground_truth_label
43,42,3,111,50451,1681.700000,,,phase02_ground_truth_label
43,42,4,138,50478,1682.600000,,,phase02_ground_truth_label
43,42,5,154,50494,1683.133333,,,phase02_ground_truth_label
43,42,6,181,50521,1684.033333,,,phase02_ground_truth_label
43,42,7,206,50546,1684.866667,,,phase02_ground_truth_label
43,42,8,235,50575,1685.833333,,,phase02_ground_truth_label
43,42,9,252,50592,1686.400000,,,phase02_ground_truth_label
43,42,10,278,50618,1687.266667,,,phase02_ground_truth_label
43,42,11,292,50632,1687.733333,,,phase02_ground_truth_label
43,42,12,322,50662,1688.733333,,,phase02_ground_truth_label
43,42,13,373,50713,1690.433333,,,phase02_ground_truth_label
