Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,368,150,83430,2781.0
1,1,370,155,83431,2781.033333
2,1,370,155,83432,2781.066667
3,1,375,162,83433,2781.1
4,1,380,170,83434,2781.133333
5,1,385,178,83435,2781.166667
6,1,390,182,83436,2781.2
7,1,392,185,83437,2781.233333
8,1,392,188,83438,2781.266667
9,1,395,190,83439,2781.3
10,1,400,192,83440,2781.333333
11,1,402,198,83441,2781.366667
12,1,600,382,83442,2781.4
13,1,602,385,83443,2781.433333
14,1,602,385,83444,2781.466667
15,1,608,388,83445,2781.5
16,1,612,390,83446,2781.533333
17,1,615,395,83447,2781.566667
18,1,620,398,83448,2781.6
19,1,622,400,83449,2781.633333
20,1,625,400,83450,2781.666667
21,1,628,402,83451,2781.7
22,1,632,405,83452,2781.733333
23,1,635,405,83453,2781.766667
24,1,638,408,83454,2781.8
25,1,642,410,83455,2781.833333
26,1,642,410,83456,2781.866667
27,1,642,412,83457,2781.9
28,1,648,412,83458,2781.933333
29,1,650,415,83459,2781.966667
30,1,650,415,83460,2782.0
31,1,652,418,83461,2782.033333
32,1,652,418,83462,2782.066667
33,1,612,508,83463,2782.1
34,0,0,0,83464,2782.133333
35,1,658,425,83465,2782.166667
36,1,658,425,83466,2782.2
37,1,658,425,83467,2782.233333
38,1,658,425,83468,2782.266667
39,0,0,0,83469,2782.3
40,0,0,0,83470,2782.333333
41,0,0,0,83471,2782.366667
42,1,660,430,83472,2782.4
43,1,660,430,83473,2782.433333
44,1,660,430,83474,2782.466667
45,1,660,430,83475,2782.5
46,1,662,432,83476,2782.533333
47,1,662,432,83477,2782.566667
48,1,1168,140,83478,2782.6
49,1,665,438,83479,2782.633333
50,1,665,435,83480,2782.666667
51,0,0,0,83481,2782.7
52,0,0,0,83482,2782.733333
53,0,0,0,83483,2782.766667
54,0,0,0,83484,2782.8
55,1,1270,45,83485,2782.833333
56,1,1270,42,83486,2782.866667
57,0,0,0,83487,2782.9
58,0,0,0,83488,2782.933333
59,0,0,0,83489,2782.966667
60,0,0,0,83490,2783.0
61,1,60,570,83491,2783.033333
62,1,58,570,83492,2783.066667
63,0,0,0,83493,2783.1
64,0,0,0,83494,2783.133333
65,1,562,5,83495,2783.166667
66,1,690,85,83496,2783.2
