Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,558,260,31000,1240.0
1,1,558,260,31001,1240.04
2,1,558,260,31002,1240.08
3,0,0,0,31003,1240.12
4,0,0,0,31004,1240.16
5,0,0,0,31005,1240.2
6,0,0,0,31006,1240.24
7,0,0,0,31007,1240.28
8,0,0,0,31008,1240.32
9,1,668,442,31009,1240.36
10,1,668,442,31010,1240.4
11,1,668,442,31011,1240.44
12,1,578,310,31012,1240.48
13,1,578,305,31013,1240.52
14,1,578,305,31014,1240.56
15,1,580,305,31015,1240.6
16,0,0,0,31016,1240.64
17,0,0,0,31017,1240.68
18,0,0,0,31018,1240.72
19,0,0,0,31019,1240.76
20,0,0,0,31020,1240.8
21,0,0,0,31021,1240.84
22,0,0,0,31022,1240.88
23,0,0,0,31023,1240.92
24,0,0,0,31024,1240.96
25,0,0,0,31025,1241.0
26,0,0,0,31026,1241.04
27,1,610,430,31027,1241.08
28,1,610,425,31028,1241.12
29,1,610,428,31029,1241.16
30,1,610,428,31030,1241.2
31,1,610,425,31031,1241.24
32,1,610,422,31032,1241.28
33,1,612,422,31033,1241.32
34,1,612,420,31034,1241.36
35,1,615,415,31035,1241.4
36,0,0,0,31036,1241.44
37,1,612,412,31037,1241.48
38,1,615,410,31038,1241.52
39,1,615,412,31039,1241.56
40,1,615,405,31040,1241.6
41,1,615,402,31041,1241.64
42,0,0,0,31042,1241.68
43,0,0,0,31043,1241.72
44,0,0,0,31044,1241.76
45,0,0,0,31045,1241.8
46,0,0,0,31046,1241.84
47,0,0,0,31047,1241.88
48,0,0,0,31048,1241.92
49,0,0,0,31049,1241.96
50,0,0,0,31050,1242.0
51,0,0,0,31051,1242.04
52,0,0,0,31052,1242.08
53,0,0,0,31053,1242.12
54,0,0,0,31054,1242.16
55,0,0,0,31055,1242.2
56,0,0,0,31056,1242.24
57,0,0,0,31057,1242.28
58,0,0,0,31058,1242.32
59,0,0,0,31059,1242.36
60,0,0,0,31060,1242.4
61,0,0,0,31061,1242.44
62,0,0,0,31062,1242.48
63,0,0,0,31063,1242.52
64,0,0,0,31064,1242.56
65,0,0,0,31065,1242.6
66,0,0,0,31066,1242.64
67,0,0,0,31067,1242.68
68,0,0,0,31068,1242.72
69,0,0,0,31069,1242.76
70,0,0,0,31070,1242.8
71,0,0,0,31071,1242.84
