video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
21,21,1,6420,6630,214.0,221.0,7.0,7,True,
21,21,2,10200,10380,340.0,346.0,6.0,6,True,
21,21,3,10980,11340,366.0,378.0,12.0,12,True,
21,21,4,11700,11940,390.0,398.0,8.0,8,True,
21,21,5,12060,12390,402.0,413.0,11.0,11,True,
21,21,6,12480,13320,416.0,444.0,28.0,28,True,
21,21,7,13560,14130,452.0,471.0,19.0,19,True,
21,21,8,14370,14790,479.0,493.0,14.0,14,True,
21,21,9,15210,15330,507.0,511.0,4.0,4,True,
21,21,10,15630,16140,521.0,538.0,17.0,17,True,
21,21,11,16170,16200,539.0,540.0,1.0,1,False,too_short
21,21,12,16260,16920,542.0,564.0,22.0,22,True,
21,21,13,17130,17610,571.0,587.0,16.0,16,True,
21,21,14,18330,18660,611.0,622.0,11.0,11,True,
21,21,15,18960,19170,632.0,639.0,7.0,7,True,
21,21,16,19530,20100,651.0,670.0,19.0,19,True,
21,21,17,20910,21060,697.0,702.0,5.0,5,True,
21,21,18,21150,21450,705.0,715.0,10.0,10,True,
21,21,19,21870,22680,729.0,756.0,27.0,27,True,
21,21,20,23100,23790,770.0,793.0,23.0,23,True,
21,21,21,24210,24540,807.0,818.0,11.0,11,True,
21,21,22,24570,25050,819.0,835.0,16.0,16,True,
21,21,23,25500,25770,850.0,859.0,9.0,9,True,
21,21,24,26640,27030,888.0,901.0,13.0,13,True,
21,21,25,27300,27960,910.0,932.0,22.0,22,True,
21,21,26,29970,30780,999.0,1026.0,27.0,27,True,
21,21,27,31380,31590,1046.0,1053.0,7.0,7,True,
21,21,28,31740,32280,1058.0,1076.0,18.0,18,True,
21,21,29,32820,33960,1094.0,1132.0,38.0,38,True,
21,21,30,34320,35280,1144.0,1176.0,32.0,32,True,
21,21,31,35400,35520,1180.0,1184.0,4.0,4,True,
21,21,32,37350,37950,1245.0,1265.0,20.0,20,True,
21,21,33,38310,38730,1277.0,1291.0,14.0,14,True,
21,21,34,38940,39060,1298.0,1302.0,4.0,4,True,
21,21,35,39180,39810,1306.0,1327.0,21.0,21,True,
21,21,36,40230,40470,1341.0,1349.0,8.0,8,True,
21,21,37,40830,41310,1361.0,1377.0,16.0,16,True,
21,21,38,41820,42450,1394.0,1415.0,21.0,21,True,
21,21,39,42990,43380,1433.0,1446.0,13.0,13,True,
21,21,40,44460,44850,1482.0,1495.0,13.0,13,True,
21,21,41,45240,45780,1508.0,1526.0,18.0,18,True,
21,21,42,46140,46320,1538.0,1544.0,6.0,6,True,
21,21,43,46410,46770,1547.0,1559.0,12.0,12,True,
21,21,44,47250,47640,1575.0,1588.0,13.0,13,True,
21,21,45,48210,48690,1607.0,1623.0,16.0,16,True,
21,21,46,49320,50100,1644.0,1670.0,26.0,26,True,
21,21,47,50490,50910,1683.0,1697.0,14.0,14,True,
21,21,48,51360,51690,1712.0,1723.0,11.0,11,True,
21,21,49,51990,52380,1733.0,1746.0,13.0,13,True,
21,21,50,53100,53850,1770.0,1795.0,25.0,25,True,
21,21,51,54450,55800,1815.0,1860.0,45.0,45,True,
21,21,52,59040,59790,1968.0,1993.0,25.0,25,True,
21,21,53,60090,60720,2003.0,2024.0,21.0,21,True,
21,21,54,61230,61530,2041.0,2051.0,10.0,10,True,
21,21,55,62220,62460,2074.0,2082.0,8.0,8,True,
21,21,56,63210,63510,2107.0,2117.0,10.0,10,True,
21,21,57,63690,64200,2123.0,2140.0,17.0,17,True,
21,21,58,64590,64890,2153.0,2163.0,10.0,10,True,
21,21,59,65040,65190,2168.0,2173.0,5.0,5,True,
21,21,60,65250,65640,2175.0,2188.0,13.0,13,True,
21,21,61,66270,66540,2209.0,2218.0,9.0,9,True,
21,21,62,67140,67470,2238.0,2249.0,11.0,11,True,
21,21,63,67950,68550,2265.0,2285.0,20.0,20,True,
21,21,64,69270,69540,2309.0,2318.0,9.0,9,True,
21,21,65,69660,70470,2322.0,2349.0,27.0,27,True,
21,21,66,70980,71310,2366.0,2377.0,11.0,11,True,
21,21,67,71730,72210,2391.0,2407.0,16.0,16,True,
21,21,68,72390,72420,2413.0,2414.0,1.0,1,False,too_short
21,21,69,72660,72870,2422.0,2429.0,7.0,7,True,
21,21,70,73290,73890,2443.0,2463.0,20.0,20,True,
21,21,71,74670,74700,2489.0,2490.0,1.0,1,False,too_short
21,21,72,74910,75090,2497.0,2503.0,6.0,6,True,
21,21,73,75540,75990,2518.0,2533.0,15.0,15,True,
21,21,74,76410,76680,2547.0,2556.0,9.0,9,True,
21,21,75,77310,78090,2577.0,2603.0,26.0,26,True,
21,21,76,78690,78780,2623.0,2626.0,3.0,3,True,
21,21,77,79290,79770,2643.0,2659.0,16.0,16,True,
21,21,78,80190,80850,2673.0,2695.0,22.0,22,True,
21,21,79,82650,83040,2755.0,2768.0,13.0,13,True,
21,21,80,83430,84300,2781.0,2810.0,29.0,29,True,
21,21,81,84660,85170,2822.0,2839.0,17.0,17,True,
21,21,82,85590,86040,2853.0,2868.0,15.0,15,True,
21,21,83,86520,86940,2884.0,2898.0,14.0,14,True,
21,21,84,87510,87990,2917.0,2933.0,16.0,16,True,
21,21,85,88530,89160,2951.0,2972.0,21.0,21,True,
21,21,86,89580,90240,2986.0,3008.0,22.0,22,True,
21,21,87,90390,90480,3013.0,3016.0,3.0,3,True,
21,21,88,90600,90630,3020.0,3021.0,1.0,1,False,too_short
21,21,89,90810,91020,3027.0,3034.0,7.0,7,True,
21,21,90,91290,91740,3043.0,3058.0,15.0,15,True,
21,21,91,92130,92610,3071.0,3087.0,16.0,16,True,
21,21,92,92880,93330,3096.0,3111.0,15.0,15,True,
