Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,405,62,31425,1257.0
1,1,355,675,31426,1257.04
2,1,358,678,31427,1257.08
3,0,0,0,31428,1257.12
4,0,0,0,31429,1257.16
5,0,0,0,31430,1257.2
6,0,0,0,31431,1257.24
7,0,0,0,31432,1257.28
8,1,898,315,31433,1257.32
9,0,0,0,31434,1257.36
10,1,690,368,31435,1257.4
11,1,690,368,31436,1257.44
12,1,578,385,31437,1257.48
13,1,578,385,31438,1257.52
14,1,575,382,31439,1257.56
15,1,602,355,31440,1257.6
16,1,615,380,31441,1257.64
17,1,602,352,31442,1257.68
18,1,642,338,31443,1257.72
19,1,590,318,31444,1257.76
20,1,582,300,31445,1257.8
21,1,610,282,31446,1257.84
22,1,612,290,31447,1257.88
23,1,612,298,31448,1257.92
24,0,0,0,31449,1257.96
25,0,0,0,31450,1258.0
26,1,565,388,31451,1258.04
27,1,562,285,31452,1258.08
28,1,588,385,31453,1258.12
29,1,588,385,31454,1258.16
30,1,558,265,31455,1258.2
31,1,565,282,31456,1258.24
32,1,572,298,31457,1258.28
33,1,595,328,31458,1258.32
34,1,595,335,31459,1258.36
35,0,0,0,31460,1258.4
36,1,585,305,31461,1258.44
37,0,0,0,31462,1258.48
38,0,0,0,31463,1258.52
39,0,0,0,31464,1258.56
40,1,662,350,31465,1258.6
41,1,672,310,31466,1258.64
42,1,688,282,31467,1258.68
43,1,700,262,31468,1258.72
44,1,708,248,31469,1258.76
45,1,718,232,31470,1258.8
46,1,725,220,31471,1258.84
47,1,730,212,31472,1258.88
48,1,738,205,31473,1258.92
49,1,742,200,31474,1258.96
50,1,750,198,31475,1259.0
51,1,755,198,31476,1259.04
52,1,762,198,31477,1259.08
53,1,765,200,31478,1259.12
54,1,770,205,31479,1259.16
55,1,768,222,31480,1259.2
56,1,660,318,31481,1259.24
57,1,745,280,31482,1259.28
58,1,732,302,31483,1259.32
59,1,725,330,31484,1259.36
60,1,718,352,31485,1259.4
61,1,710,378,31486,1259.44
62,1,702,402,31487,1259.48
63,1,712,288,31488,1259.52
64,0,0,0,31489,1259.56
65,0,0,0,31490,1259.6
66,1,780,425,31491,1259.64
67,1,780,440,31492,1259.68
68,1,775,452,31493,1259.72
69,1,772,465,31494,1259.76
70,1,685,280,31495,1259.8
71,0,0,0,31496,1259.84
72,1,408,62,31497,1259.88
73,0,0,0,31498,1259.92
74,1,402,62,31499,1259.96
75,1,630,450,31500,1260.0
76,1,632,438,31501,1260.04
