video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,95,1,326,111596,3719.866667,,,phase02_ground_truth_label
44,95,2,363,111633,3721.100000,,,phase02_ground_truth_label
44,95,3,380,111650,3721.666667,,,phase02_ground_truth_label
44,95,4,405,111675,3722.500000,,,phase02_ground_truth_label
44,95,5,431,111701,3723.366667,,,phase02_ground_truth_label
44,95,6,449,111719,3723.966667,,,phase02_ground_truth_label
44,95,7,470,111740,3724.666667,,,phase02_ground_truth_label
44,95,8,509,111779,3725.966667,,,phase02_ground_truth_label
44,95,9,521,111791,3726.366667,,,phase02_ground_truth_label
44,95,10,544,111814,3727.133333,,,phase02_ground_truth_label
44,95,11,555,111825,3727.500000,,,phase02_ground_truth_label
44,95,12,585,111855,3728.500000,,,phase02_ground_truth_label
44,95,13,597,111867,3728.900000,,,phase02_ground_truth_label
44,95,14,628,111898,3729.933333,,,phase02_ground_truth_label
44,95,15,656,111926,3730.866667,,,phase02_ground_truth_label
44,95,16,700,111970,3732.333333,,,phase02_ground_truth_label
44,95,17,741,112011,3733.700000,,,phase02_ground_truth_label
