video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,74,1,138,87288,2909.600000,,,phase02_ground_truth_label
44,74,2,164,87314,2910.466667,,,phase02_ground_truth_label
44,74,3,188,87338,2911.266667,,,phase02_ground_truth_label
44,74,4,224,87374,2912.466667,,,phase02_ground_truth_label
44,74,5,241,87391,2913.033333,,,phase02_ground_truth_label
44,74,6,266,87416,2913.866667,,,phase02_ground_truth_label
44,74,7,305,87455,2915.166667,,,phase02_ground_truth_label
44,74,8,334,87484,2916.133333,,,phase02_ground_truth_label
44,74,9,361,87511,2917.033333,,,phase02_ground_truth_label
44,74,10,395,87545,2918.166667,,,phase02_ground_truth_label
44,74,11,407,87557,2918.566667,,,phase02_ground_truth_label
44,74,12,435,87585,2919.500000,,,phase02_ground_truth_label
44,74,13,446,87596,2919.866667,,,phase02_ground_truth_label
44,74,14,475,87625,2920.833333,,,phase02_ground_truth_label
44,74,15,508,87658,2921.933333,,,phase02_ground_truth_label
44,74,16,549,87699,2923.300000,,,phase02_ground_truth_label
44,74,17,573,87723,2924.100000,,,phase02_ground_truth_label
44,74,18,602,87752,2925.066667,,,phase02_ground_truth_label
44,74,19,640,87790,2926.333333,,,phase02_ground_truth_label
