video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,80,1,114,94284,3142.800000,,,phase02_ground_truth_label
44,80,2,145,94315,3143.833333,,,phase02_ground_truth_label
44,80,3,157,94327,3144.233333,,,phase02_ground_truth_label
44,80,4,184,94354,3145.133333,,,phase02_ground_truth_label
44,80,5,216,94386,3146.200000,,,phase02_ground_truth_label
44,80,6,247,94417,3147.233333,,,phase02_ground_truth_label
44,80,7,261,94431,3147.700000,,,phase02_ground_truth_label
44,80,8,282,94452,3148.400000,,,phase02_ground_truth_label
44,80,9,305,94475,3149.166667,,,phase02_ground_truth_label
44,80,10,327,94497,3149.900000,,,phase02_ground_truth_label
44,80,11,339,94509,3150.300000,,,phase02_ground_truth_label
44,80,12,365,94535,3151.166667,,,phase02_ground_truth_label
44,80,13,387,94557,3151.900000,,,phase02_ground_truth_label
44,80,14,424,94594,3153.133333,,,phase02_ground_truth_label
44,80,15,446,94616,3153.866667,,,phase02_ground_truth_label
44,80,16,474,94644,3154.800000,,,phase02_ground_truth_label
44,80,17,512,94682,3156.066667,,,phase02_ground_truth_label
