video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,14,1,110,25850,861.666667,,,phase02_ground_truth_label
44,14,2,138,25878,862.600000,,,phase02_ground_truth_label
44,14,3,176,25916,863.866667,,,phase02_ground_truth_label
44,14,4,193,25933,864.433333,,,phase02_ground_truth_label
44,14,5,221,25961,865.366667,,,phase02_ground_truth_label
44,14,6,258,25998,866.600000,,,phase02_ground_truth_label
44,14,7,270,26010,867.000000,,,phase02_ground_truth_label
44,14,8,295,26035,867.833333,,,phase02_ground_truth_label
44,14,9,327,26067,868.900000,,,phase02_ground_truth_label
44,14,10,367,26107,870.233333,,,phase02_ground_truth_label
44,14,11,381,26121,870.700000,,,phase02_ground_truth_label
44,14,12,407,26147,871.566667,,,phase02_ground_truth_label
44,14,13,446,26186,872.866667,,,phase02_ground_truth_label
44,14,14,466,26206,873.533333,,,phase02_ground_truth_label
44,14,15,489,26229,874.300000,,,phase02_ground_truth_label
44,14,16,526,26266,875.533333,,,phase02_ground_truth_label
44,14,17,543,26283,876.100000,,,phase02_ground_truth_label
