video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,43,1,366,59676,1989.200000,,,phase02_ground_truth_label
44,43,2,385,59695,1989.833333,,,phase02_ground_truth_label
44,43,3,415,59725,1990.833333,,,phase02_ground_truth_label
44,43,4,429,59739,1991.300000,,,phase02_ground_truth_label
44,43,5,457,59767,1992.233333,,,phase02_ground_truth_label
44,43,6,478,59788,1992.933333,,,phase02_ground_truth_label
44,43,7,514,59824,1994.133333,,,phase02_ground_truth_label
44,43,8,548,59858,1995.266667,,,phase02_ground_truth_label
44,43,9,584,59894,1996.466667,,,phase02_ground_truth_label
44,43,10,602,59912,1997.066667,,,phase02_ground_truth_label
44,43,11,632,59942,1998.066667,,,phase02_ground_truth_label
44,43,12,669,59979,1999.300000,,,phase02_ground_truth_label
44,43,13,718,60028,2000.933333,,,phase02_ground_truth_label
44,43,14,732,60042,2001.400000,,,phase02_ground_truth_label
44,43,15,754,60064,2002.133333,,,phase02_ground_truth_label
44,43,16,782,60092,2003.066667,,,phase02_ground_truth_label
44,43,17,823,60133,2004.433333,,,phase02_ground_truth_label
44,43,18,855,60165,2005.500000,,,phase02_ground_truth_label
44,43,19,870,60180,2006.000000,,,phase02_ground_truth_label
44,43,20,895,60205,2006.833333,,,phase02_ground_truth_label
44,43,21,921,60231,2007.700000,,,phase02_ground_truth_label
44,43,22,950,60260,2008.666667,,,phase02_ground_truth_label
44,43,23,969,60279,2009.300000,,,phase02_ground_truth_label
