video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,34,1,20,46730,1557.666667,,,phase02_ground_truth_label
44,34,2,53,46763,1558.766667,,,phase02_ground_truth_label
44,34,3,70,46780,1559.333333,,,phase02_ground_truth_label
44,34,4,97,46807,1560.233333,,,phase02_ground_truth_label
44,34,5,121,46831,1561.033333,,,phase02_ground_truth_label
44,34,6,144,46854,1561.800000,,,phase02_ground_truth_label
44,34,7,166,46876,1562.533333,,,phase02_ground_truth_label
44,34,8,190,46900,1563.333333,,,phase02_ground_truth_label
44,34,9,216,46926,1564.200000,,,phase02_ground_truth_label
44,34,10,243,46953,1565.100000,,,phase02_ground_truth_label
44,34,11,265,46975,1565.833333,,,phase02_ground_truth_label
44,34,12,292,47002,1566.733333,,,phase02_ground_truth_label
44,34,13,307,47017,1567.233333,,,phase02_ground_truth_label
44,34,14,336,47046,1568.200000,,,phase02_ground_truth_label
