video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,67,1,113,80843,2694.766667,,,phase02_ground_truth_label
44,67,2,132,80862,2695.400000,,,phase02_ground_truth_label
44,67,3,146,80876,2695.866667,,,phase02_ground_truth_label
44,67,4,158,80888,2696.266667,,,phase02_ground_truth_label
44,67,5,188,80918,2697.266667,,,phase02_ground_truth_label
44,67,6,211,80941,2698.033333,,,phase02_ground_truth_label
44,67,7,234,80964,2698.800000,,,phase02_ground_truth_label
44,67,8,261,80991,2699.700000,,,phase02_ground_truth_label
44,67,9,276,81006,2700.200000,,,phase02_ground_truth_label
44,67,10,306,81036,2701.200000,,,phase02_ground_truth_label
44,67,11,341,81071,2702.366667,,,phase02_ground_truth_label
44,67,12,355,81085,2702.833333,,,phase02_ground_truth_label
44,67,13,381,81111,2703.700000,,,phase02_ground_truth_label
