video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,86,1,71,103631,3454.366667,,,phase02_ground_truth_label
44,86,2,89,103649,3454.966667,,,phase02_ground_truth_label
44,86,3,111,103671,3455.700000,,,phase02_ground_truth_label
44,86,4,143,103703,3456.766667,,,phase02_ground_truth_label
44,86,5,158,103718,3457.266667,,,phase02_ground_truth_label
44,86,6,182,103742,3458.066667,,,phase02_ground_truth_label
44,86,7,214,103774,3459.133333,,,phase02_ground_truth_label
44,86,8,256,103816,3460.533333,,,phase02_ground_truth_label
44,86,9,268,103828,3460.933333,,,phase02_ground_truth_label
44,86,10,295,103855,3461.833333,,,phase02_ground_truth_label
44,86,11,325,103885,3462.833333,,,phase02_ground_truth_label
44,86,12,362,103922,3464.066667,,,phase02_ground_truth_label
44,86,13,401,103961,3465.366667,,,phase02_ground_truth_label
