video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
44,42,1,273,54903,1830.100000,,,phase02_ground_truth_label
44,42,2,292,54922,1830.733333,,,phase02_ground_truth_label
44,42,3,321,54951,1831.700000,,,phase02_ground_truth_label
44,42,4,354,54984,1832.800000,,,phase02_ground_truth_label
44,42,5,384,55014,1833.800000,,,phase02_ground_truth_label
44,42,6,399,55029,1834.300000,,,phase02_ground_truth_label
44,42,7,426,55056,1835.200000,,,phase02_ground_truth_label
44,42,8,453,55083,1836.100000,,,phase02_ground_truth_label
44,42,9,480,55110,1837.000000,,,phase02_ground_truth_label
44,42,10,516,55146,1838.200000,,,phase02_ground_truth_label
44,42,11,532,55162,1838.733333,,,phase02_ground_truth_label
44,42,12,556,55186,1839.533333,,,phase02_ground_truth_label
44,42,13,581,55211,1840.366667,,,phase02_ground_truth_label
44,42,14,623,55253,1841.766667,,,phase02_ground_truth_label
44,42,15,645,55275,1842.500000,,,phase02_ground_truth_label
44,42,16,675,55305,1843.500000,,,phase02_ground_truth_label
44,42,17,690,55320,1844.000000,,,phase02_ground_truth_label
44,42,18,723,55353,1845.100000,,,phase02_ground_truth_label
44,42,19,763,55393,1846.433333,,,phase02_ground_truth_label
44,42,20,788,55418,1847.266667,,,phase02_ground_truth_label
44,42,21,823,55453,1848.433333,,,phase02_ground_truth_label
44,42,22,846,55476,1849.200000,,,phase02_ground_truth_label
44,42,23,880,55510,1850.333333,,,phase02_ground_truth_label
44,42,24,930,55560,1852.000000,,,phase02_ground_truth_label
