Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,85425,3417.0
1,1,662,402,85426,3417.04
2,1,660,378,85427,3417.08
3,1,670,358,85428,3417.12
4,1,675,340,85429,3417.16
5,1,675,328,85430,3417.2
6,1,675,315,85431,3417.24
7,1,672,310,85432,3417.28
8,1,532,272,85433,3417.32
9,0,0,0,85434,3417.36
10,1,532,275,85435,3417.4
11,1,662,262,85436,3417.44
12,1,532,275,85437,3417.48
13,1,532,275,85438,3417.52
14,1,532,275,85439,3417.56
15,1,682,292,85440,3417.6
16,1,682,295,85441,3417.64
17,1,682,300,85442,3417.68
18,1,535,275,85443,3417.72
19,1,532,275,85444,3417.76
20,1,532,275,85445,3417.8
21,0,0,0,85446,3417.84
22,0,0,0,85447,3417.88
23,0,0,0,85448,3417.92
24,1,760,285,85449,3417.96
25,1,765,282,85450,3418.0
26,1,775,285,85451,3418.04
27,1,782,292,85452,3418.08
28,1,790,298,85453,3418.12
29,1,795,305,85454,3418.16
30,1,802,315,85455,3418.2
31,1,810,325,85456,3418.24
32,1,815,335,85457,3418.28
33,1,822,348,85458,3418.32
34,1,828,362,85459,3418.36
35,1,832,372,85460,3418.4
36,1,838,385,85461,3418.44
37,1,840,375,85462,3418.48
38,1,840,358,85463,3418.52
39,1,838,340,85464,3418.56
40,1,838,328,85465,3418.6
41,0,0,0,85466,3418.64
42,1,835,312,85467,3418.68
43,1,835,308,85468,3418.72
44,0,0,0,85469,3418.76
45,1,838,292,85470,3418.8
46,1,835,292,85471,3418.84
47,1,832,292,85472,3418.88
48,1,830,292,85473,3418.92
49,1,830,295,85474,3418.96
50,1,830,300,85475,3419.0
51,1,830,305,85476,3419.04
52,1,830,310,85477,3419.08
53,1,828,318,85478,3419.12
54,1,828,325,85479,3419.16
55,1,828,335,85480,3419.2
56,1,828,345,85481,3419.24
57,1,828,355,85482,3419.28
58,1,825,365,85483,3419.32
59,1,810,332,85484,3419.36
60,0,0,0,85485,3419.4
61,1,782,248,85486,3419.44
62,1,770,218,85487,3419.48
63,1,758,190,85488,3419.52
64,1,748,168,85489,3419.56
65,1,745,165,85490,3419.6
66,1,738,275,85491,3419.64
67,1,740,275,85492,3419.68
68,1,738,275,85493,3419.72
69,1,702,92,85494,3419.76
70,1,695,82,85495,3419.8
71,1,688,75,85496,3419.84
72,1,680,72,85497,3419.88
73,1,672,68,85498,3419.92
74,1,668,65,85499,3419.96
75,1,660,65,85500,3420.0
76,1,652,65,85501,3420.04
77,1,645,68,85502,3420.08
78,1,640,72,85503,3420.12
79,1,632,75,85504,3420.16
80,1,625,82,85505,3420.2
81,1,605,112,85506,3420.24
82,1,605,112,85507,3420.28
83,0,0,0,85508,3420.32
84,0,0,0,85509,3420.36
85,1,600,122,85510,3420.4
86,1,600,122,85511,3420.44
87,1,738,278,85512,3420.48
88,1,740,275,85513,3420.52
89,1,738,275,85514,3420.56
90,1,638,295,85515,3420.6
91,1,560,245,85516,3420.64
92,1,555,262,85517,3420.68
93,1,545,312,85518,3420.72
94,1,532,275,85519,3420.76
95,1,738,275,85520,3420.8
96,1,535,275,85521,3420.84
97,1,532,275,85522,3420.88
98,1,532,275,85523,3420.92
99,1,530,275,85524,3420.96
100,1,532,275,85525,3421.0
101,1,738,275,85526,3421.04
102,1,535,278,85527,3421.08
103,1,532,278,85528,3421.12
104,1,532,278,85529,3421.16
105,1,535,278,85530,3421.2
106,1,532,278,85531,3421.24
107,1,532,278,85532,3421.28
108,1,505,295,85533,3421.32
109,1,505,292,85534,3421.36
110,1,502,292,85535,3421.4
111,1,505,298,85536,3421.44
112,1,505,300,85537,3421.48
113,1,505,305,85538,3421.52
114,1,502,310,85539,3421.56
115,1,508,310,85540,3421.6
116,1,518,308,85541,3421.64
117,1,522,300,85542,3421.68
118,1,532,290,85543,3421.72
119,1,535,288,85544,3421.76
120,1,540,288,85545,3421.8
121,1,545,290,85546,3421.84
