Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,568,250,37300,1492.0
1,1,565,240,37301,1492.04
2,1,560,235,37302,1492.08
3,1,555,230,37303,1492.12
4,1,552,228,37304,1492.16
5,1,548,228,37305,1492.2
6,1,545,228,37306,1492.24
7,1,542,228,37307,1492.28
8,1,540,230,37308,1492.32
9,1,538,235,37309,1492.36
10,1,532,242,37310,1492.4
11,1,530,248,37311,1492.44
12,1,528,258,37312,1492.48
13,1,525,265,37313,1492.52
14,1,520,272,37314,1492.56
15,1,518,290,37315,1492.6
16,1,518,300,37316,1492.64
17,1,515,315,37317,1492.68
18,1,562,330,37318,1492.72
19,1,562,330,37319,1492.76
20,1,415,42,37320,1492.8
21,1,535,278,37321,1492.84
22,1,570,328,37322,1492.88
23,1,532,275,37323,1492.92
24,1,535,278,37324,1492.96
25,1,532,278,37325,1493.0
26,1,532,278,37326,1493.04
27,1,535,278,37327,1493.08
28,1,532,278,37328,1493.12
29,1,532,278,37329,1493.16
30,1,535,278,37330,1493.2
31,1,532,278,37331,1493.24
32,1,532,278,37332,1493.28
33,1,535,278,37333,1493.32
34,1,532,275,37334,1493.36
35,1,532,275,37335,1493.4
36,1,535,275,37336,1493.44
37,1,532,275,37337,1493.48
38,1,532,275,37338,1493.52
39,1,535,275,37339,1493.56
40,1,532,275,37340,1493.6
41,1,532,275,37341,1493.64
42,1,605,292,37342,1493.68
43,1,605,292,37343,1493.72
44,1,605,292,37344,1493.76
45,1,535,275,37345,1493.8
46,1,532,275,37346,1493.84
47,1,532,275,37347,1493.88
48,1,532,275,37348,1493.92
49,1,532,275,37349,1493.96
50,1,532,275,37350,1494.0
51,1,532,275,37351,1494.04
52,1,532,275,37352,1494.08
53,1,532,275,37353,1494.12
54,1,532,275,37354,1494.16
55,1,532,275,37355,1494.2
56,1,532,275,37356,1494.24
57,1,530,275,37357,1494.28
58,1,532,275,37358,1494.32
59,1,530,275,37359,1494.36
60,0,0,0,37360,1494.4
61,1,532,275,37361,1494.44
62,1,530,275,37362,1494.48
63,1,532,275,37363,1494.52
64,1,532,275,37364,1494.56
65,1,532,275,37365,1494.6
66,1,1030,360,37366,1494.64
67,1,1030,358,37367,1494.68
68,1,1030,355,37368,1494.72
69,0,0,0,37369,1494.76
70,1,532,275,37370,1494.8
71,1,532,275,37371,1494.84
72,0,0,0,37372,1494.88
73,0,0,0,37373,1494.92
74,1,530,275,37374,1494.96
75,1,1200,630,37375,1495.0
76,1,1202,630,37376,1495.04
77,0,0,0,37377,1495.08
78,0,0,0,37378,1495.12
79,0,0,0,37379,1495.16
80,0,0,0,37380,1495.2
81,0,0,0,37381,1495.24
82,0,0,0,37382,1495.28
83,1,540,680,37383,1495.32
84,1,418,45,37384,1495.36
85,0,0,0,37385,1495.4
86,0,0,0,37386,1495.44
87,0,0,0,37387,1495.48
88,0,0,0,37388,1495.52
89,1,870,560,37389,1495.56
90,0,0,0,37390,1495.6
91,0,0,0,37391,1495.64
92,0,0,0,37392,1495.68
93,0,0,0,37393,1495.72
94,0,0,0,37394,1495.76
95,0,0,0,37395,1495.8
96,1,922,540,37396,1495.84
97,1,922,540,37397,1495.88
98,1,412,40,37398,1495.92
99,0,0,0,37399,1495.96
100,0,0,0,37400,1496.0
