Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,532,275,66925,2677.0
1,1,532,275,66926,2677.04
2,1,530,275,66927,2677.08
3,1,531.0,275.0,66928,2677.12
4,1,532,275,66929,2677.16
5,1,587.0,231.5,66930,2677.2
6,1,642,188,66931,2677.24
7,1,652,162,66932,2677.28
8,1,661.333,142.0,66933,2677.32
9,1,670.667,122.0,66934,2677.36
10,1,680,102,66935,2677.4
11,1,688,88,66936,2677.44
12,1,695,78,66937,2677.48
13,1,700,68,66938,2677.52
14,1,708,60,66939,2677.56
15,1,712,52,66940,2677.6
16,1,718,48,66941,2677.64
17,1,722,45,66942,2677.68
18,1,730,42,66943,2677.72
19,1,735,42,66944,2677.76
20,1,740,42,66945,2677.8
21,1,745,45,66946,2677.84
22,1,750,48,66947,2677.88
23,1,752,50,66948,2677.92
24,1,758,55,66949,2677.96
25,1,762,62,66950,2678.0
26,1,765,70,66951,2678.04
27,1,770,78,66952,2678.08
28,1,772,88,66953,2678.12
29,1,778,98,66954,2678.16
30,1,780,108,66955,2678.2
31,1,780,118,66956,2678.24
32,1,785.0,145.0,66957,2678.28
33,1,790,172,66958,2678.32
34,1,800,128,66959,2678.36
35,1,805,120,66960,2678.4
36,1,812,115,66961,2678.44
37,1,820,110,66962,2678.48
38,1,825,108,66963,2678.52
39,1,830,108,66964,2678.56
40,1,832,108,66965,2678.6
41,1,835,108,66966,2678.64
42,1,840,112,66967,2678.68
43,1,842,118,66968,2678.72
44,1,845,122,66969,2678.76
45,1,848,128,66970,2678.8
46,1,850,138,66971,2678.84
47,1,852,145,66972,2678.88
48,1,855,158,66973,2678.92
49,1,855,168,66974,2678.96
50,1,858,180,66975,2679.0
51,1,858,195,66976,2679.04
52,1,860,208,66977,2679.08
53,1,860,222,66978,2679.12
54,1,860,240,66979,2679.16
55,1,862,255,66980,2679.2
56,1,862,272,66981,2679.24
57,1,862,292,66982,2679.28
58,1,862,312,66983,2679.32
59,1,862,330,66984,2679.36
60,1,862,352,66985,2679.4
61,1,862,372,66986,2679.44
62,1,779.5,347.75,66987,2679.48
63,1,697.0,323.5,66988,2679.52
64,1,614.5,299.25,66989,2679.56
65,1,532,275,66990,2679.6
66,1,600.667,275.0,66991,2679.64
67,1,669.333,275.0,66992,2679.68
68,1,738,275,66993,2679.72
69,1,685,270,66994,2679.76
