video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
40,31,1,189,33729,1124.300000,,,phase02_ground_truth_label
40,31,2,233,33773,1125.766667,,,phase02_ground_truth_label
40,31,3,281,33821,1127.366667,,,phase02_ground_truth_label
40,31,4,305,33845,1128.166667,,,phase02_ground_truth_label
40,31,5,337,33877,1129.233333,,,phase02_ground_truth_label
40,31,6,961,34501,1150.033333,,,phase02_ground_truth_label
40,31,7,1021,34561,1152.033333,,,phase02_ground_truth_label
40,31,8,1050,34590,1153.000000,,,phase02_ground_truth_label
40,31,9,1066,34606,1153.533333,,,phase02_ground_truth_label
40,31,10,1105,34645,1154.833333,,,phase02_ground_truth_label
40,31,11,1141,34681,1156.033333,,,phase02_ground_truth_label
40,31,12,1177,34717,1157.233333,,,phase02_ground_truth_label
40,31,13,1219,34759,1158.633333,,,phase02_ground_truth_label
40,31,14,1244,34784,1159.466667,,,phase02_ground_truth_label
40,31,15,1274,34814,1160.466667,,,phase02_ground_truth_label
40,31,16,1324,34864,1162.133333,,,phase02_ground_truth_label
40,31,17,1350,34890,1163.000000,,,phase02_ground_truth_label
40,31,18,1381,34921,1164.033333,,,phase02_ground_truth_label
40,31,19,1406,34946,1164.866667,,,phase02_ground_truth_label
40,31,20,1463,35003,1166.766667,,,phase02_ground_truth_label
40,31,21,1496,35036,1167.866667,,,phase02_ground_truth_label
40,31,22,1528,35068,1168.933333,,,phase02_ground_truth_label
40,31,23,1569,35109,1170.300000,,,phase02_ground_truth_label
40,31,24,1600,35140,1171.333333,,,phase02_ground_truth_label
40,31,25,1640,35180,1172.666667,,,phase02_ground_truth_label
40,31,26,1670,35210,1173.666667,,,phase02_ground_truth_label
