video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
40,35,1,24,38184,1272.800000,,,phase02_ground_truth_label
40,35,2,84,38244,1274.800000,,,phase02_ground_truth_label
40,35,3,100,38260,1275.333333,,,phase02_ground_truth_label
40,35,4,117,38277,1275.900000,,,phase02_ground_truth_label
40,35,5,128,38288,1276.266667,,,phase02_ground_truth_label
40,35,6,160,38320,1277.333333,,,phase02_ground_truth_label
40,35,7,188,38348,1278.266667,,,phase02_ground_truth_label
40,35,8,222,38382,1279.400000,,,phase02_ground_truth_label
40,35,9,254,38414,1280.466667,,,phase02_ground_truth_label
40,35,10,290,38450,1281.666667,,,phase02_ground_truth_label
