video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
40,8,1,61,15661,522.033333,,,phase02_ground_truth_label
40,8,2,121,15721,524.033333,,,phase02_ground_truth_label
40,8,3,133,15733,524.433333,,,phase02_ground_truth_label
40,8,4,159,15759,525.300000,,,phase02_ground_truth_label
40,8,5,185,15785,526.166667,,,phase02_ground_truth_label
40,8,6,217,15817,527.233333,,,phase02_ground_truth_label
40,8,7,229,15829,527.633333,,,phase02_ground_truth_label
40,8,8,254,15854,528.466667,,,phase02_ground_truth_label
40,8,9,274,15874,529.133333,,,phase02_ground_truth_label
40,8,10,304,15904,530.133333,,,phase02_ground_truth_label
