video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
40,30,1,74,32474,1082.466667,,,phase02_ground_truth_label
40,30,2,129,32529,1084.300000,,,phase02_ground_truth_label
40,30,3,144,32544,1084.800000,,,phase02_ground_truth_label
40,30,4,176,32576,1085.866667,,,phase02_ground_truth_label
40,30,5,193,32593,1086.433333,,,phase02_ground_truth_label
40,30,6,217,32617,1087.233333,,,phase02_ground_truth_label
40,30,7,246,32646,1088.200000,,,phase02_ground_truth_label
40,30,8,255,32655,1088.500000,,,phase02_ground_truth_label
40,30,9,609,33009,1100.300000,,,phase02_ground_truth_label
40,30,10,665,33065,1102.166667,,,phase02_ground_truth_label
40,30,11,689,33089,1102.966667,,,phase02_ground_truth_label
40,30,12,718,33118,1103.933333,,,phase02_ground_truth_label
40,30,13,728,33128,1104.266667,,,phase02_ground_truth_label
40,30,14,755,33155,1105.166667,,,phase02_ground_truth_label
40,30,15,777,33177,1105.900000,,,phase02_ground_truth_label
40,30,16,805,33205,1106.833333,,,phase02_ground_truth_label
40,30,17,818,33218,1107.266667,,,phase02_ground_truth_label
40,30,18,848,33248,1108.266667,,,phase02_ground_truth_label
40,30,19,878,33278,1109.266667,,,phase02_ground_truth_label
40,30,20,928,33328,1110.933333,,,phase02_ground_truth_label
