video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
40,39,1,49,40939,1364.633333,,,phase02_ground_truth_label
40,39,2,107,40997,1366.566667,,,phase02_ground_truth_label
40,39,3,134,41024,1367.466667,,,phase02_ground_truth_label
40,39,4,157,41047,1368.233333,,,phase02_ground_truth_label
40,39,5,189,41079,1369.300000,,,phase02_ground_truth_label
40,39,6,214,41104,1370.133333,,,phase02_ground_truth_label
40,39,7,271,41161,1372.033333,,,phase02_ground_truth_label
40,39,8,284,41174,1372.466667,,,phase02_ground_truth_label
40,39,9,314,41204,1373.466667,,,phase02_ground_truth_label
40,39,10,344,41234,1374.466667,,,phase02_ground_truth_label
40,39,11,358,41248,1374.933333,,,phase02_ground_truth_label
40,39,12,388,41278,1375.933333,,,phase02_ground_truth_label
40,39,13,415,41305,1376.833333,,,phase02_ground_truth_label
40,39,14,456,41346,1378.200000,,,phase02_ground_truth_label
40,39,15,468,41358,1378.600000,,,phase02_ground_truth_label
40,39,16,495,41385,1379.500000,,,phase02_ground_truth_label
40,39,17,514,41404,1380.133333,,,phase02_ground_truth_label
40,39,18,550,41440,1381.333333,,,phase02_ground_truth_label
40,39,19,599,41489,1382.966667,,,phase02_ground_truth_label
40,39,20,638,41528,1384.266667,,,phase02_ground_truth_label
40,39,21,663,41553,1385.100000,,,phase02_ground_truth_label
