Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,522,362,11430,381.0
1,1,555,345,11431,381.033333
2,1,575,328,11432,381.066667
3,1,575,328,11433,381.1
4,1,592,312,11434,381.133333
5,1,615,302,11435,381.166667
6,1,630,292,11436,381.2
7,1,648,288,11437,381.233333
8,1,660,285,11438,381.266667
9,1,660,282,11439,381.3
10,1,675,280,11440,381.333333
11,1,685,278,11441,381.366667
12,1,702,275,11442,381.4
13,1,715,278,11443,381.433333
14,1,725,280,11444,381.466667
15,1,728,280,11445,381.5
16,1,738,282,11446,381.533333
17,1,750,288,11447,381.566667
18,1,760,292,11448,381.6
19,1,770,300,11449,381.633333
20,1,778,305,11450,381.666667
21,1,778,308,11451,381.7
22,1,788,315,11452,381.733333
23,1,795,325,11453,381.766667
24,1,795,320,11454,381.8
25,1,775,272,11455,381.833333
26,1,755,245,11456,381.866667
27,1,755,245,11457,381.9
28,1,742,220,11458,381.933333
29,1,728,195,11459,381.966667
30,1,715,178,11460,382.0
31,1,705,162,11461,382.033333
32,1,692,148,11462,382.066667
33,1,692,148,11463,382.1
34,1,682,135,11464,382.133333
35,1,672,125,11465,382.166667
36,1,665,118,11466,382.2
37,1,655,112,11467,382.233333
38,1,648,108,11468,382.266667
39,1,648,108,11469,382.3
40,1,640,105,11470,382.333333
41,1,630,102,11471,382.366667
42,1,622,102,11472,382.4
43,1,615,105,11473,382.433333
44,1,608,108,11474,382.466667
45,1,608,110,11475,382.5
46,1,600,115,11476,382.533333
47,1,592,120,11477,382.566667
48,1,585,128,11478,382.6
49,1,578,138,11479,382.633333
50,1,572,148,11480,382.666667
51,1,572,150,11481,382.7
52,1,565,160,11482,382.733333
53,1,560,172,11483,382.766667
54,1,552,190,11484,382.8
55,1,545,202,11485,382.833333
56,1,540,218,11486,382.866667
57,1,540,220,11487,382.9
58,1,532,238,11488,382.933333
59,1,530,255,11489,382.966667
60,1,525,275,11490,383.0
61,1,520,295,11491,383.033333
62,1,515,315,11492,383.066667
63,1,515,315,11493,383.1
64,1,505,290,11494,383.133333
65,1,492,220,11495,383.166667
66,1,488,172,11496,383.2
67,1,482,140,11497,383.233333
68,1,478,112,11498,383.266667
69,1,478,112,11499,383.3
70,1,475,95,11500,383.333333
71,1,472,78,11501,383.366667
72,1,472,65,11502,383.4
73,1,470,58,11503,383.433333
74,1,468,50,11504,383.466667
75,1,470,50,11505,383.5
76,1,468,45,11506,383.533333
77,1,468,42,11507,383.566667
78,1,468,40,11508,383.6
79,1,468,40,11509,383.633333
80,1,468,40,11510,383.666667
81,1,468,40,11511,383.7
82,1,468,42,11512,383.733333
83,1,468,45,11513,383.766667
84,1,470,50,11514,383.8
85,1,470,55,11515,383.833333
86,1,470,60,11516,383.866667
87,1,470,60,11517,383.9
88,1,472,68,11518,383.933333
89,1,472,75,11519,383.966667
90,1,475,85,11520,384.0
91,1,475,92,11521,384.033333
92,1,478,102,11522,384.066667
93,1,478,105,11523,384.1
94,1,478,115,11524,384.133333
95,1,480,125,11525,384.166667
96,1,482,138,11526,384.2
97,1,482,150,11527,384.233333
98,1,485,162,11528,384.266667
99,1,485,162,11529,384.3
100,1,485,180,11530,384.333333
101,1,485,192,11531,384.366667
102,1,485,208,11532,384.4
103,1,485,220,11533,384.433333
104,1,485,232,11534,384.466667
105,1,485,232,11535,384.5
106,1,485,245,11536,384.533333
107,1,485,260,11537,384.566667
108,1,485,275,11538,384.6
109,1,485,288,11539,384.633333
110,1,485,302,11540,384.666667
111,1,485,305,11541,384.7
112,1,485,320,11542,384.733333
113,1,485,335,11543,384.766667
114,1,485,352,11544,384.8
115,1,485,370,11545,384.833333
116,1,488,388,11546,384.866667
117,1,485,390,11547,384.9
118,1,485,408,11548,384.933333
119,1,488,425,11549,384.966667
120,1,488,445,11550,385.0
121,1,488,462,11551,385.033333
122,1,485,482,11552,385.066667
123,1,488,478,11553,385.1
124,1,490,455,11554,385.133333
125,1,492,422,11555,385.166667
126,1,498,395,11556,385.2
127,1,500,372,11557,385.233333
128,1,505,352,11558,385.266667
129,1,505,352,11559,385.3
130,1,510,335,11560,385.333333
131,1,512,322,11561,385.366667
132,1,515,308,11562,385.4
133,1,518,298,11563,385.433333
134,1,520,288,11564,385.466667
135,1,520,288,11565,385.5
136,1,522,282,11566,385.533333
137,1,525,275,11567,385.566667
138,1,528,270,11568,385.6
139,1,530,268,11569,385.633333
140,1,530,265,11570,385.666667
141,1,584.0,267.5,11571,385.7
142,1,638,270,11572,385.733333
143,1,590.0,269.0,11573,385.766667
144,1,542,268,11574,385.8
145,1,545,272,11575,385.833333
146,1,545,278,11576,385.866667
147,1,548,275,11577,385.9
148,1,550,282,11578,385.933333
149,1,552,290,11579,385.966667
150,1,555,298,11580,386.0
151,1,558,298,11581,386.033333
152,1,565,292,11582,386.066667
153,1,565,292,11583,386.1
154,1,568,282,11584,386.133333
155,1,572,280,11585,386.166667
156,1,580,278,11586,386.2
157,1,582,275,11587,386.233333
158,1,585,272,11588,386.266667
159,1,525.0,201.333,11589,386.3
160,1,465.0,130.667,11590,386.333333
161,1,405,60,11591,386.366667
162,1,463.333,138.333,11592,386.4
163,1,521.667,216.667,11593,386.433333
164,1,580,295,11594,386.466667
165,1,579.0,296.5,11595,386.5
166,1,578,298,11596,386.533333
167,1,580,298,11597,386.566667
168,1,520.667,218.667,11598,386.6
169,1,461.333,139.333,11599,386.633333
170,1,402,60,11600,386.666667
171,1,408,60,11601,386.7
172,1,405,60,11602,386.733333
173,1,405,60,11603,386.766667
174,1,408,62,11604,386.8
175,1,405.0,62.0,11605,386.833333
176,1,402,62,11606,386.866667
177,1,405,60,11607,386.9
178,1,482.667,99.333,11608,386.933333
179,1,560.333,138.667,11609,386.966667
180,1,638,178,11610,387.0
181,1,640,142,11611,387.033333
182,1,640,112,11612,387.066667
183,1,640,112,11613,387.1
184,1,642,88,11614,387.133333
185,1,645,65,11615,387.166667
186,1,645,45,11616,387.2
187,1,648,28,11617,387.233333
188,1,650,12,11618,387.266667
189,1,650,12,11619,387.3
190,1,650,5,11620,387.333333
191,1,588.0,19.25,11621,387.366667
192,1,526.0,33.5,11622,387.4
193,1,464.0,47.75,11623,387.433333
194,1,402,62,11624,387.466667
195,1,408,62,11625,387.5
196,1,405.0,61.0,11626,387.533333
197,1,402,60,11627,387.566667
198,1,408,62,11628,387.6
199,1,405.0,61.0,11629,387.633333
200,1,402,60,11630,387.666667
201,1,402.0,60.0,11631,387.7
202,1,402.0,60.0,11632,387.733333
203,1,402,60,11633,387.766667
204,1,408,62,11634,387.8
205,1,405.0,62.0,11635,387.833333
206,1,402,62,11636,387.866667
207,1,408,60,11637,387.9
208,1,405,60,11638,387.933333
209,1,405,60,11639,387.966667
210,1,500.0,49.333,11640,388.0
211,1,595.0,38.667,11641,388.033333
212,1,690,28,11642,388.066667
213,1,690,28,11643,388.1
214,1,692,40,11644,388.133333
215,1,692,52,11645,388.166667
216,1,695,65,11646,388.2
217,1,698,78,11647,388.233333
218,1,698,92,11648,388.266667
219,1,698,92,11649,388.3
220,1,700,105,11650,388.333333
221,1,722.5,156.5,11651,388.366667
222,1,745,208,11652,388.4
223,1,760,240,11653,388.433333
224,1,772,270,11654,388.466667
225,1,772,270,11655,388.5
226,1,782,298,11656,388.533333
227,1,792,322,11657,388.566667
228,1,802,345,11658,388.6
229,1,810,368,11659,388.633333
230,1,818,390,11660,388.666667
231,1,818,390,11661,388.7
232,1,825,412,11662,388.733333
233,1,830,435,11663,388.766667
234,1,835,458,11664,388.8
235,1,842,478,11665,388.833333
236,1,845,458,11666,388.866667
237,1,842,458,11667,388.9
238,1,842,420,11668,388.933333
239,1,840,390,11669,388.966667
240,1,840,365,11670,389.0
241,1,842,342,11671,389.033333
242,1,840,325,11672,389.066667
243,1,840,325,11673,389.1
244,1,840,310,11674,389.133333
245,1,840,298,11675,389.166667
246,1,840,288,11676,389.2
247,1,840,280,11677,389.233333
248,1,840,270,11678,389.266667
249,1,840,272,11679,389.3
250,1,840,268,11680,389.333333
251,1,840,262,11681,389.366667
252,1,840,260,11682,389.4
253,1,842,260,11683,389.433333
254,1,842,260,11684,389.466667
255,1,842,262,11685,389.5
256,1,842,262,11686,389.533333
257,1,842,265,11687,389.566667
258,1,842,270,11688,389.6
259,1,845,275,11689,389.633333
260,1,845,282,11690,389.666667
261,1,845,282,11691,389.7
262,1,845,290,11692,389.733333
263,1,848,298,11693,389.766667
264,1,845,308,11694,389.8
265,1,848,312,11695,389.833333
266,1,848,308,11696,389.866667
267,1,848,308,11697,389.9
268,1,848,298,11698,389.933333
269,1,845,288,11699,389.966667
270,1,845,285,11700,390.0
