video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
33,33,1,6030,6210,201.0,207.0,6.0,6,True,
33,33,2,10320,10590,344.0,353.0,9.0,9,True,
33,33,3,11400,12270,380.0,409.0,29.0,29,True,
33,33,4,12720,13290,424.0,443.0,19.0,19,True,
33,33,5,13830,14040,461.0,468.0,7.0,7,True,
33,33,6,14190,14400,473.0,480.0,7.0,7,True,
33,33,7,14670,15060,489.0,502.0,13.0,13,True,
33,33,8,16140,16350,538.0,545.0,7.0,7,True,
33,33,9,16590,17130,553.0,571.0,18.0,18,True,
33,33,10,17760,18030,592.0,601.0,9.0,9,True,
33,33,11,18300,18510,610.0,617.0,7.0,7,True,
33,33,12,18810,19260,627.0,642.0,15.0,15,True,
33,33,13,19770,20010,659.0,667.0,8.0,8,True,
33,33,14,20580,21570,686.0,719.0,33.0,33,True,
33,33,15,22290,22560,743.0,752.0,9.0,9,True,
33,33,16,22890,23460,763.0,782.0,19.0,19,True,
33,33,17,25230,25560,841.0,852.0,11.0,11,True,
33,33,18,27210,27960,907.0,932.0,25.0,25,True,
33,33,19,28860,29310,962.0,977.0,15.0,15,True,
33,33,20,29880,30180,996.0,1006.0,10.0,10,True,
33,33,21,30540,30840,1018.0,1028.0,10.0,10,True,
33,33,22,31020,31320,1034.0,1044.0,10.0,10,True,
33,33,23,32040,32460,1068.0,1082.0,14.0,14,True,
33,33,24,32730,32910,1091.0,1097.0,6.0,6,True,
33,33,25,33210,33540,1107.0,1118.0,11.0,11,True,
33,33,26,33840,33960,1128.0,1132.0,4.0,4,True,
33,33,27,34380,34890,1146.0,1163.0,17.0,17,True,
33,33,28,35340,35610,1178.0,1187.0,9.0,9,True,
33,33,29,35790,36090,1193.0,1203.0,10.0,10,True,
33,33,30,36330,36420,1211.0,1214.0,3.0,3,True,
33,33,31,36600,37230,1220.0,1241.0,21.0,21,True,
33,33,32,37260,37350,1242.0,1245.0,3.0,3,True,
33,33,33,37710,38130,1257.0,1271.0,14.0,14,True,
33,33,34,38400,38820,1280.0,1294.0,14.0,14,True,
33,33,35,39210,39420,1307.0,1314.0,7.0,7,True,
33,33,36,39990,40260,1333.0,1342.0,9.0,9,True,
33,33,37,40560,40770,1352.0,1359.0,7.0,7,True,
33,33,38,41370,41760,1379.0,1392.0,13.0,13,True,
33,33,39,42600,42930,1420.0,1431.0,11.0,11,True,
33,33,40,43170,43560,1439.0,1452.0,13.0,13,True,
33,33,41,44400,45180,1480.0,1506.0,26.0,26,True,
33,33,42,45510,45960,1517.0,1532.0,15.0,15,True,
33,33,43,49440,49590,1648.0,1653.0,5.0,5,True,
33,33,44,50100,50340,1670.0,1678.0,8.0,8,True,
33,33,45,50550,51300,1685.0,1710.0,25.0,25,True,
33,33,46,51510,51870,1717.0,1729.0,12.0,12,True,
33,33,47,52170,52740,1739.0,1758.0,19.0,19,True,
33,33,48,53370,53520,1779.0,1784.0,5.0,5,True,
33,33,49,53910,54120,1797.0,1804.0,7.0,7,True,
33,33,50,54360,54690,1812.0,1823.0,11.0,11,True,
33,33,51,55140,55620,1838.0,1854.0,16.0,16,True,
33,33,52,56670,57120,1889.0,1904.0,15.0,15,True,
33,33,53,57450,57690,1915.0,1923.0,8.0,8,True,
33,33,54,58020,58260,1934.0,1942.0,8.0,8,True,
33,33,55,58650,58860,1955.0,1962.0,7.0,7,True,
33,33,56,59640,60180,1988.0,2006.0,18.0,18,True,
33,33,57,60510,60780,2017.0,2026.0,9.0,9,True,
33,33,58,61080,61530,2036.0,2051.0,15.0,15,True,
33,33,59,63360,64170,2112.0,2139.0,27.0,27,True,
33,33,60,65190,65820,2173.0,2194.0,21.0,21,True,
33,33,61,66780,67050,2226.0,2235.0,9.0,9,True,
33,33,62,67440,68280,2248.0,2276.0,28.0,28,True,
33,33,63,69210,69390,2307.0,2313.0,6.0,6,True,
33,33,64,69630,69960,2321.0,2332.0,11.0,11,True,
33,33,65,70410,70860,2347.0,2362.0,15.0,15,True,
33,33,66,71610,72030,2387.0,2401.0,14.0,14,True,
33,33,67,72300,72330,2410.0,2411.0,1.0,1,False,too_short
33,33,68,72390,72990,2413.0,2433.0,20.0,20,True,
33,33,69,73500,73620,2450.0,2454.0,4.0,4,True,
33,33,70,73740,74070,2458.0,2469.0,11.0,11,True,
33,33,71,74430,74700,2481.0,2490.0,9.0,9,True,
33,33,72,75840,76560,2528.0,2552.0,24.0,24,True,
33,33,73,77220,77670,2574.0,2589.0,15.0,15,True,
33,33,74,77760,78150,2592.0,2605.0,13.0,13,True,
33,33,75,78390,78960,2613.0,2632.0,19.0,19,True,
33,33,76,80130,80820,2671.0,2694.0,23.0,23,True,
33,33,77,81150,81600,2705.0,2720.0,15.0,15,True,
33,33,78,81990,82380,2733.0,2746.0,13.0,13,True,
33,33,79,82620,82980,2754.0,2766.0,12.0,12,True,
33,33,80,83460,84090,2782.0,2803.0,21.0,21,True,
33,33,81,84240,85050,2808.0,2835.0,27.0,27,True,
33,33,82,85980,86400,2866.0,2880.0,14.0,14,True,
